,Nouns
955,누가
956,죄인
957,장부
960,환상
964,영웅
965,안중근
970,영웅
971,국립극장
972,지하철
973,타고
974,동대입구역
976,무료
977,셔틀
978,타고
980,오름
981,극장
984,오름
985,극장
986,웅장
988,대극장
993,소문
995,사람
996,인산인해
997,여기저기
998,사람
999,이야기
1000,사진
1001,마련
1003,사진
1004,찍기
1005,포토
1009,길거리
1010,가로등
1011,현수막
1012,누가
1013,죄인
1015,영웅
1016,대미
1017,장식
1021,감동
1023,연기
1024,주먹
1025,불끈
1026,분노
1027,경험
1031,캐스팅
1032,안중근
1034,조휘
1035,이토히로부미
1036,조승룡
1038,이상은
1039,링링
1040,이수빈
1041,항상
1042,캐스팅
1043,자랑
1045,영웅
1047,관객
1048,대감
1051,캐스팅
1053,입장
1055,좌석
1058,뒤편
1059,인상
1065,관객
1066,연령
1069,머리
1070,백발
1071,어르신
1073,학생
1074,어르신
1077,정신
1078,경우
1080,어르신
1081,기분
1082,박수
1084,나중
1086,부모님
1087,모시
1088,생각
1090,시작
1091,주옥
1093,넘버
1095,지나
1101,관객
1102,몰입
1104,사진
1107,무대
1110,연기
1112,노래
1113,조휘
1115,장부
1119,우리나라
1122,자부심
1123,브로드웨이
1126,친구
1127,추천
1128,내용
1130,얘기
1131,스포일러
1133,직접
1134,한국인
1135,라면
1139,영웅
1140,작품
1141,성과
1142,재미
1144,작품
1145,역사
1146,성과
1147,교훈
1152,추천
1153,정성화
1154,영웅
1156,아쉬움
1158,양준
1160,영웅
1162,양준
1164,정성화
1168,마지막
1169,박수
1170,명성황후
1171,국내
1172,대형
1174,보지
1176,관계
1177,영웅
1179,대감
1181,안중근
1182,이토
1183,언론
1185,대감
1186,시작
1187,무대
1188,배경
1190,나무
1192,표현
1194,배경
1195,관객
1196,매료
1198,오브
1200,역할
1203,문제
1204,꼽는다
1205,전반
1206,부의
1207,지루함
1209,요소
1212,스토리
1213,긴장감
1215,관객
1216,매료
1217,재료
1218,보이지
1219,인터
1220,미션
1222,시작
1225,본격
1227,시작
1229,고서
1230,다시금
1231,흥미
1232,수가
1234,부가
1235,시작
1236,스토리
1237,전개
1240,기차
1242,기차
1245,애나
1246,어른
1248,관객
1249,압도
1251,무대
1252,이토
1253,인간
1258,시대
1259,배경
1260,일본
1261,무조건
1262,인간
1263,치부
1264,수도
1265,작품
1266,퀄리티
1269,업그레이드
1272,생각
1273,전반
1274,부의
1275,요소
1276,추가
1278,생각
1279,듭니
1281,영웅
1282,보기
1285,관심
1287,누가
1288,죄인
1289,노래
1290,파트
1293,초반
1295,존재
1298,확신
1300,사리
1302,노래
1303,초반
1304,노트르담
1306,파리
1307,마냥
1310,좌석
1311,아버지
1312,꼬맹이
1313,아들
1314,막판
1315,아버님
1316,흐느껴
1318,주먹
1319,불끈
1323,보시
1324,시기
1326,존재
1329,영웅
1331,정중
1333,후기
1337,정성화
1341,감동
1343,대한민국
1344,일본
1346,영웅
1348,서도
1349,나름
1350,생각
1351,일본인
1352,어필
1356,생각
1357,대본
1358,음악
1359,안무
1360,조명
1366,안무가
1369,창작
1371,브로드웨이
1373,퀄리티
1374,감동
1376,스텝
1379,경의
1381,지난해
