Nouns
"['여러분', '렌트', '요', '렌트', '사랑']"
['내용']
"['또', '보고']"
"['렌트', '내', '다시', '번', '불', '좀']"
"['렌트', '내', '다시', '불', '좀']"
"['시간', '시기', '공연', '준비', '배우', '박수']"
"['사랑', '노래']"
"['렌트', '사랑', '삶', '그', '안', '눈물', '웃음', '뭐', '하나']"
"['네', '공연', '예매', '잶', '콜린', '호영', '엔젤', '수하', '미미', '아이비', '미미', '후', '저종', '혁로', '저', '보고', '거']"
['최고']
"['배우', '연기', '숨', '줄', '넘버', '귀', '감기']"
"['한여름', '겨울', '노래']"
['넘버']
[]
"['곧', '머', '만날', '수']"
"['막공', '취소']"
"['배우', '분', '사랑', '경계', '음악']"
"['오직', '오늘']"
"['이', '페어', '막', '공이', '날', '조금', '더', '집중', '내내', '계속', '아쉬움', '렌트', '꼭', '다시', '수']"
"['오직', '오늘', '뿐', '멜로디', '메시지', '기억']"
"['렌트', '정신', '수', '공연']"
"['막', '공표', '조기', '폐막', '마지막', '관', '날', '장지', '후배', '두훈', '아이비', '나영', '유효진', '김지', '휘', '앙상블', '배우', '날', '막', '감정', '휘', '저', '전기', '에너지', '내', '노래', '로저', '기회', '오직', '오늘', '뿐', '미미', '최고', '엔젤', '산타페', '레스토랑', '열거', '콜린', '꼭', '엔젤', '투닥', '서로', '조앤', '린', '커플', '항상', '그', '옆', '마크', '모든', '캐릭', '사랑', '렌트', '렌트', '걸', '수', '이별', '렌트', '넘버', '귀', '못', '거', '제', '인생', '최고', '뮤지컬', '렌트', '다시', '그날', '모든', '렌트', '헤즈', '렌트', '배우', '기원']"
"['렌트', '보고', '생각', '가치', '가치', '사랑', '충만', '공연', '캐스팅', '렌트', '경험', '죽', '때', '것']"
"['렌트', '시대', '뒤', '평', '존재', '코로나', '배경', '속', '일상', '사랑', '위로', '것', '과', '배우', '에너지', '수', '음']"
"['열기', '그대로', '무대', '전체', '모습', '한눈', '볼', '수', '게', '장점', '데이', '재', '관람', '분', '층', '추천', '드랴영']"
"['렌트', '다시', '보고', '보고', '보고']"
[]
"['또', '보고']"
"['렌트', '거']"
"['정말', '만', '인데', '불구', '시국', '볼', '때', '에너지', '가득', '수', '작품', '사랑', '수', '꼭', '다시']"
"['렌트', '꼭', '다시']"
"['막', '공표', '취소', '우러']"
"['갑자기', '마지막', '공연', '년', '안', '또', '렌트', '생각', '번', '렌트', '정말', '최고', '모든', '배우', '연출', '음악', '공연', '기간', '내내', '항상']"
"['음악', '시간']"
"['사랑', '해이', '말']"
"['렌트', '정말', '공연']"
['안녕']
"['곡', '본전', '뮤지컬']"
"['역시', '렌트']"
"['막', '공이', '취소', '막', '공이', '최', '재림', '콜린', '못', '에너지', '무대', '감동']"
"['이번', '코로나', '때문', '마지막', '못', '다음', '꼭', '또']"
