Nouns
번
이지
매번
마음
이
나
짱
페어
햐
재미
해적
공연
표
이제
세미
막
뿐
배
페어
뮤지컬
해적
강력
추천
뮤지컬
해적
강력
추천
뮤지컬
해적
강력
추천
뮤지컬
해적
강력
추천
처음
순간
오늘
공연
정말
느낌
처음
끝
내내
애드립
감정
배우
캐릭터
공연
볼
수
배우
이야기
해적
왜
페어
막
빨
정말
넘버
서사
휴일
집
대학로
뮤지컬
서치
좀
해적
피
서안
가도
정도
에어컨
빵빵
제
북극해
해적선
타고
기분
나중
추위
만큼
열연
배우
덕분
몰입
추위
지도
집중
삶
무료
생각
꼭
추천
실컷
갑자기
해적
울음
못
참게
드
수
온
가족
연령
대가
뮤지컬
초등학생
부모님
가족
수
해적
마지막
막공
꼭
추천
강추
해적
모험
약탈
보물
이야기
꼭
것
이야기
뮤지컬
수
정말
동화
김수연
정연
배우
표현
루이스
잭앤
메리
추천
창작
캐스
틴
변경
항해
일지
우리
수
루이스
잭
앤
메리
모두
반드시
행복
진짜
은
울
그냥
볼때
줄줄
울
사실
스토리
좀
느낌
배우
노래
이
뭔가
묘
매력
이
모태
해적
힘
공연
어제
넘버
연기
이제
정말
몇번
손가락
어가
보고
레전
강
페어
재미
계속
공연
계속
매번
공연
볼때
전부
눈
더
집중
마지막
꼭
바다
사랑
해적
사랑
려후
제발
해적
이야기
해적
처음
배
페어
뮤지컬
선택
거
넘버
연기력
또
배우
천재
대박
최고
반했어
천재
최고
낭만
사람
울
볼
수
작품
존잼
내
보물
섬
하나
차지
평생
해적
지상
낙원
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
별로
진짜
레전드
공연
기간
동안
합
대사
변주
부분
애드립
흐름
정말
최고
이제
두
번
남지
곳
해적
해적
이야기
는
후기
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
감흥
코미디
줄
연기
바
저
별로
저
아무
