Adjectives
"['훌륭한', '있지만', '훌륭한', '다정한', '따뜻하고', '좋았어요', '좋은데', '좋은', '훌륭해서', '힘들었어요', '멋졌고', '좋은', '이런', '서늘한']"
['같아요']
[]
"['좋았습니다', '깊고', '좋네요']"
['입니다']
[]
['좋겠어요']
[]
['좋았어요']
[]
[]
[]
"['굉장히', '많더라구요']"
[]
"['좋았어요', '좋겠습니다']"
[]
['벅찬']
"['아니', '있어요', '좋았어요', '같은']"
[]
[]
[]
"['달랐습니다', '이런', '많지', '스러웠습니다', '같은', '있었어요', '많으셨던', '아니었을까', '아쉬워요', '매끄럽고', '좋겠다는', '입니다']"
['어때']
[]
"['아쉽고', '후회되네요']"
"['있었는데', '좋은', '입니', '재밌게', '좋아요']"
['멋있어요']
"['아쉬웠어요', '좋은', '완전히', '새롭게', '좋았어요', '좋았고', '빠른', '있길', '좋은']"
['없고']
"['더할', '없을', '같아요', '좋았어요']"
[]
"['아닌', '좋았습니다']"
"['아쉽고', '안타까울', '좋았어요', '좋겠어요']"
['좋겠어요']
"['아쉬웠을', '입니다', '좋았고', '슬펐던', '기대합니다']"
"['아쉽고', '아쉬웠던', '좋았어요']"
['슬펐던']
[]
"['좋았고', '좋았던']"
[]
['좋았고']
[]
[]
[]
[]
"['있게', '중요하단', '이런', '즐겁게', '있었습니다', '힘들어서', '아쉬웠던']"
"['아쉬웠던', '부족한', '연결하여', '좋았어요', '좋았고', '재미있게']"
"['이런', '많았으면', '좋겠어요']"
[]
[]
[]
[]
[]
[]
['충분한']
[]
[]
"['아깝다고', '재미있게', '있도록', '같다', '성장하여', '좋겠다']"
"['힘들어서', '뒤늦게', '있기를']"
['가득한']
"['어때', '괜찮지요', '괜찮아요']"
[]
['진정한']
['좋았어요']
[]
[]
"['짧은', '쉬운', '아닌데', '이런', '멋진', '좋겠네요', '입니다']"
"['있었을', '같은데', '그러지', '찬찬히', '좋았습니다', '이런', '많았으면', '좋겠어요']"
"['같은', '있을까요', '있었을', '좋았어요', '있겠습니다']"
"['있다는', '행복했습니다', '있다는', '좋은']"
[]
"['있어', '좋았습니다']"
"['기쁘거아주', '벅찬']"
"['이런', '좋겠네요']"
"['진정한', '위대한', '있었네요', '좋고', '훌륭합니다']"
"['짧고', '없어서', '빠른', '많은', '있도록']"
"['입니다', '없으며', '없는']"
['좋은']
"['재미있을', '행복했습니다']"
[]
['그리운']
"['강인한', '원했는데', '멋진']"
['그리워요']
['재밌어요']
['좋은']
['입니다']
"['대단해요', '좋겟어']"
"['좋은', '입니다']"
['좋았습니다']
['재미있게']
['재미있어요']
['좋아요']
['입니다']
[]
"['좋았지만', '힘든', '있고', '지루했어요']"
['좋은']
[]
[]
['어떤']
"['있어서', '좋았습니다']"
['그랬어요']
[]
[]
['좋다']
[]
[]
['좋은데']
[]
[]
"['있겠', '얇고', '동그란']"
[]
['있겠']
['없는']
[]
[]
"['좋겠어요', '짧게']"
[]
"['있는', '그럼에도', '막연히', '궁금해서', '있는']"
"['후회됩니다나는', '좋겠는데', '힘들지', '행복하네요']"
"['있는', '있는', '좋은', '같아요', '드물다고', '드물거라고', '훌륭했지만', '많은', '있었는데', '아니라', '자세한', '있었습니다', '깊게', '있어서', '행복하고', '즐거운']"
"['깊게', '좋았습니다', '그런', '좋았고', '충분한', '같아', '좋았습니다']"
"['많지', '슬퍼서', '같아', '불편한', '있던', '진정한', '입니']"
"['아니었으면', '좋았다', '굉장히', '심심하거나', '길게', '있다', '만족스러운']"
['있으리라는']
"['스러', '멀었어요']"
"['완벽히', '입니다', '위대한', '아닌', '멋지게']"
[]
['재밌어요']
"['부족하다', '좋았어요', '좋고', '없었던', '있으면서', '좋았습니다', '좋았고요', '끊임없이']"
"['좋아서', '뿐입니다', '있을']"
"['솔직히', '없을', '다르다니', '같은', '다른데', '부족했던', '엄청난', '신선한', '있었다', '좋았다고', '단순히', '선하게만', '악하게', '신선하다고', '그래', '이런', '있어야지', '옅어진', '아쉽지만', '성장해', '변할', '없었겠지', '없었겠지만', '아쉬워서', '그럼에도', '좋고', '좋아서', '아쉽게', '있다니', '좋았다']"
"['지루한', '있었는데', '재밌게']"
[]
['없습니다']
['있게']
"['재미있었어요', '있었어요']"
[]
"['같았어요', '같습니다', '좋았구요', '있어요', '빠른', '좋겠습니다']"
['좋아요']
"['한결같은', '좋겠습니다', '어때요']"
"['행복했던', '드물었어요', '없다고', '같아요', '이런', '이런', '같기도', '성해진']"
"['있어서', '행복했다', '좋았어서', '좋았다', '아팠다', '이렇', '그런', '슬프고', '아쉽고', '힘들고', '행복했고', '좋았던']"
"['좋아한', '빠르게', '아니었지만', '짧은', '있었고', '있겠다', '있었다', '있어서', '있어서', '좋아한', '유일하게', '있었고', '좋은', '만족스러웠다', '덤덤하지만', '같았던', '가까웠던', '확고한', '있으면서', '그런', '좋았다', '있을', '같다']"
"['좋아한', '같은데', '슬프', '엄청나게', '아니지만', '좋았다', '자잘하게', '아니면', '있어도', '자연스럽고', '있다', '나쁜', '미묘한', '나쁜', '그렇고', '그렇고', '나쁜', '나쁜', '좋아하는', '높은', '같으면서', '나쁜', '좋은', '같다', '슬프다']"
"['풍부하고', '풍부하다', '부담스럽', '넘쳐', '강하게', '부담스럽긴', '확실한']"
"['있을', '이런', '없어서', '아쉬웠는데', '가득하고', '분노하고', '슬퍼하고', '미친', '몰두하는', '다양한', '있어서', '좋았', '불편한', '없었습니다', '통쾌함까지', '입니다', '가까운', '좋았습니다', '좋다고', '있는', '완벽한', '분노하던', '많은', '있었는데', '같은', '아쉬울', '입니다', '괜찮다고', '좋지', '아쉽다고', '많았는데', '좋겠습니다', '이런', '좋은', '좋겠습니다', '좋은']"
"['좋았고', '좋았고', '좋았다']"
['재밌어요']
"['재밌었어요', '좋겠어요']"
[]
"['이상한', '있는데', '좋고요']"
[]
[]
['입니다']
"['어려운데', '좋은', '있어서', '행복했습니다']"
[]
['있는']
"['아닌', '불편했는지', '충분한']"
"['그랬니', '좋습니다']"
"['많은', '당당하게', '있었던', '다양한', '만족스러웠어요']"
[]
"['지루하긴', '재밌었습니다', '좋았네요']"
"['기쁘게', '있었는데', '기쁘고', '벅찬', '소중히', '있다는', '행복했습니다', '진정한', '만족스러울', '있어서', '없었습니다', '만족했던', '같습니다', '같아', '깊숙한', '같다고', '많아', '아쉬웠습니다', '있다는', '훌륭한', '있으면', '좋겠습니다']"
"['입니다', '낯설어지고', '행복하고', '행복했습니다', '좋은', '좋겠어요']"
"['빠른', '있길']"
"['뜨거운', '행복했던']"
"['있던', '심한', '면밀히', '있었으며', '흥미로웠습니다']"
[]
"['같아', '진지하고', '심각한']"
"['좋아요', '좋아해요', '계신', '같아서', '심했답니다노', '없는', '좋은']"
"['있는지', '있어서', '행복했습니다']"
"['힘드네요', '멋지고', '사랑스러웠어요', '몽글몽글한', '확실한']"
"['또렷한', '고마워요', '같은', '있다']"
"['신난', '같은', '그렇기', '의젓했던', '멋졌어요']"
"['좋겠습니다', '많으셨어요']"
"['재밌고', '많은']"
[]
"['어떤', '그런', '아니라', '굉장히', '좋았습니다', '새롭게', '좋았고', '멋있었습니다']"
[]
['재밌어요']
"['좋은', '행복했어요']"
['굳']
['행복했습니다']
['없어야']
"['순수한', '몰두한다는', '멋져', '있다는', '괴로워하는', '같습니다', '좋은']"
"['아까워서', '좋고', '입니다']"
[]
[]
"['아쉬워', '좋은']"
[]
['좋은']
[]
[]
[]
['벅차올라서']
[]
['입니다']
['벅차올라']
[]
"['많은', '행복했습니다']"
[]
[]
[]
[]
[]
[]
[]
"['좋은', '좋은', '좋은', '아쉽네요']"
"['좋은', '있길']"
['좋겠어요']
[]
"['어려운', '있어서', '좋았습니다', '많으셨구요']"
[]
[]
['많으셨어요']
[]
"['행복했습니다', '있었던', '같아요']"
"['훌륭한', '아닌', '있게']"
[]
"['훌륭한', '입니다']"
['아쉬워요']
"['좋아서', '만족스러워요']"
['입니다다음']
"['있어서', '좋았어요']"
"['같아요', '아쉽네요']"
"['좋았다고', '많은', '좋았다고', '좋은', '궁금했지만']"
[]
['행복했습니다']
['미']
[]
[]
['멋진']
['있는']
"['이렇게나', '좋은', '슬프네요']"
[]
['좋았어요']
['뜨거워지는']
[]
[]
"['이런', '있을까', '넘치던', '있으면', '좋겠습니다', '행복했어요']"
[]
"['후회될', '좋은']"
[]
['벅차']
"['재미있어', '추합니다']"
['좋았어요']
"['재미있어요', '좋은', '입니다', '추합니다']"
"['좋은', '입니다', '추합니다']"
['같은']
[]
[]
"['멋진', '멋진']"
[]
[]
['없어서']
"['좋게', '없을', '아니까', '아니면', '없어']"
"['없다는', '미어']"
[]
['어렵지']
[]
"['그럼', '좋소']"
"['얇고', '동그란']"
['그렇담']
['부족하오']
[]
"['좋아요', '명확하게', '단단하게', '좋았습니다']"
"['소중하고', '행복한', '있었습니다', '빠른', '좋겠습니다', '힘들다면', '좋은', '좋겠습니다', '있겠습니다']"
['입니다']
[]
[]
"['좋은', '있다고']"
"['입니다', '좋았습니다', '커다란', '빨간', '있는', '좋았고', '행복한']"
"['좋았습니다', '좋아합니다', '있어', '좋았고', '행복했습니다', '좋았', '행복한']"
"['훌륭한', '넘치는', '힘든', '무사히', '있기만을']"
"['좋았습니다', '아니', '완벽했습니다', '뒤늦게', '아쉽고', '아깝지만', '있어서', '행복했고', '고마웠습니다', '좋았습니다']"
"['좋았습니다', '아니', '완벽했습니다', '뒤늦게', '아쉽고', '아깝지만', '있어서', '행복했고', '고마웠습니다', '좋았습니다']"
"['있었', '없는']"
[]
['없는']
"['좋았습니다', '아니', '완벽했습니다', '뒤늦게', '아쉽고', '아깝지만', '있어서', '행복했고', '고마웠습니다', '좋았습니다']"
[]
['아름다운']
"['행복했으면', '좋겠어요']"
['없어']
[]
['그랬고요']
[]
[]
"['귀여웠다', '부어가지고', '좋은', '많은']"
['좋겠어요']
"['어떤', '없는']"
['삼연해']
[]
"['빠른', '건강하게', '있길']"
['힘든']
[]
[]
"['있는', '같아']"
"['괜찮지요', '괜찮아요', '행복해졌음', '좋겠어요']"
['멋지게']
['재밌게']
['재밌어요']
['좋았어요']
['재밌어요']
[]
[]
[]
[]
[]
"['산만하긴', '좋은']"
['입니다']
['같은']
"['없는', '있어', '있는']"
['재미있어요']
[]
"['이런', '좋겠어요']"
['빠르게']
"['있었으면', '좋겠어요']"
[]
[]
[]
"['슬프고', '아프지만', '벅차고', '통쾌하기도', '많은', '벅차고', '없게', '좋은']"
['좋아요']
['좋았습니다']
['좋아요']
"['아니라', '좋으니']"
"['많으', '좋은']"
"['아니라', '좋으니']"
[]
['좋았어요']
"['좋은', '짧아서', '아쉬웠던', '멀지', '있음', '좋겠네요', '계신', '좋았고', '있다는', '벅차고', '설렜어요', '행복해졌음', '좋겠어요', '그럴']"
[]
['좋았어요']
"['나쁘지만', '친절했던']"
[]
['좋았어요']
['좋았어요']
"['아니면', '어떠세요', '싫어요']"
['좋았습니다']
['좋았습니다']
"['좋은', '아쉬워지네', '좋았고', '좋으니까', '화려하게', '화려한', '예뻤어요', '있도록', '좋겠습니다']"
['좋앗습니다']
[]
"['있어서', '행복했어요']"
['궁금해하는']
"['있자니', '같다']"
['좋은']
[]
[]
[]
['있겠습니다']
['좋은']
[]
[]
['좋았지만']
['빠른']
[]
['좋았습니다']
"['힘든', '행복했어요']"
"['있어서', '사랑스런']"
[]
"['이런', '없었다', '많으셨어요', '빠른']"
"['망했는데', '좋게', '있는', '같은', '입니다', '선하고', '따스하고', '좋아요', '선한', '좋았어요', '좋았구요', '없을', '같아요']"
"['있죠', '있길']"
[]
['좋은']
['입니다']
['없다니']
"['좋고', '좋으니']"
[]
"['굳', '쎄질', '없어서', '강하게', '사랑스럽고', '안타깝고', '멋지고', '많은']"
[]
[]
['좋았어요']
"['충분했답니', '고마워요']"
[]
"['뻔했다가', '좋게', '좋았어요']"
[]
[]
[]
[]
['벅차오르고']
[]
[]
"['입니다', '짧았을까요', '있는', '미', '미쳤습니다', '아쉽지만', '빠른']"
[]
"['짱짱하고', '좋았어요']"
[]
['좋겠어요']
[]
[]
['아니죠']
[]
[]
[]
[]
"['아닌', '좋았어요']"
['좋은']
['좋았다']
[]
['좋은']
"['아쉬웠습니다', '이런', '좋은']"
[]
"['재밌고', '있는', '좋은']"
"['좋은', '같아서', '깔끔하다는', '없을', '있었고', '상관없는', '좋았다', '있는', '여전히', '미치는', '없었다', '재밌고', '있는데', '자리는', '부족한가에', '있는', '있는', '있는', '없기', '있는', '있는', '좋다', '좋아하는', '있는데', '없음', '힘없는', '젊은', '벅차게', '두근거리', '없다', '슬프고', '빠르고', '경쾌하고', '그렇다', '초라하게', '아프게', '좋다', '부족한', '소중하게', '따뜻함을', '있었다', '충분한', '소중했던', '아쉽다']"
[]
[]
['곱니다']
['좋은']
"['아쉬워', '좋았고', '좋았어요']"
[]
"['없고', '입니다', '있고', '있는', '슬퍼요', '대단한', '중요한지', '좋', '같았습니다', '좋은']"
['아쉽다']
[]
[]
[]
"['엄청난', '젊은', '난잡한', '이상한', '부였던', '가까운', '냉정함을', '소중한', '있다', '있는', '이런', '좋은', '좋아요']"
"['느린', '서툰', '같은', '좋았어요', '서툴렀기', '같아서', '아팠네요', '높은', '있는', '같아서', '같았어요', '같아서', '불안해하는', '좋았고요', '입니다']"
['좋아요']
['좋은']
[]
"['탄탄한', '벅찬']"
['좋겠습니다']
"['위대한', '대단하십니다', '뛰어나', '없었고', '충분히', '없었습니다', '기대하고', '있습니다', '뛰어나고', '좋은']"
['안쓰럽게']
"['듬직한', '슬펐는데']"
"['그런지', '후회됩니다']"
[]
['좋았어요']
[]
['좋은']
"['있는', '좋은', '안타깝다는']"
['완벽하세요']
"['넓어', '비열하신', '분하신', '좋았습니다', '소중한', '입니다']"
"['좋았고', '미친']"
"['좋고', '좋았습니다']"
[]
['좋아요']
['아쉬울']
"['좋아하는', '슬프지만', '좋았네요']"
"['신나서', '재밌었어요']"
"['좋아서', '좋아요', '여전한', '있고', '있으니']"
[]
['좋은']
['지루했지만']
"['좋고', '좋았고', '좋았습니다']"
['아쉬웠지만']
['아쉬울']
"['아쉽다고', '좋은', '있는데', '이런', '좋은', '있는', '계신다면']"
"['있는', '아닌', '있어서', '좋았고', '있었기에', '가능했다고', '있겠습니다', '좋은']"
[]
['좋네요']
[]
['같았던']
[]
"['없어도', '재밌게', '있어요']"
"['뛰어나고', '훌륭합니다']"
"['어떤', '없네요']"
['재밌고']
"['많았던', '다양한', '있었고', '깊은', '충분한']"
"['좋아하는', '있어서', '상관없이', '좋은']"
[]
[]
"['벅차게', '좋았어요', '좋았습니다', '아닌']"
"['만족하면서', '있는', '이런', '좋았어요', '아닌', '있어서', '좋았어요', '길게', '좋겠네요']"
"['좋았습니다', '이쁘고', '좋은', '행복합니다']"
[]
['충분했던']
"['아니면', '있는지', '있는']"
"['빠른', '좋겠어요']"
"['어떠한', '좋았습니다', '아닌', '있어']"
['엄청나요']
"['입니다', '없는', '감미로운', '멋지게', '있을', '같은', '좋았']"
['좋았']
[]
[]
['좋은']
['좋습니다']
[]
"['입니다', '슬프네요']"
[]
['좋았던']
"['신비롭네요', '좋은', '좋겠습니다']"
['입니다']
[]
['좋은']
['좋았어요']
['뻔했습니다']
[]
['좋아']
[]
['어색하지']
[]
[]
[]
['좋고']
"['재미있었어요', '좋아서', '즐거웠습니다']"
[]
[]
"['당하게', '당당하게', '있는', '많은', '안쓰럽', '강인한', '아니인', '충분한']"
"['완벽한', '싫음', '좋겠음']"
"['있던', '있어서', '행복했습니다', '아쉬운', '짧은', '많은', '좋겠습니다']"
"['당해', '꿋꿋하게', '입니다', '완전히', '아니지만', '이런', '당당하게', '있고', '좋아하는', '있는', '아닐까']"
"['있었던', '있는', '입니다', '좋고', '좋았어요']"
[]
['완벽합니다']
['아닌']
[]
"['있도록', '많은', '같습니다']"
"['있어서', '대단한', '있었는데', '위대한', '있어', '좋았어요']"
['필요해']
"['재미있어요', '아쉬워요']"
"['낯설게', '있었겠지만', '재밌게']"
['재미있었어요']
['재미있게']
['재밌게']
['좋아요']
['있는']
[]
['재미있게']
"['길게', '좋겠어요', '좋아요', '재밌었', '좋은']"
[]
[]
['지루한']
"['깊어', '입니다']"
"['아닌', '좋았어요', '끊임없이', '옳은']"
"['멋진', '많으셨고', '좋았고', '멋진']"
['드라마틱하다는']
"['대단하고', '엄청난', '아닌', '좋았고', '같은', '완벽하다고', '좋고', '충분한']"
"['아니라', '좋은', '슬픈', '변한', '없다는']"
['입니다']
['같아요']
"['그런', '아름다운', '짧아', '아쉽지만']"
"['아쉬워요', '좋겠어요', '입니다']"
[]
"['있지만', '넘쳐', '없는', '원하는', '있는', '똑똑한', '간절히', '원했으나', '이런', '원했던', '그러니', '없다', '좋다는', '부족한', '아쉽다못']"
[]
['좋은']
[]
"['좋은', '있다고', '있는데', '좋은', '뿌듯하구', '입니다', '좋지', '많으셨습니다']"
['아쉽네요']
['좋았어요']
[]
['좋아요']
"['멋지게', '벅찬']"
[]
[]
['좋겠어요']
['좋았어요']
"['벅차오르는', '입니다', '좋은', '아쉽네요']"
[]
['아니야']
['좋아요']
['좋았습니다']
['좋겠어']
['재밌게']
['따스한']
[]
[]
[]
['아닌']
['궁금하니까']
['같았어요']
['없었어요']
[]
['있을']
['있다']
"['좋았습니다', '많은', '멀지', '있었으면', '좋겠습니다', '있길']"
"['좋았습니다', '좋았고', '아닌', '좋았습니다', '많은', '멀지', '있었으면', '좋겠습니다']"
['좋아서']
"['어떻게', '이런', '훌륭한', '완벽합니다']"
[]
['곱니다']
['재밌어요']
['재밌네요']
['재밌어요']
['재밌어요']
[]
[]
"['좋네요', '아쉬워요']"
['좋은']
"['좁은', '풍부하게', '조밀하게', '좋았어요']"
['재밌어여']
"['지루하지', '재미있게']"
['좋았어요']
['좋았어요']
['좋아요']
['좋아요']
[]
['좋았어요']
"['괜찮으', '좋았다', '좋았고', '좋았다', '어떤', '좋다', '좋아하는', '같다', '좋은', '없다', '행복하게', '아쉽고', '아쉽다이만큼', '여전히', '아쉽고', '아쉽다']"
"['위대한', '같아', '뭉클하다', '짧았던', '좋겠다']"
