Nouns
"['미리', '더', '공연']"
"['사랑', '뭘', '오랬', '동안', '기억', '생각']"
"['크뤼', '거', '선생', '뮤', '월요일', '시', '다시', '보기', '우리', '다시', '어디가', '가지']"
"['자신', '바다', '헤엄', '제니', '브라', '바']"
"['마지막', '연주', '무대', '현악기', '기도', '타악기', '기도', '피아노']"
"['정말', '거예', '덕분', '포', '미니', '츠']"
"['연기', '음악', '연출']"
"['나', '눈물', '더', '보고', '포', '미니', '츠']"
[]
"['뮤', '덕이', '라면', '꼭', '뮤지컬', '집중', '도', '수도', '부분', '심혈', '말', '메세지', '공연', '생각', '다음', '공연', '때', '또', '보고']"
"['모든', '배우', '별로', '체적', '스토리', '연출', '넘버', '또', '보고']"
"['스토리', '라인', '연출', '대박', '용']"
[]
['이야기']
"['담번', '이', '배우']"
"['공연', '막', '공이', '다음', '기약']"
"['마지막', '씬', '여운', '공연']"
"['제니', '요', '덕분', '관람']"
"['내용', '배우', '모두', '최고', '막', '공', '날', '간', '게']"
"['이', '배우', '그대로', '꼭', '다시', '보고']"
"['진짜', '기억', '뮤지컬', '진짜', '게', '얼마나', '무대']"
"['지난', '시즌', '게']"
"['마지막', '브라보', '머리', '마치', '내', '뮤지컬', '속', '피아노', '연주', '감상', '관객', '기분']"
"['또', '보고']"
"['서로', '변화', '두', '사람', '만남', '인상']"
"['서로', '변화', '두', '사람', '만남', '인상']"
"['서로', '변화', '두', '사람', '만남', '인상']"
"['제니', '크뤼', '거의', '관계', '전', '좀', '더', '거리', '관계', '그', '관계성', '재연', '다른', '내용', '제니', '마음', '여', '과정', '진행', '시간', '마음', '열', '것', '인물', '장면', '훅', '기']"
"['제니', '크뤼거', '마음', '과정', '전', '좀', '더', '거리', '관계', '그', '관계성', '부분', '재연', '또', '다른', '내용']"
"['서로', '변화', '두', '사람', '만남', '인상']"
"['피아노', '무대', '위', '게', '또', '배우', '연주', '더']"
"['정말', '요', '인물', '메시지']"
"['여성', '캐릭터', '이야기', '치']"
"['막', '공이', '첫', '넘버', '눈물', '구', '요', '봉련', '크뤼', '거', '재아', '제니', '정말', '셨', '것', '덕분', '시간', '인천', '공']"
"['회상', '속', '친구', '현재', '모습', '내', '모습', '무척', '인상', '정동극장', '뮤지컬', '친구', '시간', '극장', '배우', '호흡', '소리', '생기', '공연', '열연', '배우', '사랑']"
"['배우', '열연', '인상', '막', '공보', '길']"
"['서사', '생각', '촘촘했던', '뮤지컬', '서로', '정말', '두', '주인공', '공연', '마지막', '향', '정말']"
"['막공', '날자', '첫', '정말', '생각']"
"['여러', '번', '봣어']"
['최고']
"['마지막', '최고', '무대']"
"['배우', '최고']"
['마지막']
"['인천', '공연']"
"['한재', '아이', '봉련', '배우', '막공', '요', '배우', '모든', '걸', '저', '간', '친구', '감동', '친구', '뮤지컬', '추억', '수']"
"['다시', '수가', '요', '그', '사람', '나', '곳', '반드시', '가사', '넘버', '정말', '것', '요', '배우', '모두', '연기', '소름', '넘버', '멜로디', '그', '멜로디', '가사', '작품', '요', '오히려', '그', '멜로디', '더', '뮤지컬']"
"['거의', '막', '무렵', '이', '작품', '처음', '게', '정도', '완성', '작품', '울림', '공연', '요']"
['에너지']
"['포', '미니', '츠', '최고']"
"['포', '미니', '츠']"
"['포', '미니', '츠', '사랑']"
['삼연']
"['체적', '한재', '연기', '내용', '느낌', '랄', '요새', '대학로', '극들', '차이']"
"['피아노', '뮤지컬', '볼', '수', '무작정', '예매', '뮤지컬', '포', '미니', '츠', '평소', '유튜브', '통해', '김경민', '피아니스트', '역시', '피아노', '연주', '최고', '회상', '씬', '시간', '변화', '자주', '배우', '분', '연기', '수', '무엇', '배우', '분', '성량', '최고', '유튜브', '포', '미니', '츠', '넘버', '역시', '직접', '게', '최고', '막', '공', '주', '처음', '막', '공', '번', '안', '비밀', '무엇', '재아', '제니', '연기', '넘버', '성량', '이', '최고', '봉', '대화', '역시', '최고', '사람', '추천', '뮤지컬', '정말', '만이', '서울', '공연', '막', '인천', '보고', '정도', '귀', '유튜브', '넘버', '계속', '재아', '마리아', '마리아', '꼭']"
"['마지막', '공연', '또', '보고', '재아', '제니', '봉련', '크뤼거', '다음', '꼭']"
[]
"['힐링', '포', '미니', '츠', '다음', '시즌', '기']"
"['마지막', '연주', '퍼포먼스', '다한']"
"['모든', '배우', '스탭들', '이', '공연', '애정', '임', '걸', '관객', '이', '작품', '대한', '사랑', '얼마나', '공연', '다음', '시즌', '또', '보고']"
"['공연', '마지막', '인상']"
"['마지막', '최고', '다음', '시즌']"
"['다음', '또', '보고']"
['공연']
"['배우', '시간', '상실', '자기', '혐오', '죄책감', '그', '위해', '다시', '결심', '두', '사람', '이야기', '군데군데', '날', '것', '연출', '존재', '특정', '캐릭터', '비중', '분배', '아쉬움', '남지', '그', '모든', '것', '상쇄할', '만큼', '제니', '크뤼', '거의', '연대', '성장', '메시지', '다음', '땐', '부디', '더', '극', '발전', '삼연']"
"['감동', '추천', '강', '감동', '공연']"
"['마지막', '정말', '기억']"
"['봉', '전설']"
"['연기력', '배우', '꽉', '무대']"
"['제니', '막', '공이', '너', '무', '공연', '무대', '인사', '크뤼거', '선생님', '리']"
"['중간', '중간', '서사', '부분', '넘버', '사랑', '공연']"
"['연기', '구멍', '하나', '흠', '공연', '시간', '다시']"
"['어', '두운', '분위기', '속', '채', '도의', '조명', '상구', '조물', '인상', '포그', '조명', '전', '게', '공연', '내', '무대', '거의', '크뤼거', '제니', '두', '배우', '열연', '마지막', '발', '현', '건', '두', '예술가', '연주', '기억', '남', '것']"
"['마지막', '정말', '예술']"
"['봉련', '크뤼거', '니사', '정동극장', '쩌렁쩌렁', '성대', '열', '일', '슷', '제발']"
"['사실', '내용', '제니', '고통', '건', '왜', '설명', '생각', '아버지', '갈등', '줄기', '거', '그', '왜', '이해', '영화', '이해', '요', '배우', '연기', '마지막', '연주', '장면', '충격', '일', '정도', '인상', '극장', '수', '거']"
"['제니', '재아', '재니', '진짜', '빨리']"
['이']
"['짱짱', '포', '미니', '츠']"
"['조금', '것', '배우', '연기']"
"['요', '인천', '자기']"
"['막공', '모두', '최고']"
"['피아노', '울림', '볼', '수']"
"['알', '프로그램', '북도', '사고', '오스', '트']"
"['다음', '또', '그때', '보고']"
"['내', '바다', '시간', '생각']"
"['정말', '성경', '달란트', '비', '유', '소흘히', '수도', '삶', '사람', '그것', '수', '생각', '공연']"
"['마지막', '연주', '장면', '볼', '가치']"
"['막', '공이', '더', '볼', '걸']"
"['더', '봣']"
"['의무', '의미', '뮤지컬', '최고', '삼연', '꼭', '다시', '볼', '예정', '요', '감동', '아픔', '동시']"
"['배우', '연기']"
"['초연', '때', '공연', '간', '거', '서초', '충', '건', '왜', '거지', '부분', '요', '배우', '맘', '걸', '이', '문제', '거', '초연', '때', '감동', '이번', '안']"
"['온', '다반', '짝', '곳', '반드시', '걸', '내', '좀', '벌써', '현기증', '나', '담달', '안']"
"['여운', '작품', '만날', '때', '크뤼', '거의', '목소리', '피아노', '오스카', '서로', '쉼표', '두', '사람', '마지막', '브라', '바', '크뤼거', '향', '제니', '인사', '기립', '수가', '박수', '치', '수가', '무대', '오른', '배우', '김경민', '피아니스트', '진심', '존경', '공연', '볼', '수', '음', '정말', '삼연', '반드시', '걸', '내']"
"['홍', '서영이', '봉련짱']"
"['오픈', '런', '정동', '첫', '공연', '곳', '도시', '도', '최고', '배우', '연기', '넘버', '진짜', '최고', '두', '주연', '배우', '연기', '노래', '등', '등', '모든', '것', '제', '심장', '피아노', '현', '마지막', '진짜', '제', '인생', '중', '최고', '꼭', '다시']"
"['최고', '돈', '두', '더', '것']"
"['이', '봉련', '배우', '작품', '보고', '중', '포미니츠', '뮤지컬', '알', '만', '신랑', '뮤지컬', '나', '제', '뮤지컬', '조금', '긴장', '기도', '혹시', '별로', '마음', '때문', '요', '그', '마음', '공연', '시작', '얼마', '깨', '배우', '연기', '피아노', '연주', '스토리', '저절로', '몰입', '정말', '정도', '마음', '노래', '가사', '선율', '마음속', '남아', '작품', '준비']"
['전율']
"['제니', '피아노', '자기', '요', '회피', '일부러', '사랑', '마음', '기저', '마지막', '동안', '휘', '장면', '소름', '통', '가야크뤼거', '볼', '수', '실', '열', '중', '블', '통', '바로', '앞', '참고']"
"['봉련', '배우', '순간', '응원']"
[]
"['평', '안', '관람', '시작', '마지막', '때', '마스크', '눈물', '극', '관통', '주제', '모두', '공감', '생각', '볼', '만', '배우', '모두']"
"['주연', '배우', '두', '분', '모든', '감사', '박수', '공연', '사이사이', '솔로', '가슴', '사이', '박수', '못', '칠', '것', '가슴', '저림', '정말', '강추']"
"['왜', '제목', '포미니츠', '그', '수', '배우', '연기', '노래', '몸짓', '뭐', '하나', '것', '이', '봉련', '배우', '정말', '체구', '힘', '소리', '계속', '감탄', '극', '이제야', '알', '여러', '번', '보고', '이']"
"['포미니츠', '등장', '배우', '존경']"
"['뮤지컬', '포', '미니', '츠']"
"['마지막', '안', '자', '둘', '표']"
"['처음', '정동극장', '공연', '보기', '전', '힐링', '제니', '크뤼', '거의', '관계성', '또', '힐링', '서로', '구원', '게', '얼마나', '감동', '넘버', '맛집']"
"['중간', '좀', '납득', '안', '마지막', '위']"
"['나머지', '엉엉', '울면', '홍', '서영', '짱', '소정', '짱']"
"['부분', '부', '분도', '특정', '배우', '간', '예상', '더', '덕분', '몰입', '음극', '분위기', '자체', '절망', '부분', '그', '와중', '위로', '희망', '노래', '함', '데뮈체', '입장', '이해', '감']"
"['배우', '팬', '배우', '보고', '간', '작품', '감동', '처음', '아무', '지식', '응뭘', '점점', '몰입', '작품', '전하', '메세지', '나', '마지막', '휘', '감동', '사람', '작품', '제니', '콩쿨', '피아노', '장면', '안', '후회', '정도', '그냥', '진짜', '말', '안', '정도', '최고']"
"['소정', '크뤼', '거', '재아', '제니', '동수', '뮈체인트', '연출', '깜놀']"
"['두', '시간', '동안', '몰입', '관람', '여러', '면', '공감', '여운', '두', '주연', '배우', '이소정', '홍', '서영', '실력', '습량', '박수', '조명', '무대', '치가', '중', '극장', '다운', '연출', '연극', '뮤지컬', '저', '더']"
"['마지막', '정말', '인상']"
"['배우', '연기', '소름', '피아노', '연주']"
"['호기심', '예매', '공연', '열연', '배우', '스토리', '기립박수', '생', '피아노', '소리', '배우', '목소리', '제', '귓가', '인간', '욕구', '중', '티어', '탑인', '자아', '실현', '욕구', '만족', '분', '이', '공연', '보시', '렛잇고', '지리']"
"['포', '미니', '츠', '이건', '예술', '재아', '배우', '보고', '예매', '이', '봉련', '배우', '외', '모든', '배우', '최고', '디비디']"
"['배우', '합', '에너지', '연기', '노래', '안무']"
"['마지막', '피아노', '연주가', '마음', '깊이', '번', '더', '보고']"
"['연출', '앞줄관', '최고', '작품']"
"['무대', '연출', '배우', '연기', '감동', '장면']"
[]
['시간']
"['배우', '연기', '최고', '또', '보고']"
"['불구', '살', '자']"
['최고']
"['소정', '크뤼거', '영제', '뮈체꼭', '해']"
"['누군가', '한번', '이야기']"
"['피아노', '중심', '인물', '게', '스스로', '표현', '도구', '것']"
"['피아노', '무대', '위', '게', '또', '배우', '연주', '더']"
"['정말', '요', '인물', '메시지']"
"['선생님', '제자', '여정', '연장', '왜', '눈물']"
"['캐릭터', '이야기', '치']"
"['배우', '분']"
"['재미', '썽', '짱']"
['재니']
"['포', '미니', '츠', '초연', '재연', '조금', '더', '연출', '은', '유적', '초연', '재연', '연출', '나름', '장점', '재능', '게', '삶', '게', '참복', '잡', '마음', '입', '다스', '승과', '제자', '감동', '유대', '유대', '그', '질투', '교도관', '마음']"
"['피아노', '도', '스토리', '짱', '연기', '배우', '짱', '차도']"
"['넘버', '각색', '원작', '흐름', '그대로', '답시고', '전시', '전개', '방식', '택하', '바람', '의', '얼개', '대사도', '설득', '공감', '수', '상황', '유추', '이해', '따름', '디렉', '감정', '연기', '과', '힘', '오히려', '배우', '대본', '각색', '실패', '감정', '고조', '감동']"
"['아픔', '두', '사람', '서로', '마음', '세계', '이야기', '정말', '객석', '향', '서너', '삶', '목적', '무엇', '고', '마음', '정말', '공연', '요', '배우', '모두', '짱짱']"
"['사실', '취향', '중독', '요구', '너', '문', '앞', '거', '세상', '너', '절망', '거', '어차피', '세상', '테', '다음', '크뤼거', '성량', '너', '문', '때', '들개', '굴다', '점점', '반려견', '제니', '사람', '세상', '마주', '때', '삶', '마지막', '죽음', '시작', '음악', '보우', '스키', '청소쏭', '되르테', '모든', '절콩쿨', '예선', '본선', '때', '피아니스트', '뮈체', '자신', '수용', '모습', '무엇', '결승', '때', '마지막', '협', '이어진', '브라', '바', '등', '등', '마음', '장면', '작품', '인천', '고민']"
"['배우', '열연']"
"['홍', '이소정']"
"['재아', '배우', '자', '첫', '연기']"
['도기']
"['한번', '꼭', '볼', '만', '뮤지컬', '포', '미니', '츠']"
