Nouns
타이틀
롤
외
매력
캐릭터
것
다소
넘버
배우
연기
모두
엄마
영화
엄마
대요
역시
은
벤허
장난
굿
다른
원작
기반
뮤지컬
기대
편이
벤허
여러
세트
스크린
등
활용
영화
느낌
영화
또
것
인상
내용
관람
불구
무대
활용
표현
모습
정말
감탄
배우
사람
사람
역량
표현
소름
일도
카이
안시
하씨
완전
팬
기억
나
전차
씬
등
무대
박진
감
배우
열연
감동
최고
무대
장치
음악
힐링
추천
연기자
공연
힐링
시간
추천
벤허
적
영화로
접
스토리
스케일
뮤지컬
또
새
스릴
감
전차
씬
무대
표현
기대
이상
웅장
시각
변화
공간
창
볼거리
뮤지컬
세계
명화
창작
뮤지컬
재연
위해
진
얼마나
부담
그것
또
박수
벤허
역
박은태
카이
유준상
배우
열연
기회
주연
배우
다른
공연
스토리
다른
매력
수
것
마차경주
장면
구현
내용
재밋는
작품
요
잘봣습니
가창력
영화
벤허
더욱
박은태
배우
벤허
정말
최고
또
보고
공연
넘버
연출
연기
또
또
공연
영화
것
아이디어
무대
연출
프랑켄슈타인
처럼
창작
힘
이
전
유준상
주연
뮤지컬
기억
벤허
선택
가창력
조금
연기력
역시
전차
씬
인상
말
최고
뮤지컬
임
음조
금
생각
작품
퍼포먼스
눈
귀가
공연
것
외국
만
한국
뮤지컬
감동
자체
기도
내용
모든
공연
스토리
및
무대
연출
배우
연기력
무난
듯
보이
최선
노력
음
무대
장치
최고
용서
답
굿굿굿
무대
서사
무엇
배우
노래
또
돈
무대
뮤지컬
벤허
지금
진보
그때
벤허
추억
카이
벤허
감동
예비
장모님
이모
관람
벤허
명장
전차
씬
완전
박은태
짱
더보
완전
감동
그
자체
배우
기도
몰입도
최고
무대
연출
넘버
카이
배우
목소리
고등학교
때
아주
감동
영화
다시
뮤지컬
환상
카이
목소리
또한
아주
원형경기장
무대
시설
인상
작품
위해
정말
곳곳
준비
얼마나
다시
한번
종합예술
저
연기력
무대
구성
노래실력
모두
훌륭
연기력
무대
구성
노래실력
모두
훌륭
무대
구성
스토리
스피드
전환
배우
연기
모로
감동
다시
재
공연
말
더
영화
스케일
재미
어쩌면
능가
감동
선사
뮤지컬
벤허
또
보고
카
벤허
재연
마지막
공연
아쉬움
감동
더
배우
열정
마음
몰입도
더
유
벤허
박메
셀라
안
에스더
최고
앙상블
깃발
씬
가운데
분
깃대
마무리
해주시
공막
공이
마지막
모든
배우
분
인사
정말
모습
다음
벤허
공연
기
배우
노래
연기
춤
모두
박은태
배우
목소리
감동
배너
보고
클릭
벤허
벤허
통해
삶
정수
재연
언제
하나요
벤허
카이
공연
벤허
나머지
등장인물
마음
것
공연
후
그
감동
요다음
또
박은태
배우
벤허
무대
정말
볼거리
공연
배우
앙상블
몸
고생
저
엄마
모시
꼭
박은태
배우
갓
앙상블
연출
음감
프랑켄슈타인
다시
한번
창작
벤허
영화
적
몇번
내용
남
이야기
명작
오늘
공연
영화
다시
한번
보고
무대
장치
배우
연기
모두
또
무대
위
모든
배우
최고
전혀
대안
첫
티켓
오픈
참여
걸
후회
막심
다음
시즌
회
전문
소설
영화
내용
뮤지컬
그
내용
또
벤허
벤허
벤허
벤허
출진
출진
전작
생각
초연
생각
조금
보기
장면
몇몇
배우
연기
눈
귀
공연
뮤지컬
벤허
뮤지컬
벤허
뮤지컬
벤허
뮤지컬
벤허
뮤지컬
벤허
뮤지컬
벤허
뮤지컬
벤허
뮤지컬
벤허
뮤지컬
벤허
재연
막
공한지
자꾸
또
보고
배우
하나
하나
정말
최고
재연
종교
색채
제
취향
영화
내용
노력
점
조연
넘버
추가
내용
전개
재연
때
더
보완
은
벤허
외
배우
앙상블
수고
모습
또
근래
대극장
중
가장
만족도
유준상
벤허
벤허
정말
제
인생
뮤지컬
꼭
다시
공연
벤허
가득
찬
하루하루
진짜
별로
넘버
재밋엇습니
층
봣는데
집중
도도
봣어
벤허
최고
막공
고서
공연
사실
제목
확
시간
여유
워
카이
배우
껄
관람
박은태
번
관람
영화
보신
분도
저
영화
무대
연출
넘버
메
셀라
오히려
수
매력
캐릭터
재공
또
의향
유
벤허
제발
너
보아
올해
최고
공연
말
정말
공연
재연
또
셀라
화이팅
벤허
덕분
다시
그때
배우
연기
넘버
창작
초연
기대
극
볼
수
상블
앙상블
배우
다
다시
마지막
공연
관람
한지
일주일
작품
뮤지컬
벤허
언제
꼭
뮤지컬
벤허
막
린지
이제
일주일
다시
보고
작품
무대
연출
의상
음악
배우
연기
재연
넘버
추가
바람
넘버
수가
조금
해외진출
대해
소식
다음
마지막
후기
막스
넘버
매력
추억
영화
향수
자극
장르
전환
매력
공연
막
유다
넘버
정말
기사
수출
정말
자랑
극
작품
창작
진
박수
세미
막
캐슷
박은태
최우혁
아이비
늘
박은태
최고
벤허
앙상블
배우
캐
사랑
뮤지컬
벤허
재연
이분
모두
이
사랑
이
또
모든
배우
사랑
음악
조명
무대
영상
연출
뮤지컬
넘버
소화
배우
최고
박은태
최우혁
아이비
캐슷
정말
사랑
배우
최고
캐스팅
상블
모든
배우
사랑
캐슷
정말
뮤지컬
원작
더욱
더
넘버
최고
배우
박은태
최우혁
아이비
외
캐스트
배우
상블
배우
사랑
박은태
정말
최고
배우
이자
벤허
자체
배우
박은태
정말
막공
재연
꼭
다시
캐스트
꼭
카이
민우혁
짱짱
남자
움
아이비
노래
정말
소름
최고
다시
보고
벤허
재연
벤허
재연
벤허
재연
벤허
재연
벤허
재연
벤허
재연
재연
무대
연출
맛
대극
인
볼거리
상세
스포
배
표현
것
마차경주
씬
등장
말
말
속도
평이
저
스토리
원작
개봉
리메이크
영화
이해
어려움
이야기
뭔가
좀
더
영화에서처럼
메
셀라
벤허
시절
모습
유다
엄마
비중
줄
영화
뭐
틀
약간
다른
구성
크게
공연
배
침몰
장면
인상
무대
앙상블
춤
노래
벌써
재연
공연
최고
뮤지컬
벤허
일단
벤허
박은태
배우
최우혁
안시
배우
외
캐스트
배우
사랑
이구
최고
앙상블
갓상블
이
배우
넘버
기
감동
메세지
뮤지컬
다시
캐슷
볼
수
아쉬움
뮤지컬
벤허
꼭
다시
정말
최고
뮤지컬
유준상
박민
안시
캐슷
캐스트
사랑
정말
재미
감동
모두
공연
꼭
뮤지컬
벤허
처음
보고
거
번
재미
감동
모두
일본
중국
수출
정말
박은태
최우혁
안시
캐슷
박은태
그냥
벤허
그
자체
것
노래
연기
감정
모든
최고
뮤지컬
배우
모든
캐스트
사랑
뮤지컬
벤허
캐스트
꼭
다시
감동
추천
준비
인것
다시
감회
메
셀라
역
분
다른
메
셀라
역
매력
어요
모든
배역
배우
버전
재연
기
시일
꼭
다시
봣으
창작
뮤지컬
희망
작품
꼭
다시
정말
진심
꼭
다시
벤허
이제
업
얼른
세미
막
처음
것
노래
연기
정말
최고
이전
은
벤허
듯좀
더
정말
안시
서지영
연기
노래
모두
안시
박은태
배우
노선
보
프랑켄슈타인
다시
은
벤허
최고
재연
입
재연
꼭
돈
안시
배우
꼭
나
메
셀라
벤허
다시
약탈
살육
학살
당신
모두
초연
배우
재연
때
모두
최고
고생
유준상
배우
복근
조금
더
볼
걸
후회
무대
세트
정말
웅장
함선
세트
전차
씬
로봇
말
정말
이상
오늘밤
내
별
관객
여러분
유
벤허
상블
정말
기간
재연
다시
땐
꼭
넘버
귀
벤허
메
셀라
에스더
고모
조역
앙상블
구멍
최고
공연
최고
감동
시작
끝
흥미진진
넘버
연출
배우
뭐
그냥
최고
재연
재연
배우
무대
감동
정말
최고
공연
어흐흑
막공
뮤지컬
벤허
부모님
영화
뮤지컬
적극
추천
부모님
모두
정말
전차
장면
인상
뮤지컬
앞
가보
추석
연휴
부모님
카이
벤허
정말
배우
가창력
연기
완전
고생
배우
열정
그대로
공연
꼭
재연
재연
초연
배우
앙상블
모두
그대로
기대
탓
조금
전차
씬
말
정말
더
박진
감
스토리
귀
쏙
넘버
재연
때
또
작품
재연
더
초반
줄거리
진행
위해
대화
장면
지나
갈수록
감
은
벤허
셀라
역시
최고
두번째
관람
감동
배우
라스트
공연
다시
재
공연
면
꼭
카이
벤허
골고다
눈물
콧물
울
극
배우
앙상블
재연
벤허
지난주
보고
정말
창작
뮤지컬
층
앞줄
난간
시야
무대
전체
선택
층
충무
극장
처음
요기
추석
연휴
무료
위
선택
다시
꼭
다시
보고
꼭
뮤지컬
벤허
다만
캐릭터
존재
언제
다시
요
다시
재미
염
최고
상블
배우
공연
요즘
막
사건
데
그
막
드라마
경우
벤허
경우
여기
크게
군더더기
꼭
장면
진행
게다가
무대
영상
활용
볼거리
틈
막
단체
노래
막
솔로
단체
모든
노래
각
인물
서사
감정
폭발
듯
표현
절로
눈물
유다
벤허
역
박은태
메
셀라
역
최우
에스더
역
안시
배우
캐스팅
모두
미리암
역
서지영
배우
연기
인상
다른
조연
데
무대
전차
경기
장면
영화
달리
박진
감
연출
그
대신
벤허
메
셀라
감정
교류
다른
장면
볼거리
대부분
볼
수
공연
생각
친구
꼭
보라
뮤지컬
무대
전환
맛
뮤지컬
거기
웅장
긴장감
넘버
조금
점
함
결말
랄
배우
연기
최고
카이
연기
몰입
무대
장치
음악
최고
공연
재현
기
벤허
노래
앙상블
무대
효과
스토리
카이
배우
대해
뭐
말
초연
인지
자체
평면
재미
좀
긴장감
하나
술술
영화
가장
하이라이트
전차씬
뮤지컬
표현
이해
이도
도
느낌
차라리
전차
자체
포기
고서
두
사람
감정
전달
비중
뮤지컬
로써
매력
더
살
생각
전체
추천
공연
아이비
재
발견
이제
배우
등
배우
연기
퍼포먼스
모두
넘버
창작
뮤지컬
갈수록
발전
느낌
무대
연출
웅장
거기
은태
주옥
넘버
연기
올해
최애
뮤지컬
재연
언제
정말
배우
주연
갓상블
님들
어쩜
덕분
진짜
예루살렘
진짜
골고다
운명
죽음
질주
카타콤
안
넘버
막
공주
관할
정도
강
유
벤허
이번
박
벤허
역시
소름
몇번
연기
노래
주제
감동
두번째
임
예수
재회
이후
장면
가슴
우리
시대
길
질문
남지
최메
셀라
딸
최우혁
로맨스
더
무대
당황
전차
한번
쓰기
완성
다른
장면
때
무슨
영화
우리
무대
돈
남성
무용수
셩
것
앙상블
감탄
박민
메
셀라
다음
꼭
벤허
마지막
꼭
재연
다시
카
벤허
셀라
페어
마지막
말
왜
카
벤허
셀라
페어
마지막
진짜
벌써
이
페어
게
진짜
완전
공연
막
공인
뮤지컬
진수
카이
마지막
공연
감동
언제
뮤지컬
벤허
초연
최고
조연
앙상블
상블
배우
꼭
벌써
공연
여운
마지막
공연
언제
다시
뮤지컬
벤허
공연
역시
능력
배우
기대
저
무대
연출
덕분
더
관람
재연
꼭
영화
비교
재미
스케일
좋았스비
재연
꼭
오기
기원
막공
박은태
배우
벤허
역시
최고
막공
아쉬움
얼마나
다시
벤허
벤허
공부
고
생각
앙상블
배우
분
정말
공연
보고
시간
배우
무대
작품
모두
재연
또
다른
벤허
듯막
때
또
레전드
공연
배우
눈물
인간
벤허
표현
준
박은태
배우
재연
카이
배우
내용
그닥
카이
배우
최우혁
배우
때문
점
공연
그날
생일
생일
날
나
선물
작년
공연
하나
보기
이번
벤허
선택
설레임
기다림
시작
배우
준상
공연
눈
긴장감
무대
스케일
내내
감동
알
내용
처음
것
처럼
긴장
지고
소리
귀
집중
눈
감고
온전
배우
목소리
듣기
공연
역시
이
선택
매우
한국
창작
뮤지컬
꼭대기
느낌
언제
요
채
사흘
재연
마지막
가슴
넘버
배우
꼭
다시
박은태
배우
연기
시간
남
시간
박은태
배우
연기
노래
시간
남
시간
다른
캐슷
마지막
공연
아주
다다
수고
남성
다소
소재
웅장
성취향
격의
넘버
디테일
연출
벤허
처음
번
세번
더
감흥
더
치
창작
뮤지컬
초연
아쉬움
뒤
더
보완
재연
더
벤허
최고
박은태
배우
팬
자
자막
공
우선
스토리
원작
벤허
티
뮤지컬
진행
살짝
느낌
때문
전차씬
구현
말
로봇
말
수
알
전차
장면
죽음
질주
오히려
위화
감
다가
소름
막
엔딩
운명
막
엔딩
운명
리프
라이즈
살짝
가사
포인트
예수
얼마
유다
벤허
내면
변화
키
워드
비중
메
셀라
역시
유다
벤허
변화
존재
로서
존재
감
메
셀라
삶
짐작
넘버
하나라
앙상블
배우
모두
몸
칼
군무
깃발
군무
정말
의상
노예
귀족
유대인
로마인
표현
의
흐름
한눈
보기
박은태
배우
걱정
정도
역시
넘버
절절
미리암
역항
서지영
배우
정말
어머니
아이비
배우
성량
커서
최우혁
배우
장군
포스
스케일
소름
전율
번
작품
박은태
배우
정말
다시
또
뮤지컬
굿굿굿
내용
뮤지컬
전차
씬
생각
더
박진
감
넘버
뮤지컬
박은태
배우
다른
배우
모두
노래
연기
자리
사이드
시야
거의
스케일
편
뮤지컬
최선
노력
구현
게
보
왜
박은태
배우
애정
알
수
공연
생각
몇
번
보아
질리
매번
매력
나
종교
색채
사람
개인
이유
때문
종교
관련
이야기
눈
이
극
맨
처음
처음
보고
머릿속
종교
이야기
대한
무조건
거부
감
이
그
어려움
신앙
것
극복
대한
보지
못
사람
런가
번
생각
지금
그
때
또
다른
생각
가지
공연
자체
정말
최고
마지막
오페라
글라스
대여
런가
무대
좀
생각
기도
배우
연기
시선
느낌
배우
조연
앙상블
정말
어마
무시
디테일
가지
연기
것
정말
나
앙상블
동작
이야기
개연
대한
부분
느낌표
생각
