,Nouns
1348,별로
1349,생각
1352,기대
1356,가사
1357,스토리
1358,해석
1362,세번
1363,볼때
1365,나중
1368,객석
1375,죽음
1376,말로
1377,형용
1378,금발
1380,흑발
1387,만날
1389,기대
1396,죽음
1397,말로
1398,형용
1399,금발
1401,흑발
1408,만날
1410,기대
1417,죽음
1418,말로
1419,형용
1420,금발
1422,흑발
1425,최고
1429,최고
1433,감동
1436,처음
1444,매력
1452,처음
1455,두번째
1459,최고
1460,무대
1461,내년
1463,기회
1468,발견
1469,노래
1470,광기
1471,연기
1472,최고
1473,최고
1474,최고
1475,습니
1478,지방
1488,강추
1489,여동생
1493,동생
1497,넘버
1501,최고
1504,황태자
1506,지저스
1507,은태
1512,루케니
1517,루케니
1521,감상
1523,추강
1537,실력
1538,감탄
1540,최고
1552,보도
1556,한층
1564,자리
1566,진화
1572,깊이
1573,베일
1575,감명
1576,서울
1580,만날
1582,쏘샤은민삭
1587,조합
1589,멤버
1590,단계
1591,업그레이드
1595,합류
1598,해석
1601,잡음
1605,지난번
1611,감동
1615,준수
1616,준수
1617,콘서트
1621,감동
1623,로딩
1624,앙상블
1625,오케
1629,절절
1630,연기
1632,제프
1633,성량
1637,쫄깃
1638,애드립
1639,후반기
1640,이삭
1641,돌프
1644,업그레이드
1648,관객
1652,감사
1654,어둠
1658,목소리
1659,음악
1660,연출
1662,열연
1663,무대
1664,지방
1666,기대
1667,샤토
1670,자리
1679,일주일
1682,옛날
1684,죽음
1690,무대
1691,인사
1692,인상
1695,영혼
1703,최고
1704,학생
1705,신분
1708,나머지
1709,하나님
1711,신청
1712,내용
1717,뗄레
1718,나중
1722,노래
1723,다운
1730,한가지
1732,사마
1736,스펙
1741,후유증
1743,내년
1748,요제프
1752,서울
1755,음악감독
1756,김문정
1757,안정
1759,반주
1762,애드립
1767,열연
1770,처음
1773,애드립
1775,애드립
1778,인상
1779,장면
1780,리프트
1782,요제프
1784,도발
1785,장면
1790,처음
1797,샤토드
1798,해석
1800,설득
1805,반복
1806,죽음
1810,인간
1812,관심
1813,시작
1817,관계
1819,죽음
1820,사랑
1821,황후
1824,온전
1825,완성
1832,창조
1835,수고
1840,기합
1844,귀가
1849,안남
1851,아쉬움
1852,서울
1855,여운
1857,힐링
1858,갑자기
1864,볼땐
1865,루케닐를
1868,선택
1871,루케니
1872,선택
1873,루케
1880,이후
1881,두번째
1884,분위기
1886,카리스마
1891,완성
1897,노래
1898,애드립
1904,호평
1906,세계
1907,유일
1914,치명
1918,재무
1919,연일
1920,기립박수
1928,유일
1930,기록
1931,전세계
1932,통틀어
1936,제작자
1938,버스터
1940,베이
1941,분도
1942,인정
1943,유일
1945,존재
1949,역할
1952,차마
1953,최고
1955,원작
1961,본인
1962,색채
1964,감성
1965,폭발
1966,성량
1967,최고
1970,생각
1971,기간
1973,감동
1977,삭돌프
1985,자유
1987,황실
1988,권위
1989,자리
1990,음으로
1991,상황
1994,연때
1996,죽음
1997,사랑
2001,커튼
2003,감동
2004,여운
2005,매력
2011,감동
2012,엄마
2014,데이트
2015,추천
2016,추천
2022,무대
2023,인사
2028,최고
2032,볼때
2033,매력
2035,최고
2037,생애
2042,이유
2046,서울
2052,인사
2053,기립박수
2054,십분
2059,오래오래
2060,기억
2064,넘버
2068,끈끈함
2073,루케니역
2077,스피릿
2078,재치
2089,처음
2090,워낙
2094,그것
2095,말로
2096,표현
2099,마음
2100,아시
2103,샤토드
2104,소리
2105,살금살금
2106,고양이
2107,살쾡이
2108,인간
2109,조롱
2110,죽음
2112,샤토
2113,한층
2115,강화
2116,죽음
2119,죽음
2121,한국
2123,시상식
2125,좀더
2126,보수
2127,평가
2128,한국
2129,뮤지컬대상
2130,남우
2131,주연
2134,워낙
2135,사랑
2137,해도
2138,평가
2140,생각
2142,해석
2144,샤토드
2147,사람
2149,연기
2152,답습
2158,변화
