,Adjectives
754,아쉬워요
756,재미있게
757,괜찮으신
759,좋지만은
761,즐거운
767,행복했어요
770,재미있게
773,행복했습니다
774,재밌어요
775,있어도
777,강하고
778,시원한
780,아니었으면
781,신나서
784,신나게
786,좋겠습니다
787,불행한
788,엄청난
795,간절히
796,신나는
797,슬프네요
798,완벽하고
802,불쾌해
807,괴로워
813,깊은
816,강한
817,열렬한
819,복잡하고
820,어려운
822,섬세한
823,있자면
826,잔혹한
827,아니라는
829,다양한
832,잔인한
833,불편한
834,넘치며
836,좋았던
838,신나는
839,아름답고
840,멋지게
843,엄청난
845,멋있어요
846,엄청났어요
847,강렬한
849,안쓰러워서
851,안됩니다
852,부당한
853,있는거고
854,있는거니
855,존하고요
856,유일한
857,아무런
858,스럽기만
860,힘든
862,재미있어요
863,미쳤다
865,안남았다는데
866,아쉬워요
868,강하고
869,좋아하는
870,아쉽네요
871,좋았는데
875,없다는게
876,아쉬워요
877,행복할
879,재미있어요
880,안될까
882,엄청난
883,멀지
884,싸늘해졌어
885,낯설
887,있으면내
889,섬세하고
890,더해져
893,아쉬워요
894,아쉬워요
895,야한다
896,있든
897,없든
898,좋든
899,나쁘든
900,완벽하다
901,있으나
902,인한
904,있겠지만
905,미묘한
906,있음에도
907,진정한
909,즐거워하는
910,아니었어도
911,즐거울
912,있었을텐데
914,없는게
915,아쉽
916,신나고
917,훌륭했습니다
918,좋았을
919,뒤늦게
920,멋지고
921,행복했습니다
922,아쉬웠지만
923,미친듯
924,즐거웠어요
926,신기하고
927,벅찬거
930,아쉽지만
931,있었
932,대단했어요
933,시원한
934,좋잖아요
935,안되게
936,대단하시고
937,단순한
939,탄탄하다고
943,깔끔하면서
947,짜릿해요
948,좋구요
950,있는것도
951,좋구요
952,좋았던건
954,있겠습니다
955,아닌지
956,멋있어요
957,굵게
958,없었으면
959,있을었을텐데
960,신나는건
962,미쳤구나
963,좋았어서
964,짜증나구여
966,아쉬워요
967,미치겟어요
968,미쳤어요
969,미쳤어요
971,힘들었던
972,신나지만
973,신나기만
975,신나게
976,신나고
977,있었네요
978,재밌어요
982,재밌는
983,그러질
984,아쉬울
985,뿐입니다
986,아쉬워요
988,야한다
989,기대합니다
990,행복했습니다
992,스럽네요
994,재밌는
995,재밌어요
996,재밌어요
999,강하고
1000,좋거든요
1002,신기하고
1004,다를
1005,있구나
1007,없었으면
1008,신나고요
1012,재밌어요
1013,재밌습니다
1017,재밌다
1018,강렬하다
1019,멋있다
1020,시원하다
1021,엄청난
1023,짜릿해
1024,멋있어
1025,즐거워
1026,답답하다
1027,시원한
1028,시원하게
1032,멋졌어요
1033,미쳐
1034,좋았지
1037,신나게
1038,아쉽네요
1040,좋겠습니다
1041,좋겠고
1042,좋겠네요
1043,없는내
1044,낯설어질
1045,짜릿하고
1046,재밌네요
1047,아니었으면
1048,좋았을
1049,뻔했는데
1050,좁아여
1051,멋진
1052,단순한
1053,게으른
1054,당당한
1055,아쉬웠으나
1057,충분합니다
1059,섬세한
1061,재미있어요
1062,재미있어요
1064,고픈
1065,대단한
1066,새로운
1067,가득하네요
1068,멋지고
1069,신나는
1070,약하다는
1071,어려운
1072,좋게
1073,길고
1075,재밌어요
1077,시원하게
1078,시원한
1079,게으르다고
1080,아니니까
1081,슬플
1084,없는것처럼
1086,재밌었어요
1087,미친
1088,신나는
1089,즐겁게
1090,아쉬울
1091,아쉽고
1093,특이한
1094,재밌었어요
1096,가득하고
1097,무더운
1098,시원하게
1099,신나게
1100,빠르고
1101,신나고
1104,부탁드립니다
1105,아쉬워요
1106,시원한
1109,확실하게
1111,신나게
1112,재밌고
1113,행복해요
1115,좋겠네요
1116,야함
1119,괜찮으
1123,멋진
1124,없는게
1125,안타까울
1126,뿐이네요
1127,시원시원한
1128,답답한
1130,멋진
1133,새로운
1134,좋다
1136,남달라
1138,멋진
1139,재밌고
1140,통쾌해요
1142,멋져요
1143,아름답고
1144,멋집니다
1145,신나서
1146,재미있었습니다
1148,속상해요
1149,속상해요
1150,신나고
1152,재밌어요
1153,안남았다니
1154,어둡긴
1155,재밌어요
1156,아쉽습니다
1157,그렇고
1158,그렇고
1159,실망하고
1160,짜릿해서
1161,아쉬울
1162,뿐입니다
1163,신선하고
1164,즐거워요
1165,쏠쏠합니다
1166,흥미롭네요
1168,없는게
1169,아쉽습니다
1170,같았는데
1171,좋다기
1172,많아서요
1173,명확하게
1177,아쉬울
1178,미친
1179,미쳤음
1181,짱짱하게
1182,신나서
1183,아쉬웠음
1184,재밌어요
1185,재밌오요
1188,미친
1189,미친
1191,반하고
1193,아닌가요
1194,쏠쏠한데아
1195,재밌는데
1196,건강해질
1199,없는데지
1200,없는건
1202,짠하고
1203,안남아서
1205,재밌었어요
1210,아쉽다고
1214,재미있어요
1215,새로운
1216,새로웠어요
1217,아쉽고
1220,빠른
1221,잠잠해지고
1222,좋겠다
1223,힘들게
1224,신기했다
1225,재밌는
1226,안남아서
1227,슬퍼요
1228,미쳤음
1229,완벽하고
1230,좋겠습니다
1232,멋진
1233,벅차오르는
1234,깊은
1235,익숙하지
1236,신선하
1237,뻔했어요
1238,비슷하게
1241,뿌듯했습니다
1242,안남아서
1244,그랬어요
1246,상관없이
1247,행복한
1248,아쉬울것
1250,신선했어요
1252,뻔했지만
1253,대단했어요
1254,아쉽게
1256,아쉬워요
1257,아쉽지만
1259,시원하네요
1260,아니었어도
1261,아니었어도
1262,깊어져
1264,아쉽다
1265,흥겨운
1270,아쉬워요
1271,소소하게
1273,아니하였습니다
1274,빠른시
1276,아쉽네요
1278,좋았던
1279,아쉬웠어요
1280,말라니요
1281,잔인합니다
1282,재밌어요
1283,신나는데
1285,답답해요
1287,재밌었을텐데
1288,아쉬워요
1291,대단하다는
1292,스럽다는
1294,빨개지도록
1295,아쉬웠다
1301,재미있었어요
1303,그랬을텐데
1304,아쉽습니다
1306,너무해요
1307,좋은데
1308,그랬다면
1312,비싸지만
1313,아쉬운
1314,아쉬울
1319,멋있다
1320,재미있는
1321,재미있게
1324,아쉽네요
1325,재미있는
1326,좋아여
1329,좋은데
1333,슬프
1335,좋다
1336,싫다
1338,벅차더라고요
1339,넘치는
1341,생소했지만
1342,섬뜩하기도
1345,지루할
1347,무겁고
1348,어려운
1349,대단하다라는
1350,아무런
1351,남달랐습니다
1355,청아한
1356,없을꺼
1358,신기했습니다
1359,그렇고
1360,많았는데
1361,재미있고
1363,계신
1364,힘든
1365,강할
1366,같긴
1369,성하고
1371,좋아하시는
1372,재밌어서
1374,화려한
1376,어두워서
1377,싫어할
1378,있겠지만
1379,없다고
1380,답답함이
1382,서러운데
1383,멋있고
1384,아쉽네요
1387,시원하고
1388,강렬했어요
1389,불친절하고
1390,불편했지만
1392,애매했는데
1393,좋았지만
1394,힘들었습니다
1396,완벽했고요
1402,아쉬운건
1403,두근거려요
1406,없었다면
1407,없었다면
1408,있었을까
1410,궁금하다
1411,아니었으면
1412,분명합니다
1414,아쉬운
1415,아쉬운
1416,많지만
1418,흔하지는
1421,뜨거운
1422,엄청난
1423,짱짱하다니
1424,가득한
1425,뛰어나서
1426,다를까
1427,섬세해서
1428,미쳤다
1429,좋았다어
1431,변해가는
1432,무섭다
1433,좋다하나
1434,좋다
1435,시원시원해서
1438,시원시원하고
1439,미쳤다
1440,가득해서
1441,있고같이
1442,좋으셔서
1444,아쉬워요
1445,같았
1447,부탁드립니다
1448,재밌어요
1449,재밌어요
1450,재밌어요
1451,힘들었다
1452,까말까
1453,아쉽다면
1454,없다는것
1456,야해서
1457,신나는데
1459,재밌어요
1460,안남아서
1461,아쉬워요
1462,좋겠고
1464,강렬해서
1466,시원하고
1467,강렬하게
1468,좋았을텐데
1470,강렬한
1471,통쾌하고
1472,시원한
1473,멋있고
1474,재밌고
1475,새로운
1476,훌륭해지는
1477,아쉬운지
1481,짜릿해
1484,화려해서
1488,좋겠네요
1489,궁금했던
1492,재밌다는
1497,인한
1498,통쾌함을
1500,반하고
1501,좋앗습니다
1503,있었다면
1505,아쉬웠습니다
1507,아쉽네요
1510,저렴한것도
1511,아닌데
1512,황당합니다
1514,좋더라구요
1515,필요없는
1517,필요없습니다
1518,아련할
1519,슬펐다가
1520,아름다워서
1521,시원했다가
1522,뻔함에
1523,다를
1524,같아서요
1527,아쉬워요
1528,야해요
1529,미친
1531,어마어마하고
1532,시원했어요
1533,재미있었어요
1536,지루할
1539,어마어마하고
1542,멋진
1544,좋다고
1545,통쾌하고
1546,시원하고
1547,재미있었습니다
1551,없다고
1553,완벽하게
1554,훌륭한
1555,다양한
1557,새로
1558,더해줘
1560,재밌었어요
1562,아쉽습니다
1563,빠른
1564,무서운
1565,뿐이네요
1566,조용히
1567,없게
1572,그런거
1573,재밌네요
1577,아쉬워요
1578,아쉬워요
1582,어떡해요
1584,재미있었습니다
1585,아쉬웠어요
1586,재밌어요
1590,뻔했어요
1592,영원히
1593,힘들어요
1594,미친
1595,좋았어서
1597,넘치는
1599,아쉬워요
1600,재밌어요
1602,있었음
1603,후련했고
1604,시원했습니다
1605,재밌더군요
1606,재밌는
1607,재미있게
1608,재밌었을까요
1611,즐겁습니다
1612,재미있어도
1613,재밌어요
1615,엄청나다고
1618,재밌어서
1619,즐겁게
1620,추해요
1621,재미있어요
1623,아쉬운
1625,아닌데
1628,흥겹고
1631,없다는
1632,안타까
1635,좋구요
1637,사랑스러운
1638,애달프고
1640,짜릿하고
1641,즐겁습니다
1644,영원히
1645,좋을
1649,무더운
1650,완벽한
1652,곱니다
1653,강렬함에서
1656,무거운
1657,섬세하게
1658,강렬하고
1659,시원해졌고
1660,없는게
1661,아쉬웠어요
1662,미친
1663,충분한
1664,미쳤어요
1666,아픈
1667,아쉬워서
1668,아쉽지만
1669,재미있었어요
1670,답답했지만
1671,확실하게
1672,있는건
1674,비쌌던
1677,단순히
1680,변하는
1681,오싹한
1682,신선하고
1683,지루할
1686,마라
1688,독특하고
1690,따분한
1691,좋을듯
1693,강렬한
1694,눈부신
1699,재밌었어요
1700,재밌었어요
1701,신나게
1702,아쉬우니까
1703,기대했던
1705,안타까
1706,대단했습니다
1707,좋은데
1708,거지같은
1709,행복했습니다
1710,얼얼했어요
1711,멋있습니다
1713,재밌음
1716,멋있었요
1717,재밌어요
1718,재밌는
1719,훌륭했으나
1720,아쉬운
1722,후회되네요
1724,멋져요
1725,재밌어요
1728,아니야
1730,시원한
1733,흥겹게
1735,좋겠네요
1736,시원한
1737,주목할만한
1739,뚜렷하게
1740,스럽긴
1741,아쉽다
1744,아쉽네요
1745,속상하네요
1746,재미있어요
1747,특이하고
1748,재밌어요
1750,재미있어요
1751,답답하고
1752,묵직한
1753,비슷한
1755,재미있었어
1758,아쉬워요
1759,시원해
1764,있죠
1765,아까워요
1769,하얗게
1770,행복했으면
1774,강렬한
1775,드문
1777,좋아하는
1778,새로운
1782,다양하게
1784,좋겠는데
1786,아쉬운
1787,유치하게
1791,어려웠습니다
1792,재밌어요
1793,시원하네요
1794,좋아하시면
1795,멋진
1797,부럽다나도
1799,아닌가요
1800,있나요
1801,재밌었습니다
1802,출중하셔서
1803,행복한
1805,좋으면
1806,짜릿해요
1809,안되면
1810,힘들었는데
1814,행복할텐데
1815,시원하네요
1820,아쉽습니다
1823,즐거웠던
1826,재미있고
1830,멋진
1831,멋있었어요
1832,좋은데
1834,멋져요
1835,좋겠습니다
1836,없는게
1837,안타깝다
1838,좋은데
1840,충분히
1842,필요한지
1844,미쳤음
1845,더운
1846,좋을거
1848,시원하고
1850,시원하게
1853,좋겠습니다
1854,아쉬운건
1855,더운
1856,좋을거
1858,시원하고
1860,시원하게
1863,좋겠습니다
1864,아쉬운건
1865,더운
1866,좋을거
1868,시원하고
1870,시원하게
1873,좋겠습니다
1874,아쉬운건
1875,더운
1876,좋을거
1878,시원하고
1880,시원하게
1883,좋겠습니다
1884,아쉬운건
1886,미쳤어요
1887,강렬한
1888,재미있다
1890,아닌가요
1891,아쉽습니다
1896,원해
1897,힘들었어요
1898,무사히
1899,아니었으면
1900,아쉽구
1902,아닙니까
1903,재밌고
1904,멋있다는
1906,무섭다고
1908,짜릿함이
1909,멋지시고
1910,멋지시다
1912,좋겠다
1914,쓰릴이
1915,무서운
1916,없었으면
1918,없었어도
1919,있을텐데
1921,가능하며
1922,재밌어요
1926,재밌어요
1927,야하는거
1928,괴롭고
1929,슬픕니다
1930,재밌어요
1932,재밌어요
1933,좋더라고요
1935,재밌었던거
1937,좋음
1940,섬세한
1941,멋졌어요
1942,좋은데
1943,곱니다
1945,뜨겁게
1946,신나게
1951,좋겠고
1952,아쉬운
1953,많았는데요
1955,아쉬운
1957,자유로운
1958,아니어서
1959,많았어요
1960,많기도
1961,좋았을
1963,힘든
1964,통쾌한
1965,급히
1966,힘들었을
1968,좋겠다는
1969,힘든
1971,힘들
1975,성장해야
1976,좋았던
1978,다양한
1979,훌륭합니다
1981,섹시한
1982,불편했던것도
1986,강한
1989,가득했어요
1991,충분히
1993,그랬어요
1994,월등했습니다
1995,같은것도
1996,좋았다고
1997,아쉽기만
1998,좋았다면
2000,있었네요
2002,좋아오
2003,조아요
2006,다양한
2009,아쉬워
2010,머나먼
2015,가볍게
2017,심각하고
2018,음울한
2019,뛰어나서
2020,신나기까지
2021,강렬하면서도
2022,시원했어요
2024,답답한
2026,불가해서
2027,없다는
2028,아쉬웠네요
2029,대단한
2031,대단하세요
2032,작지
2033,예민함을
2035,미친
2036,알쏭달쏭한
2039,어마어마하신
2040,좋겠습니다
2043,안타까
2044,멋지고
2045,신나고
2046,아쉽지만
2047,즐거웠습니다
2049,멋지고
2051,강렬할줄
2052,같다는
2054,멋있었습니다
2056,깊었어요
2057,시원하게
2058,좋겠다는
2060,신나
2061,스러워요
2062,있길
2064,신나는
2068,좋았어용
2069,야합니다
2070,어마어마해서
2072,반하고
2076,행복했고
2077,당하던
2078,원하는
2080,있었을까요
2081,아니었다고
2082,있을까요
2084,안된다고
2085,변해가는
2086,대단했던
2087,아쉽네요
2089,행복한
2090,높아요
2093,강렬하고
2094,시원했었던것
2096,강하고
2097,멋있어서
2098,힘들었어요
2099,멋진
2102,좋지만
2103,같았는데
2106,동그랗고
2107,재미있어요
2108,재밌어요
2109,힘들어요
2111,괜찮았어
2112,괜찮았어
2113,괜찮았어
2114,철저히
2117,통쾌함을
2118,없거니와
2119,강렬한
2122,복잡한
