,Nouns
1033,이엠
1034,케이
1038,간다
1039,내년
1040,올려줟
1043,처음
1045,명성
1050,스토리
1055,사람
1056,사람
1058,남자
1059,여자
1060,의외
1061,슬픔
1062,여자친구
1064,무대
1068,기회
1070,넘버
1071,최고
1072,무대
1073,이용
1074,방법
1077,엄마
1079,무대
1083,가창력
1084,소유자
1087,저리
1088,감탄
1089,감탄
1092,밸런스
1093,감동
1102,칭찬
1103,참전
1104,보도
1112,최고
1114,감동
1118,초집
1119,열연
1120,스케일
1124,기대
1125,대서
1126,최고
1128,눈물
1129,주르륵
1130,감동
1141,최고
1142,윤형렬
1144,목소리
1145,눈물
1146,마음
1148,감동
1151,예전
1155,전쟁
1158,여신
1159,분위기
1161,그녀
1162,목소리
1165,향연
1168,호강
1169,일요일
1170,저녁
1174,살짝
1176,갈수록
1179,마리앙투아네트
1181,마리앙투아네트
1184,목소리
1185,윤페르젠
1186,관계
1187,포커스
1188,마리앙투아네트
1192,페르젠
1193,넘버
1195,기억
1197,내용
1199,연기
1200,의상
1201,점수
1202,짝짝
1204,시크릿
1206,통해
1211,연기
1212,노래
1213,스토리
1214,몰입
1218,각색
1219,문제
1220,연결
1224,단연
1225,베스트
1227,넘버
1228,기억
1233,소름
1235,둘걸
1236,처음
1239,카이
1241,민영기
1243,김소현
1244,동석
1246,민영기
1248,김소현
1251,마리앙투아네트
1252,표현
1253,스토리
1257,최고
1258,여자
1260,김소현
1263,아들
1267,표현
1268,최고
1269,엄지
1273,엄마
1275,카이
1276,동석
1277,분다
1278,레알
1279,존잘
1280,실력
1281,얘기
1283,외모
1285,죄썽해
1286,연기
1287,노래
1288,외모
1289,기럭지
1290,세상
1292,남정
1293,민영기
1294,명불허전
1296,민영기
1300,연속
1302,반함
1303,카이
1304,기럭지
1309,지못미
1311,마리앙투아네트
1312,추천
1314,추천
1317,네트
1319,김소현
1323,고민
1324,김소현
1326,목소리
1327,노래
1328,적극
1329,추척
1330,라카
1332,부츠
1336,시대극
1342,스탭
1344,감동
1345,관객
1347,투어
1350,성공
1352,그동안
1353,마음껏
1357,왕비
1360,네트
1361,인간
1362,면모
1365,왕비
1367,복수
1368,통해
1369,정의
1370,바라지
1371,복수
1372,해답
1374,캐스팅
1376,만날
1379,커튼
1381,무대
1382,인사
1384,만족도
1387,조합
1388,때마침
1390,캐스팅
1391,친구
1392,의상
1393,무대
1397,빈틈
1398,연기
1399,넘버
1400,나위
1402,스토리
1403,라인
1405,매혹
1407,몰입
1410,전개
1412,마그리트
1414,이복
1415,자매
1416,설정
1417,마그리트
1420,가정부
1421,스파이
1422,노릇
1425,인간
1428,마음
1429,동요
1431,예상
1432,전개
1433,긴장감
1439,페르젠
1440,연애
1441,외도
1444,금단
1446,치명
1447,치명
1449,루이
1450,질투
1451,단두대
1453,대장장이
1455,궁정
1456,사람
1457,사람
1459,컨셉
1463,신데렐라
1464,마그리트
1466,짝퉁
1468,재미
1470,위기
1471,거도
1474,아쉬움
1477,매력
1480,긴장감
1482,요소
1483,군데군데
1486,네트
1492,감탄
1494,매력
1498,카이
1500,드라큘라
1501,페르젠
1502,백작
1504,팬텀
1505,기대
1511,그리드
1513,오를레앙
1514,페르젠들
1521,집중
1522,몰입
1524,김준현
1525,오를레앙
1526,김소현
1528,동석
1529,페르젠
1533,가슴속
1538,네트
1540,열연
1543,카리스마
1544,왕비
1545,연기
1547,목소리
1552,롯데
1556,생각
1557,무대
1560,그동안
1561,감정
1565,넘버
1569,여러가지
1572,카이
1576,페르젠
1583,지방
1589,역쉬
1590,명성
1592,열연
1594,매료
1598,무언가
1599,기분
1603,지방
1605,베르사유
1606,웅장
1608,마리앙투아네트
1609,상큼
1611,된거
1612,페르젠백작역
1613,카이
1614,연기
1615,노래
1616,목소리
1619,노래
1620,야말로
1621,처음
1623,마리앙투아네트
1625,볼거리
1628,여운
1629,연전
1631,살짝
1632,막상
1635,걱정
1639,출현
1641,대부분
1646,매력
1649,출연자
1651,최고
1652,실력
1653,무대
1654,매너
1655,몰입
1656,눈물
1657,훌쩍
1663,관객
1664,출연
1665,진도
1666,눈물
1667,소감
1672,기억
1673,넘버
1674,만드었다
1675,생각
1678,김소현
1680,동석
1681,민영기
1684,가창력
1685,연기력
1690,별로
1691,재밋엇어
1697,스토리
1698,자제
1700,무대
1701,세트
1702,의상
1703,노래
1704,친구
1705,마리앙투아네트
1707,그녀
1708,연기
1710,일품
1711,넘버
1712,볼때
1713,눈물
1714,펑펑
1718,후유증
1722,자랑
1724,나중
1729,고생
1730,의상
1731,무대
1732,압도
1734,폭팔
1735,가창력
1738,놀란
1744,넘버
1746,최고
1748,최고
1749,가족
1750,만원
1751,가격
1753,만족
1754,김소현
1756,캐스팅
1759,맞이
1763,기회
1765,세미막콘
1766,가기
1768,샤롯데
1769,시야
1770,편이
1775,캐스팅
1780,실력
1782,믿음
1786,무대
1787,의상
1791,노래
1792,귓가
1795,지방
1797,성공
1798,마무리
1799,의상
1800,무대
1801,소품
1804,연기
1805,노래
1810,케이스
1811,품절
1813,내용
1817,무대
1818,인사
1822,예전
1826,네트
1832,내용
1833,노래
1835,감동
1840,두번째
1841,몰입도
1844,기도
1845,캐스팅
1849,감동
1854,네트
1857,양사
1861,역사
1864,거리
1865,공부
1866,세기
1867,프랑스
1868,파리
1869,베르사유
1870,궁전
1871,바탕
1872,비극
1873,왕비
1876,네트
1880,미리
1881,조사
1883,감칠맛
1885,신분제
1886,사회
1887,귀족
1889,방탕
1892,국민
1893,응징
1894,전개
1896,흥미진진
1897,호사
1898,생활
1899,비판
1901,민중
1902,무시
1904,비판
1905,은밀
1906,메시지
1910,그리드
1911,행동
1914,형상
1918,그리드
1919,역할
1920,대사
1924,극적
1925,긴장감
1926,유발
1928,클레
1929,공작
