,Adjectives
674,외롭지
675,좋겠다라는
676,아까
677,짠한
678,고마워
679,미안해
680,아쉽네요
685,재밌어요
687,만족스러웠고
690,괜찮아서
691,만족스러워
694,좋아하던
695,가벼운
696,고마울
697,좋았던
698,나빴던
699,유명하고
702,궁금해하며
703,널찍하며
704,쾌적해서
705,만족스러웠다
706,쾌적한
707,젊은
708,슬픈
709,뻔했다
710,괴팍하기이
713,좋을
714,아름답고
715,이쁜
717,따뜻해
719,소소한
720,아름다운
721,아쉽네요
728,아쉬워하던
730,급한
731,간단히
733,피곤한
734,많아
736,아니였는데
737,완전히
739,잔잔하게
740,특별한
741,아름다운
742,세련된
744,빠르게
745,아름답고
746,사랑스런
747,애석할
748,뻔했다는
749,위대한
751,있죠
752,유치하다는
753,위대하고
754,대단하고
758,딱딱한
762,괴팍한
763,무서웠고
766,있었을까
767,있도록
768,좋았지만
770,아늑하게
771,변했기
772,따뜻함과
775,있었어요
776,포근함을
778,이쁘다로
779,아프고
780,힘겨운
782,아름다웠던
783,아련하고
784,애틋하고
786,이쁘다는
787,찬란한
789,가득하면서
790,아쉬워요
798,착한
800,멀어서
801,뿌듯했네요
804,즐거운
807,아쉽네요
808,많은데
815,조아서
817,행복하네
819,반가운
820,행복하네요
821,없네
823,반가
827,만족하
828,조아서
830,행복하네
832,반가운
833,행복하네요
834,없네
836,반가
840,만족하
842,재미있게
844,좋겠습니다
847,싫다
848,답답하다
850,섭섭하고
851,우울하다
852,시원하게
854,좋지가
855,아쉽네요
856,아쉽네요
857,친절하고
858,좋았네요
860,슬퍼서
861,지루한
864,참신한
865,탄탄한
866,훌륭했고
868,멋진
869,고마워
870,미안해
871,어려운
873,힘든
879,흥미롭게
884,슬픈
885,행복한
887,따뜻한
890,재밌기도
892,아까울
894,귀엽고
895,예쁜
897,재밌다가
898,슬픈
899,뭉클해지는
901,확실해서
903,소중함을
904,지루한
905,있더라
907,강한
909,있더라구요
910,궁금했던
911,재미있는
912,멋진
913,즐거운
918,있다고
920,분명히
921,있었어요
922,동일했는데
923,있었어요
925,다양하게
929,높지
930,귀엽고
932,멀지
934,당해
938,쓸데없는
939,쓸모없다
940,그렇지만은
944,재미없을
945,좋았어
947,소소하게
