,Adjectives
716,조져
717,이런거
718,통쾌한
720,같기도
724,이럴
725,행복해졌어요
728,재미있고
729,벅찬
731,그러한
733,대단한
737,좋았구요
738,계신다면
740,잘생겼음
741,필요합니다
742,재미있어서
743,없었는데
746,유쾌함
747,진지함을
749,아쉬울
750,신나게
758,수많은
759,솔직하다는
760,아름다운
761,아쉬웠어요
762,아쉬운
765,필요없이
766,완벽했습니다
769,훌륭한
770,아쉬운
771,화해야만
773,어땠을까
774,완벽한
775,행복했고
776,즐거웠습니다
777,좋겠습니다
778,행복했습니다
780,멋지게
781,비싸서
783,탄탄하네요
786,낡은
787,완벽했다
788,좋겠다고
789,색다르게
790,다르니까
791,새로운
793,있겠습니다
795,신나고
796,옳았습니다
797,훌륭했고
798,적절히
800,만족할만
801,힘들어하는
802,재미있어
803,뿌듯했습니다
805,짱짱하고
806,아닙니다
807,귀엽
810,좋겠습니다
812,재밌었어요
813,신나고
815,좋았던
817,시원했어요
820,당당해지는
822,좋지
824,유쾌한
825,사랑스러운
829,추하고
831,재밌다고
832,고맙다고하네요
833,있겠습니다
835,즐겁습니다
836,완벽하니
838,훌륭한
841,당당한
842,재미있었어요
844,대단해요
845,아쉽네요
846,즐거운
847,재밌는
848,좋더라고요
849,멋진
850,재미있고
851,흥미롭게
852,좋아하던
853,아쉬웠어요
854,좋겠습니다
858,쎄고
859,같은게
862,좋았어서
863,있었구요
865,좋았던
871,좋겠고
873,좋겠습니다
875,행복했던
877,필요한
885,안남았지만
888,잘생겼습니다
890,잘생겼습니다
892,잘생겼습니다
893,사랑스러운
894,완벽해요
896,아쉽네요
897,다양한
898,당당히
899,넘치는
900,무겁지
903,특별히
904,힘든
906,멋진
908,좋아용
910,없으니까
911,나쁘지
914,같았지만
915,불편했던것
918,좋았던
919,고지식한
922,아쉬웠던
924,깊어
925,아쉬운
927,없어야
930,귀엽다
933,좋았던
939,적절하게
940,재밌다
944,안남아서
945,아쉽다이해
946,아니라고
948,아름다운
952,많지만
953,불편하지
954,불편한
955,진지한
956,유쾌합니다
957,훌륭하구요
958,좋겠습니다
961,같았다
962,멋졌던
963,낡은
966,당당하고
967,솔직한
968,낡은
971,아쉽습니다
974,멋진
978,미묘하게
980,유일한
982,다르네요
984,여린
985,귀여운
986,필요없구요
987,좋은걸
988,아쉽네요
990,빠른시
992,굉장한
993,탄탄한
995,적절히
997,아쉬울
998,재미있게
999,고맙네요
1000,휩쓸려
1004,원하고
1005,행복한
1006,행복하고
1007,즐겁고
1009,행복하셨으면
1012,묵직한
1013,유쾌하게
1014,사랑스러웠습니다
1015,필요한
1019,귀엽고
1021,아니죠
1025,잘생겼다
1026,잘생겼다
1027,잘생겼다
1028,재미있어서
1034,지루하지
1036,있는것으로
1037,없죠
1038,수많은
1041,있기에
1042,벅차면서도
1043,슬프고
1045,아쉬워
1046,미칠것
1048,재밌고
1049,벅차고
1050,아름다운
1051,입니다하나도
1054,적합한
1057,잘생겼다
1059,미다
1060,잘생겼다
1062,슬퍼
1063,야하는
1064,아닙니까
1065,가볍게
1073,좋고요
1076,두근거렸어요
1077,엄청난
1079,재밌었습니다
1080,나쁜
1082,당연한
1083,당연하지
1084,당연해지도록
1085,시끄럽게
1086,당연한
1087,당연한
1091,아름다워요
1093,안되고
1094,안되는
1096,똑똑하고
1097,멋진
1098,필요한
1102,아름다운
1103,당당해지고
1104,솔직해지는
1105,멋집니다
1106,잘생겼
1107,멋있
1108,예쁘
1110,뛰어나게
1111,아쉬운
1113,당연해질
1114,시끄럽게
1116,아쉬워요
1118,힘들어질
1119,미워하는
1122,빠르게
1123,좋겠네요
1124,당연한것
1125,당연해질
1129,시원하게
1130,꾸준히
1133,간절히
1135,필요한
1138,변해가는
1140,좋겠네요
1141,낡아
1143,같이와
1145,벅참을
1148,행복했어요
1149,행복하겠다
1156,이쁘다
1157,멋있다
1158,섹시하다
1162,소중하고
1165,지루하지
1168,소중합니다
1169,슬퍼서
1171,행복하기
1173,엄청나지만
1174,엄청납니다
1177,많았습니다
1178,많았습니다
1180,소중한
1183,행복합니다
1184,소중합니다
1185,안남았고
1187,잘생겼다
1188,재밌고
1189,잘생겼다
1193,귀여워서
1197,솔직하고
1198,당당하게
1199,강인한
1200,결연함과
1203,가까운
1204,어려워
1213,좋더라고요
1214,있겠지만
1216,만족했습니다
1217,식상한
1219,즐거운
1222,소중하네요
1224,진정하고
1226,아까울
1228,통쾌하고
1229,시원하며
1230,따뜻한
1231,값지네요
1233,행복했습니다
1234,무거운
1235,가볍게
1238,새롭네요
1239,재미있었어요
1240,낮았다면
1241,좋았을것
1243,아쉽
1244,멋있는
1247,필요없네요
1248,알차고
1249,재미있고
1250,완벽했습니다
1251,기대하겠습니다
1252,유쾌하고
1253,즐거운
1254,따뜻해져요
1255,아름다운
1256,완벽한
1259,즐겁게
1260,당당해야겠다는
1262,멋진
1263,좋아하는
1265,만족스러웠습니다
1266,당당하고
1267,솔직한
1270,안되는
1271,없다는걸
1273,당연하게
1275,재밌습니다
1278,같은거
1282,바빠서
1286,아까
1291,잘맞아서
1293,같고요
1295,더우셨을텐데
1296,멋진
1298,좋다고
1299,같고요
1302,훌륭한
1304,재미있게
1306,가득한
1307,아쉬울
1308,많은것을
1310,천합니다
1312,재밌어요
1316,힘들었는데
1317,안남았는데
1319,한심하다
1320,야한다고
1321,바쁜
1323,기쁘기까지
1324,있다안나가
1325,솔직하게
1326,멋졌다
1328,변한다
1329,올바름의
1330,새로웠고
1331,그렇기에
1333,좋았을
1334,좋았지만
1337,좋아하는
1339,끊임없이
1343,있었고
1345,필요한
1351,아름다워요
1352,그래요
1353,그래요
1354,없어도
1355,좋아할수
1357,없어도
1361,예쁘고
1364,아쉽네요
1365,슬플
1366,야한
1370,재밌었어요
1375,뿐이네요
1376,아쉬워요
1378,고마워서
1379,힘들었을까
1380,안쓰러워서
1384,당당하게
1395,고마워요
1396,소중한
1397,고맙고
1401,유쾌함은
1404,후회되네요
1405,아쉬워요
1408,없을만큼
1409,멋진
1410,엄청났어요
1411,재미있었어요
1413,아쉬워요
1414,지루할
1416,즐거운
1419,부담스러울수있는
1421,낡은
1422,즐겁게
1423,재밌네요
1424,확실하고
1426,아무렇지
1427,아니더라도
1428,이상하게
1429,슬퍼지게
1430,이상한
1431,이상한
1433,다르기
1435,좋았다며
1436,고맙다는
1437,뿌듯해요
1440,재미있게
1441,좋은데
1442,안좋네요
1444,재밌다고
1445,재밌어요
1446,좋구
1447,좋구요
1448,즐거운
1450,좋겠습니다
1451,잘맞아
1455,싫어하지만
1456,재미있게
1460,추하는
1461,빨간
1463,소중히
1467,충분히
1469,훌륭했습니다
1471,불쾌해서
1473,좋겠습니다
1474,좋지만
1477,미친
1478,있다는게
1479,좋지만
1480,따뜻하고
1481,행복해지는
1484,있는걸
1485,당당해지고
1487,사랑스럽고
1494,피곤함에
1495,피곤함이
1497,좋겠습니다
1498,훌륭했어요
1499,없어도
1501,신선하지
1502,재밌고
1507,즐거웠습니다
1510,기대하고
1511,화려함은
1513,좋았다는
1514,무거운
1516,좋게
1517,있었네요
1522,같던지다
1523,지루하지도
1525,뛰어나시
1526,아니었습니다
1528,대단히
1529,자랑스럽습니다
1530,꿋꿋하고
1533,야하는데라고
1535,재밌어요
1538,사랑스러우시고
1539,순수한
1540,사랑스러
1541,사랑스러워요
1545,흠잡을
1546,완벽했습니다
1548,높습니다
1549,없지만이
1550,아까울
1552,이렇게나
1553,행복한
1560,좋다
