,Adjectives
669,멋졌습니다
671,멋졌습니다
672,멋진
673,만족스러운
674,대단해요
675,재미있는
677,화려한
680,화려한
683,대단해요
687,재밌었습니다
688,멋진
690,행복하게
692,행복했습니다
693,다양한
694,만족하고
695,즐겁게
697,다양해서
699,화려한
700,엄청난
701,기대하면서
704,간절한
705,뻔했지만
707,다양한
708,화려하고
713,즐거운
714,신나고
715,재미있는
716,좋아해서
717,좋아하는
719,어려웠는데
720,편하고
722,만족해하시고
723,좋아하시네요
724,즐거워하는
726,재밌고
727,신나는
728,행복한
731,행복했다
732,재미있게
733,멋진
734,미세한
736,잔잔하게
738,재미있게
741,좋았다고
745,좋을
748,있었던건
749,있는듯
750,미쳤고
752,지루할
754,신나는데
755,재미있었고
756,행복한
758,이쁜
759,멋있는
761,화려한
762,어색하게
764,없었던건
765,아쉬웠는데
767,같다는
769,행복한
771,화려해서
773,유쾌하게
774,화려해서
775,즐겁게
776,재밌어서
778,화려한
782,경쾌하고
783,신나는
784,흥겨운
785,화려한
786,아린
788,놀래고
789,섹시한
790,유쾌한
791,귀엽지만
793,안쓰럽기까지
794,화려하고
795,신나고
796,행복했네요
797,화려한
798,없는게
800,즐겁고
801,화려함에
803,유머러스함
804,즐거웠고
805,엄청나서
807,즐겁게
811,아닌듯
814,특별한건
815,없었지만
816,자잘한
817,있더라구요
818,없는건
819,좋더라구요
821,귀여운
824,재밌었다
825,신나고
826,재밌고
827,귀엽고
829,멋져요
830,멋질까
832,엄청나고
833,좋아하시네요
834,재밌고
835,화려한
836,멋졌어요
837,재밌음
838,화려함과
839,좋았지만
840,아쉬웠습니다
841,아니여서
842,화려하고
843,재밌는
846,아쉬웠습니다
847,그랬던
849,아쉬웠습니다
853,좋았구요
854,아깝고
855,신나고
856,좋았는데
857,진부한
858,좋진
860,불안정하셔서
861,아니었던것
868,화려한
869,신나는
871,좋았겠는데
872,부족한
875,신나는
876,화끈한
877,멋졌어요
878,황홀한
879,젊은
880,멋져요
882,즐거운
883,화려하고
884,설레게
885,화려했고
886,멋졌습니다
887,비싼
889,있더라구요
890,멋졌고
892,부족한가
893,힘드신
895,만족했습니다
896,즐거운
898,재밌고
899,멋진데
900,진부한
901,뻔한
902,아쉬웠어요
904,재밌습니다
905,대단하신
907,신나고
