,Adjectives
726,좋다는
727,아팠습니다
728,아니나도
729,아니이건
730,좋아합니다
731,없던
732,필요했던
737,아름다운
740,멋진
743,힘들어
744,안쓰러우면
745,안쓰러워진다고
746,유일한
747,미의
750,당당하게
752,같기도
753,중요함을
754,그러면서도
755,충분해서
757,행복하길
758,깊었다
759,강하다
760,강했고
761,훌륭함을
762,그랬기에
764,같았다
767,다정했다
768,그랬기에
769,무서웠다
770,없었을
772,다정히
773,차갑게
774,같다진우
775,좋다
776,인자한
777,가득한
778,가녀린
779,안쓰러웠다
783,그렇고
784,힘들어
786,무지하므로
788,의심스럽다
794,미쳐
795,있긴
796,미친
797,뚜렷하다
799,불쾌한
800,선한
803,수많은
805,좋다
806,좋다
807,좋다
808,힘들고
809,슬프고
810,무거운
811,급격하게
812,나쁜
813,미친
814,스러
816,예뻐요
823,예쁜
825,나쁘고
826,짜증나는데
827,짜증나고도
829,불쌍하고
830,뛰어나요
831,이쁘고
833,재밌는
835,아름답
838,대단하고
839,있는지도
840,수상했다고
841,궁금했는데
842,충분히
845,기쁩니
847,좋았는데
850,꾸준히
853,익숙해서
855,좋았
857,옳습니다
858,불쌍하게
860,있어도
863,멋지고
864,멋져요
865,멋지고
867,재미있고
869,좋아해서
870,없다가
871,훌륭해서
872,무사히
874,기쁘고
876,기대했던
878,답답하고
881,간절히
883,기뻤는지
884,화려한
886,사랑스럽고
887,소중하여
888,고픈
890,행복합니다
894,뛰어난
895,만족스러웠던
896,뛰어나
898,안전하게
899,좋았지만
900,미친
901,정확한
902,있었어서
903,궁금해서
906,짧은
907,대단하다고
908,당하고
912,아쉬워하던
914,예뻐서
916,좋겠습니다
917,없으니
921,인한
922,어려웠던
926,높아서
927,편했다
931,민망할
932,망하게
933,좋겠네요
934,멋있어요
935,아쉽습니다
937,변하지
938,시원섭섭함
940,아름답기
942,아쉽다
943,힘들게
944,멋진
945,비상하기를
946,깊었어요
948,철저히
949,아쉽고
950,그래여
951,궁금했던
955,별다른
957,아쉬웠지만
958,괜찮은
960,있길
961,있겠습니다
963,재밌어요
964,그렇고
965,아쉬웠어
967,아쉽지만
968,이쁘고
970,예뻤습니다
971,슬프지만
972,있을께요
975,궁금한
976,있었네요
977,재밌었습니다
980,안타깝네요
981,아쉬워요
982,심한
984,있으셨다
985,설레고
986,슬프
987,신나고
988,새로운
992,괜찮았고
993,괜찮았고
995,괜찮았던
998,단순하지만
999,예뻐
1000,좋았는데
1002,아쉽네요
1005,지루하지만
1006,없이도
1007,깔끔한
1009,좋고도
1010,멋있는
1012,다르네
1013,불편해요
1014,아쉽습니다
1020,익숙함의
1022,멋있고
1023,슬펐습니다
1024,있겠지만
1025,좋고도
1030,괜찮아서
1031,독특하고
1032,아름다운
1036,아니에요
1039,엄청난
1040,있다거나
1042,아닌데
1045,간결하지만
1046,같다는
1047,훌륭합니다
1048,우아함이
1050,아름다운
1051,있으
1053,새롭게
1055,멋있네요
1057,싫어
1058,아름답고
1059,깊었네
1060,멋진
1063,반가웠어요
1064,아쉬운
1067,슬프면서도
1068,연하네
1072,특이했어요
1074,슬픈
1079,아쉬웠지만
1083,재밌었어요
1086,잠잠해졌지만
1087,풍부하게
1089,지루해
1090,없었음
1092,기대했던
1093,어떨지
1094,궁금했습니다
1095,별다른
1096,없었는데
1097,있었네요
1098,깊었고
