,Adjectives
624,재미있었던것
626,훌륭했고
627,완벽한
629,훌륭했어요
630,재밌었어요
631,무서울까
633,필요없었네요
634,멋졌고요
636,매끄럽게
638,깔끔하게
640,맛깔나게
642,있었는데도
643,신기한
645,그랬던거라
646,많았어요
649,행복합니다
650,행복하게
651,즐겁게
652,재밌는데
653,재밌어서
654,완벽했던
655,따뜻한
657,행복했네요
659,아쉽습니다
660,즐거운
662,재밌어요
663,좋았지만
664,유쾌한
665,색다른
667,지루한면이
670,아니란
672,재밌었습니다
674,즐겁게
675,후회되는
676,멋진
677,소중한
678,기대하겠습니다
679,즐겁게
682,다양한
686,좋겠습니다
687,좋거나
688,우울한
691,재미있습니다
692,멋지십니다
693,즐겁게
694,있겠습니다
695,재밌었습니다
696,잘생겼다
697,어마어마하게
698,대단하다고
699,성장하는
700,대단해요
701,이었어요
704,좋앗어요
705,멋지고
706,아니여
709,다행히
711,즐겁게
712,부족하다고
714,아니었지만
715,재밌었습니다
716,아니었지만
717,재미있었습니다
718,재미있게
722,같아여
723,소소하게
724,재밌었습니다
725,급하게
726,재미있네요
727,유쾌하고
728,넘치는
730,계신
732,아쉽네요
733,좋았던
735,아쉽네요
736,재밌어서
737,좋았구요
740,완벽하게
742,많았던
743,아니였나
745,새로운
748,좋게
749,빠른
752,우울할
753,어느덧
754,즐거운
755,행복했다네요
756,즐거웠습니다
757,있실
758,소중한
759,행복한
760,많으셨습니다
762,유쾌한
765,어려웠듯이
767,유쾌하고
768,재밌는
770,재미있어서
773,가능하여
774,재미있고
778,잘생겼다
779,소소한
780,많았던
781,아쉽지만
782,즐거웠습니다
783,즐거웠네요
784,반해서
787,미친
789,즐겁고
790,흥겹게
791,잘생겼다
792,즐거운
793,없는게
794,아쉽네요
795,행복한
796,많으셨습니다
797,아쉬웠어요
798,재밌습니다
800,재밌었어요
801,좋았던
803,유쾌하고
804,재밌는
805,완벽한
809,재밌습니다
810,좋겠네요
811,신나게
814,따뜻한
815,신나게
818,따뜻한
819,즐거워서
820,행복하게
821,다양하게
824,즐겁게
825,즐겁게
826,즐겁게
827,즐겁게
828,즐겁게
829,즐겁게
830,즐겁게
831,재밌었습니다
832,아쉽네요
833,아쉽네요
834,재미있어요
836,행복한
837,소소한
838,즐거웠습니다
839,행복하게
841,고맙습니다
843,즐겁고
844,재밌고
845,유쾌하고
846,행복한
849,재밌고
850,흥미롭게
851,적당한
852,가벼
853,적당한
854,묵직함으로가
855,가볍지
856,재밌는
858,만족스러워
859,행복했던
860,아쉬운
861,행복했던
862,아니한
863,아니나
865,필요없고
866,탄탄했다
867,아쉽고
868,아쉽네요
869,지루하지
870,훌륭했고
874,아쉽네요
876,재밌었어요
877,생소한
878,벅찬
882,만족스럽네요
883,즐거웠고
884,재밌었어요
885,아쉬울
886,뿐입니다
887,없더라고요
888,유쾌하고
889,즐거운
890,좋았지만
891,아니여서
892,그랬지만
893,괜찮아요
894,재밌었어요
895,지루하지도
896,신기했어요
897,신난
898,아쉬운
899,없구요
902,재미있게
903,궁금해지는데
928,재미있게
931,아쉬워요
932,재미있고
936,알찼습니다
937,재밌습니다
938,지루하지
939,재밌습니다
941,좋겠네요
942,따스하고
943,훌륭한
944,아름다운
945,정성스럽고
947,재미있는
948,완벽했던
949,재밌어요
951,유쾌했습니다
952,즐거웠습니다
953,즐거웠습니다
954,즐거웠습니다
955,즐거웠습니다
956,즐거웠습니다
957,즐거웠습니다
958,즐거웠습니다
959,즐거웠습니다
960,즐겁게
961,즐겁게
962,즐겁게
963,유쾌하고
964,즐거운
965,유쾌하게
967,아쉬웠어요
968,즐거웠습니다
969,즐거웠습니다
970,즐거웠습니다
971,즐거웠습니다
972,즐거웠습니다
973,즐거웠습니다
974,즐거웠습니다
975,즐거웠습니다
976,즐거웠습니다
977,즐거웠습니다
978,즐거웠습니다
979,즐거웠습니다
980,즐거웠습니다
981,즐거웠습니다
982,즐거웠습니다
983,즐거웠습니다
984,즐거웠습니다
985,아쉽다
986,좋겠다
987,재밌었고
989,재밌어요
990,완벽하게
991,아닌데
993,재미있는
994,즐겁게
995,있을거예요
996,아닌데
998,귀엽습니다
999,즐겁게
1001,재미있는
1002,즐겁게
1003,있을거예요
1004,아닌데
1006,즐겁게
1008,재미있는
1009,즐겁게
1010,있을거예요
1011,아닌데
1013,귀엽습니다
1014,즐겁게
1016,재미있는
1017,즐겁게
1018,있을거예요
1019,즐겁고
1027,궁금하고
1028,설레었던
1029,세련되고
1030,사랑스러운
1032,완벽한
1033,현란했던
1034,신나게
1036,재미있는
1037,어려운데
1038,멋지게
1039,쏠쏠하네요
1040,유쾌하고
1041,재미있었던
1042,예쁜
1043,스러웠던
1044,훌륭했던
1045,사랑스럽고
1046,즐거웠던
1048,행복하고
1049,즐거운
1051,재밌죠한
1052,즐거웠습니다
1054,재미있아요
1055,재밌었어요
1056,재밌었어요
1057,아쉬웠네요
1058,아쉽네요
1059,멋진
1063,재밌어요
1064,다양한
1065,신기해요
1066,섬세한
1068,아닐꺼
1070,까말까
1077,아쉽네요
1078,아쉬워서
1079,재밌었어요
1080,아쉽네요
1081,있길
1082,즐거운
1085,아쉽네요
1086,있길
1087,슬퍼요
1088,재밌었던
1089,슬퍼요
1090,미친듯이
1092,야합니다
1093,재미있어요
1094,재미있어요
1096,행복했습니다
1097,즐거운
1098,피곤하고
1099,힘들었는데
1101,재밌어하셨어요
1102,짜릿한
1103,좋겠습니다
1104,빼어난
1106,아름다운
1109,좋았음
1110,좋을수밖에
1112,왠만한
1114,아쉽
1115,성했으면
1116,없더라
1117,기대했
1118,없는거
1120,쉬웠을거
1122,어려웠나
1123,그런게
1126,그렇고
1127,어땠을까
1128,아니었음
1129,좋았을듯
1130,좋다는데
1131,아쉽
1132,깔끔하게
1138,완벽했던
1140,화려한
1141,아니었다
1144,화려하고
1145,성한
1146,없는건
1147,아쉽고
1148,없긴
1149,어색하고
1151,좋았다이
1152,어떡하지
1153,예쁘긴
1154,예뻤는데
1155,아쉬워
1156,예뻤고
1157,아쉬워도
1158,황홀했고
1159,좋더라
1160,좋다는데
1161,아쉽
1165,아쉬워요
1166,유쾌한
1168,재미있고
1170,행복하게
1173,완벽했고
1174,재밌었던
1175,팍팍한
1176,재미있었어요
1177,재빠르
1179,소소하게
1182,즐거워
1184,즐겁게
1186,넘쳐나는
1187,즐거운
1188,재밌었어요
1189,재밌어요
1190,우울해요
1191,행복한
1192,훈훈했던
1194,아쉽지만
1195,즐거운
1196,즐거운
1197,재밌어요
1198,완벽했던
1199,있기
1200,없기
1206,아쉬워요
1207,재미있었어요
1208,즐거웠습니다
1209,재미있습니다
1210,잘생겼다
1211,신나게
1213,행복했던
1214,재미있습니다
1215,재밌었습니다
1218,들뜬
1219,아쉽네요
1220,아쉽네요
1222,재밌습니다
1223,재밌고
1224,재밌어요
1225,재밌었어요
1226,즐겁게
1228,아쉽
1230,행복했어요
1231,빠른
1232,기대합니다
1233,편안한
1235,재밌었어요
1236,완벽했던
1237,재미있었습니다
1238,안남았을
1239,아쉬워요
1240,즐거웠어요
1241,궁금해졌어요
1242,유쾌한
1244,즐거웠어요
1245,매끄럽게
1246,즐거운
1247,즐거운
1248,아쉬워요
1249,좋았음
1250,즐건
1253,행복해지는
1255,잘맞고
1256,행복했구요
1257,아니었다구요
1258,있어도
1260,없어야
1262,좋아하는
1265,유쾌하게
1266,행복한
1267,행복했어요
1268,급히
1269,행복했어요
1270,가난하고
1272,좋겠네요
1273,행복한
1274,재미있었습니다
1275,유쾌했습니다
1277,즐거웠어요
1278,재미있는
1279,행복하게
1280,아쉽네요
1281,아름다워서
1282,행복했어요
1283,빵터졌어요
1284,아쉽니다
1285,예쁜
1287,멋진
1288,아쉽네요
1289,즐거웠습니다
1291,재미있었던
1292,아쉽네요
1294,완벽했던것
1296,없었는데요
1298,가난하고
1300,재밌는
1303,젊은
1304,많았어요
1305,즐거운
1307,멋지네요
1308,즐거운
1310,재밌는
1311,그랬습니다
1312,재미있어요
1313,재미있습니다
1315,즐거운
1316,재밌어서
1317,재밌고
1318,완벽하게
1319,멋진
1320,즐거웠습니다
1321,많으셨다고
1323,좋다는
1326,완벽한
1329,피곤하긴
1330,즐거운
1331,행복한
1332,재밌고
1334,있는거죠
1335,유쾌하게
1338,많았던거
1340,색다른
1342,재미있었다
1343,작았지만
1345,즐거웠습니다
1346,화려한
1347,잔망스러운
1348,행복한
1350,아쉬워요
1351,기대하게
1352,재밌고
1353,유쾌할
1355,아쉽네요
1356,재밌
1359,좁아서
1360,까말까
1362,신나게
1363,아플
1364,아쉽고
1366,엄청나게
1368,재밌었어요
1369,미친듯
1370,다양한
1380,불쾌하기까지
1381,궁금해서
1383,낭비하고
1385,만족스러운
1386,중요한
1390,어렵게
1391,죄송했는데
1393,아쉬워요
1394,분주할것
1397,아쉬워요
1398,없다는
1400,훌륭한
1401,끊임없이
1403,딱히
1405,지루할
1408,아슬아슬한
1410,즐겁게
1411,좋아하시는
1412,좋을것
1414,재미있었습니다
1415,힘드셨겠지만
1418,재밌었어요
1419,멋있고
1421,중요한것
1423,저렴하거나
1424,다양했으면
1425,좋을것
1427,유쾌하게
1430,훌륭했어요
1436,무거운
1438,멋졌어요
1439,이뻐요
1441,편히
1443,좋음
1444,재밌고
1445,유쾌했다
1447,있어서는
1448,안좋으셨는지
1449,불안하단
1451,괜찮아졌다
1453,넘치게
1454,익살스럽고
1455,재밌는
1456,아쉽네요
1457,즐거운
1458,빠른
1459,가득하고
1460,유쾌함
1462,지루하게
1463,재미있는
1464,대단해서
1465,멋진
1466,넘치는
1467,아쉬운
1469,행복했어요
1471,아쉬워요
1472,바쁜
1473,음울하지
1474,어떨지
1475,궁금해진다
1476,즐겁게
1477,아쉬워요
1481,안남았는데
1483,행복하게
1486,유쾌하고
1487,즐거운
1489,나쁜
1490,딱히
1492,즐거웠습니다
1493,재미있었어요
1494,재미있어졌어요
1495,아쉬워요
1496,재미있는
1498,아쉬울만큼
1499,재밌었습니다
1501,재밌었어요
1502,재밌는
1504,재밌었습니다
1506,있었을텐데
1507,아쉽네요
1510,있어도
1511,완벽한
1512,가난하고
1516,재미있고
1518,힘들었어요
1520,없게
1521,관대하게
1522,힘들었어요
1523,아쉬웠어요
1525,좋았을텐데
1526,아름다워
1530,슬펐어요
1531,죄송한
1532,힘들고
1533,슬픈
1534,아쉬워요
1535,많았는데
1536,아쉽지만
1537,유쾌하고
1538,재미있었어요
1541,궁금하면
1542,좋더라구요
1543,미워할수
1545,좋아하는
1548,가능하면
1549,재밌어요
1550,기발하다
1551,후회될
1552,재밌었습니다
1553,멋졌고
1554,유쾌한
1555,더라구요
1556,재밌습니다
1559,아쉽습니다
1561,잔인한
1562,유쾌하게
1563,만족합니다
1565,즐거웠어요
1567,많으셨습니다
1568,좋았던
1569,숨가쁘게
1570,재밌었다면
1573,아니었던
1574,아쉽습니다
1575,작았던
1576,같고요
1577,적절한
1578,지루하지
1579,재미있는
1580,재밌다
1581,재밌는
1582,재밌다
1583,재밌었습니다
1584,아쉬웠어요
1585,재밌는
1587,유쾌한
1588,정확해서
1589,좋았네요
1591,지루할
1592,무섭지만
1593,즐겁게
1596,지루하거나
1597,지루한
1599,재미있어요
1600,당해서
1601,좋나보다
1602,좋더라구요
1603,재밌다고
1604,궁금한
1605,자리는
1608,탁월한
1609,같더라구요
1610,출중하셔서
1611,작아
1613,세련된
1614,지루할
1615,안남았네요
1616,바쁜
1617,급히
1618,다양한
1619,다르
1621,생생한
1623,좋았답니다
1624,기대하고
1625,재밌었어요
1628,아닌데도
1629,훌륭할
1631,지루할
1633,기발하고
1635,신나게
1636,가볍게
1638,놀라웠다
1639,야비한
1641,어색하지
1642,훌륭해
1644,재미있었어요
1645,재미있어요
1646,재밌는
1650,설렘
1652,유쾌한
1653,재미있는
1654,탄탄한
1656,의한
1657,소중한
1658,멋진
1659,미천한
1660,낡은
1661,유머러스하게
1662,기대해도
1664,안남았는데
1665,아쉽네요
1666,좋았는데
1668,아쉬운이
1669,아쉬웠지만
1671,아쉬워서
1673,좋아하는
1674,다양한
1675,익살스러
1677,변하는
1678,좋구요
1679,아닌데
1682,좋겠습니다
1683,완벽했던
1684,즐거웠어요
1685,재미있게
1687,완벽히
1688,멋있었어요
1689,아쉬울
1690,좋아하는
1691,좋았지만
1693,짧다고
1694,통쾌한
1695,가볍고
1696,즐겁고
1697,편하게
1701,입니디
1702,있을것
1704,섬세한
1706,없었네요
1707,아쉽네요
1708,아쉬울
1711,멋진
1712,귀여운
1713,좋아하는
1714,가난하고
1715,좋았지만
1716,예쁘고
1717,귀엽고
1718,사랑스러웠어요
1719,예쁘다
1720,예쁜
1721,다양한
1723,행복한
1724,재미있고
1725,즐겁게
1726,역시더군요
1732,좋지
1733,없는거야
1734,재미있습니다
1737,좋았던것
1741,새로운
1743,다양한
1744,대단한
1747,깨끗한
1748,경쾌해서
1750,스럽고
1753,대단해요
1754,즐거운
1755,재미있게
1756,유쾌한
1757,아닌데
1758,재밌고
1759,신나게
1760,멋지십니다
1761,재밌어요
1764,안남았다는거
1765,재밌었습니다
1768,재밌다고하네요
1769,작아요
1770,만족했던
1771,유쾌한
1772,좋아했는데
1773,훌륭해서
1775,이렇게나
1776,이렇게나
1777,이렇게나
1778,멋지게
1780,즐거웠습니다
1781,아쉬워요
1782,없는것인가
1783,재미있네요
1785,재미있었어요
1786,재미있다고
1787,고맙다고
1788,그러네요
1789,입니다아
1790,재미있어요
1791,편히
1794,불편하게
1795,불편해지는
1796,근사한
1798,당했네요
1800,궁금해
1801,강렬한
1802,다양하게
1804,유쾌한
1805,지루하지
1806,재미있었어요
1807,재밌어서
1808,재밌었어요
1810,아니네요
1811,아쉽습니다
1812,재밌구
1813,대단해요
1814,아름답고
1815,멋집니다
1816,좋구요
1819,지루하지
1821,재밌었어요
1823,깜찍한
1825,즐겁게
1827,훌륭해서
1828,재밌었어요
1830,궁금하였던
1831,유쾌한
1834,고프네요
1835,불쌍한
1836,즐거웠어요
1837,빠르고
1838,유쾌합니다
1839,재밌었어요
1840,재밌었어요
1841,재미있었습니다
1842,재밌거든요
1844,굉장했
1846,괜찮으
1847,아쉽네요
1848,유쾌하게
1849,역은
1850,빠른
