,Adjectives
752,따뜻한
754,좋아하는
757,편안하고
758,재미있고
761,젊은
762,답답해
766,예뻐
767,젊은
768,슬프
769,재미있었고
770,많았던
772,따뜻해지고
775,따뜻한
776,좋네
777,아름다운
778,재밌다고
779,좋아하셨어요
782,재밌었
783,따뜻해지고
784,행복해지는
786,행복한
787,후회됨
789,따뜻하고
790,귀엽다
793,따스해서
794,좋아하는
796,이뻐서
797,만족스러운
798,슬퍼
800,안남았어요
802,좋아하는
803,미안하다며
804,따뜻해지시면
805,좋겠네요
806,시원하게
807,개운하게
810,슬프고
811,아름다운
812,행복하게
814,야한다고
815,소중한
816,중요하니깐
818,좋다고
819,뿌듯한
823,새로운
825,아름다워요
826,아름답고
827,슬프고
830,사랑스럽고
836,따뜻하고
839,안되는
840,야했던
841,안되는건
842,아팠는데
843,있겠지
844,행복하겠지
849,재밌어요
850,따뜻하고
851,아름다운
853,따뜻하고
854,아름다운
857,좋을
860,나란히
861,따뜻하고
862,사랑스러운
864,재밌어요
869,따뜻하고
871,행복했으면
872,좋겠습니다
873,있을지
874,귀여운
875,사랑스럽고
876,귀여운
877,아기자기한
878,예쁘고
881,없고의
882,아닙니다
887,행복했지만
888,슬프더라구요
889,필요없는
890,씁쓸했어요
893,잘맞으시고
894,좋아합니다
895,없다고
897,따뜻한
898,많았으면
899,좋겠습니다
901,완벽한
902,재미있었습니다
903,행복할
906,당연하지만
913,안남았다고요
915,그런건
918,불편해요
919,힘든
920,아픈것
922,기대한
923,많았는데
924,따뜻한
925,아름다웠습니다
926,예쁘고
929,소중한
930,행복했습니다
932,아쉽네요
933,안되나요
935,따뜻한
937,예쁜
939,정성스러워서
942,아름다워요
943,따뜻하고
945,있는게
946,아쉬워요
947,재미있었고
948,따뜻한
949,좋겠습니다
951,좋았는데
952,많습니다
953,지루한지
955,힘들었고
956,인해서
958,따뜻해지면서
965,아닌데
966,있는걸
967,가까운
1042,좁고
1043,아파요
1044,없는거겠죠
1045,뻔했어요
1046,불편하게
1047,뻔히
1051,소중한
1052,아쉬음
1055,사랑스러운
1064,귀엽고
1065,사랑스럽고
