,Rating,Id,Date,views,like,Title,Text
5213,5,xnldr***예매자,2022.01.10,조회 9,공감 0공감하기,잘봤습니다,무대는 낯설었지만 좋았어요
5214,5,haley1***예매자,2022.01.10,조회 8,공감 0공감하기,너무 재밌었어요,다음에 또 보고싶어요
5215,5,aas***예매자,2022.01.10,조회 8,공감 0공감하기,재미있어요,또볼게요
5216,5,chio0***예매자,2022.01.10,조회 12,공감 0공감하기,세훈아 세훈아 세훈아 글 계속 써라,하 잘 쓰잖아 윤 선생님 만큼이나
5217,5,jamm***예매자,2022.01.10,조회 8,공감 0공감하기,잘봤습니다라이브 후기,잘봤습니다
5218,5,aas***예매자,2022.01.10,조회 9,공감 0공감하기,완전최고에요라이브 후기,잘봤습니다
5219,5,chio0***예매자,2022.01.10,조회 11,공감 0공감하기,편지의 주인을 나는 사랑하지 않을 수 없다,모든 장면이 전율이에요내게 뮤즈가 있다면 팬레터라 말하고 싶어요
5220,5,vldmlgi***예매자,2022.01.10,조회 8,공감 0공감하기,재미있어요,언제 들어도 넘버 너무 좋아요 그런데 극장 단차는 정말 최악이네요
5221,5,dud6***예매자,2022.01.10,조회 10,공감 0공감하기,넘버 세븐 럭키 세븐 칠인회 최고,팬레터가 돌아왔어요  7명의 배우가 이끌어 가는 극 추천 합니다 후회 없어요  요즘엔 진짜 뮤즈에 빠져서 그 넘버가 왜 이렇게 슬픈지  해진쌤 너무 마음이 아파요  히카루를 세훈이를  문성일 배우님이 이윤 선생님께 존경합니다 라고 인사하는거 너무너무 좋아요  진짜 많이 많이 보러 오셨으면 좋겠습니다 앞으로도 열심히 보러 갈게요 남은 기간동안 화이팅 입니다 
5222,5,chio0***예매자,2022.01.10,조회 13,공감 0공감하기,세훈아 나는 날로 몸이 꺼진다,무슨 말씀이세요 선생님켱해진 선생님
5223,4,cco***예매자,2022.01.10,조회 12,공감 0공감하기,팬레터라이브 후기,간만에 봤는데 음 호와 불호가 존재하네요잘봤슨비다
