,가장,감동,감정,계속,공연,관객,관람,그냥,기대,기억,김준수,내내,내용,넘버,노래,눈물,느낌,다른,다시,다음,대사,댄버스,드라큘라,때문,레베카,마음,마지막,매력,모두,모든,모습,모차르트,목소리,몰입,무대,뮤지컬,박은태,배우,보고,부분,사람,사랑,사실,생각,성량,소름,소리,순간,스토리,시간,시작,시즌,아이,앙상블,엘리자,역시,역할,연기,연출,열연,예매,오늘,옥주현,완전,음악,음향,이드,이번,이상,이야기,이제,인상,자리,자체,작품,장면,재미,정도,정말,조금,조명,조승우,중간,지금,진짜,집중,처음,초연,최고,추천,친구,캐릭터,캐스팅,커튼,토드,페어,표현,하나,한번,해적
17,0.012847730549916956,0.09067532907345235,0.10055819872723464,0.03780197642571719,0.3896321361003661,0.03360175682285973,0.06769765712840857,0.021989384979665558,0.03360175682285973,0.030883967668069605,0.0,0.022236456721010114,0.03557833075361618,0.09808748131378905,0.13465409903278347,0.07412152240336704,0.06572108319765212,0.05163799394101238,0.09339311822824248,0.03187225463344783,0.015071376222017967,0.0,0.000968410460752194,0.028907393737313148,0.0011520787801840616,0.09166361603883058,0.08276903335042654,0.02025988279025366,0.053367496130424276,0.04150805254588555,0.05237920916504605,0.0,0.06152086359479465,0.03557833075361618,0.12798316201648044,0.2260706433302695,0.0,0.4948846979131473,0.1139000727598407,0.025942532841178468,0.04719070259681035,0.22310578243413481,0.024707174134455685,0.09166361603883058,0.004200219602857466,0.003211932637479239,0.021495241496976444,0.01161237184319417,0.028413250254624035,0.054108711354457946,0.023471815427732898,0.01951866756621999,0.0022236456721010114,0.039595013221092386,0.0016945695913089173,0.08721632469462856,0.013094802291261512,0.2873444351837196,0.048426061303533136,0.016553806670085307,0.02866032199596859,0.021495241496976444,0.0,0.013094802291261512,0.057073572250592626,0.006176793533613921,0.004798625656416694,0.051143850458323266,0.012847730549916956,0.042496339511263775,0.021495241496976444,0.027672035030590365,0.02100109801428733,0.044719985183364785,0.08375732031580477,0.0452141286660539,0.009141654429748602,0.036072474236305295,0.2186584910899328,0.0343429720468934,0.009141654429748602,0.38421047105555595,0.013094802291261512,0.01556551970470708,0.04570827214874301,0.019024524083530874,0.0669564419043749,0.0037060761201683523,0.12427708589631209,0.038296119908406305,0.010377013136471387,0.021495241496976444,0.018283308859497204,0.022730600203699228,0.0,0.014824304480673409,0.044719985183364785,0.04743777433815491,0.043978769959331115,0.0
18,0.014469308299652634,0.10189226194230912,0.04118187746824212,0.027420856987453595,0.26975647501310435,0.016088251885627756,0.07214417355001629,0.01801074739397321,0.04634226014853781,0.02529599353086125,0.0,0.022766394177775123,0.045229236433179915,0.14823452209084692,0.15713871181371009,0.02610546532384881,0.04209253323535312,0.05231211462182107,0.06526366330962202,0.0242841537896268,0.02064153072118278,0.0,0.0,0.016492987782121535,0.001572713372614413,0.026004281349725364,0.04219371720947657,0.017302459575109095,0.06860273445569572,0.06425182356838757,0.028027960832194266,0.00036540065973892977,0.02954572044404594,0.022159290333034456,0.23636576355236752,0.32237214155729577,0.1796823742730398,0.61621040241178,0.14671676247899526,0.04502686848493302,0.033087159538366516,0.027218489039206706,0.014975228170269859,0.09207741645233494,0.019022587135207658,0.01962969097994833,0.01193970894656651,0.009005373696986604,0.038045174270415316,0.045836340277920586,0.014165756377282299,0.00505919870617225,0.009814845489974165,0.16203955039841783,0.0,0.0586867049915981,0.01234444484306029,0.19214836686042205,0.08600637800492825,0.03288479159011962,0.03359307940898374,0.029140984547552158,0.0006767563715739103,0.02246284225540479,0.02853388070281149,0.013457468558418185,0.0010481037053818737,0.03794399029629188,0.022564026229528234,0.017909563419849766,0.017504827523355984,0.024385337763750244,0.008600637800492824,0.020135610850565554,0.08236375493648423,0.07598916456670719,0.014570492273776079,0.045229236433179915,0.24344864174100866,0.029849272366416275,0.006374590369777035,0.00040816284747027223,0.01598706791150431,0.010826685231208616,0.0868158497979158,0.014266940351405745,0.052716850518314845,0.0496813312946115,0.19791585338545842,0.0627340639565359,0.016492987782121535,0.014266940351405745,0.02266521020365168,0.03359307940898374,0.0005204863314525986,0.020135610850565554,0.03946174990814355,0.05443697807841341,0.016492987782121535,0.0
19,0.01845267901423266,0.043520469373190235,0.0020889825299131312,0.02646044537889966,0.47106556049541104,0.03620903051849427,0.127427934324701,0.010096748894580133,0.03377188423359562,0.024023299094001006,0.0,0.0494392532079441,0.04595761565808888,0.027853100398841747,0.14692510460389022,0.002437146284898653,0.03969066806834949,0.05466170953272693,0.04735027067803097,0.02680860913388518,0.019845334034174746,0.0015912464032077744,0.0,0.01531920521936296,0.005952701283733774,0.02994208292875488,0.025415954113943096,0.03412004798858114,0.0668474409572202,0.051876399492842756,0.04247597810823366,0.0006286532371899357,0.01671186023930505,0.010793076404551178,0.22700276825056026,0.40595893831311847,0.0,0.5622844643016178,0.1608516548033111,0.025067790358957575,0.028897591663798315,0.009748585139594612,0.016015532729334005,0.10236014396574343,0.002785310039884175,0.005222456324782828,0.02854942790881279,0.012882058934464308,0.05431354577774141,0.11489403914522221,0.0302902466837404,0.01148940391452222,0.02471962660397205,0.08903574137076313,0.0005969801612921198,0.04595761565808888,0.02054166154414579,0.1305614081195707,0.03620903051849427,0.01497104146437744,0.03934250431336397,0.011837567669507743,0.0011643248922506718,0.019845334034174746,0.0302902466837404,0.005222456324782828,0.0009016045397534939,0.037949849293421885,0.018104515259247136,0.015667368974348485,0.01323022268944983,0.02297880782904444,0.02297880782904444,0.018104515259247136,0.06789193222217677,0.04317230561820471,0.02437146284898653,0.05918783834753871,0.21377254556111042,0.025067790358957575,0.01706002399429057,0.0,0.04317230561820471,0.013926550199420873,0.05013558071791515,0.0111412401595367,0.07102540601704646,0.002437146284898653,0.09574503262101851,0.05396538202275589,0.025067790358957575,0.009748585139594612,0.0302902466837404,0.010793076404551178,0.0,0.0034816375498552183,0.00940042138460909,0.0494392532079441,0.012533895179478787,0.0
20,0.020738326552634502,0.11774017655689266,0.04749745758829192,0.04181114224321472,0.41476653105269007,0.020403837414688784,0.05184581638158626,0.016055478621394455,0.03512135948430037,0.035455848622246086,0.0,0.031441978966897474,0.05585968603693487,0.1960106348361906,0.1488476663858444,0.06689782758914356,0.06121151224406635,0.047162968450346204,0.08629819758999518,0.030773000691006035,0.021407304828525937,0.0,0.0,0.028097087587440294,0.0,0.08061188224491798,0.06288395793379495,0.016055478621394455,0.03913522913964898,0.0337834029325175,0.055190707761043435,0.0,0.035455848622246086,0.021741793966471655,0.2598980601838227,0.24718747294188545,0.0,0.5278238596783427,0.16122376448983597,0.04214563138116044,0.08529473017615803,0.06990822983065502,0.022076283104417373,0.11205386121181546,0.003344891379457178,0.00301040224151146,0.0150520112075573,0.016055478621394455,0.023414239656200243,0.06923925155476358,0.035455848622246086,0.022076283104417373,0.005351826207131484,0.0,0.0,0.042814609657051875,0.01204160896604584,0.2297940377687081,0.07358761034805791,0.048500925002129075,0.024752196207983114,0.028431576725386012,0.0,0.017058946035231608,0.07425658862394935,0.026090152759765988,0.00043309638202091523,0.0394697182775947,0.014383032931665865,0.07793596914135224,0.022745261380308808,0.03813176172581183,0.00903120672453438,0.023414239656200243,0.19634512397413634,0.0394697182775947,0.014383032931665865,0.03779727258786611,0.27227415828781426,0.0451560336226719,0.02374872879414596,0.0,0.02575566362182027,0.01204160896604584,0.06823578414092643,0.020069348276743067,0.06689782758914356,0.024752196207983114,0.09499491517658384,0.062214979657903506,0.016055478621394455,0.00903120672453438,0.009365695862480098,0.028431576725386012,0.0,0.05987355569228348,0.04448705534678046,0.05318377293336913,0.01371405465577443,0.0
21,0.01815203852534205,0.19328086091772662,0.025566251444143734,0.02658890150190948,0.3246913933406254,0.024287938871936546,0.06698357878365659,0.021731313727522173,0.02479926390081942,0.016873725953134865,0.0,0.02965685167520673,0.02684456401635092,0.030935164247413917,0.05445611557602615,0.07439779170245826,0.028634201617440982,0.048064552714990216,0.07644309181798976,0.02607757647302661,0.02198697624196361,0.0,0.0005010412199710497,0.0232652888141708,0.0,0.04627491511390016,0.04218431488283716,0.01329445075095474,0.10252066829101637,0.09485079285777324,0.06647225375477371,0.0004616306695635559,0.013550113265396178,0.012016138178747554,0.12783125722071867,0.5016098533341,0.0,0.2561738394703202,0.15493148375151103,0.028634201617440982,0.06340430358147646,0.1807533977100962,0.014317100808720491,0.09357248028556606,0.00025566251444143735,0.008692525491008869,0.009970838063216057,0.02965685167520673,0.011249150635423243,0.06238165352371071,0.019941676126432113,0.023520951328612233,0.13601245768284467,0.01656304627053495,0.0,0.06621659124033227,0.0071585504043602454,0.11530379401308824,0.041417327339512845,0.0071585504043602454,0.02198697624196361,0.030935164247413917,0.0,0.010993488120981805,0.01150481314986468,0.00383493771662156,0.0,0.04192865236839572,0.019686013611990676,0.02607757647302661,0.03195781430517967,0.012271800693188992,0.008948188005450306,0.024287938871936546,0.07005152895695382,0.06033635340817921,0.010737825606540368,0.03809371465177416,0.2648663649613291,0.0191746885831078,0.006135900346594496,0.0,0.01252746320763043,0.029912514189648166,0.1170934316141783,0.011760475664306116,0.04550792757057585,0.0056245753177116215,0.4855031149242895,0.08436862976567432,0.024032276357495108,0.005880237832153058,0.007414212918801682,0.015084088352044802,0.0,0.006902887889918808,0.02377661384305367,0.04601925259945872,0.01150481314986468,0.0
22,0.019185779806128542,0.20272408042935822,0.024449135328163805,0.04584212874030714,0.41716337153679495,0.05042634161433785,0.14533652667297373,0.02003470811613423,0.03124056180820931,0.024109564004161532,0.0,0.03531541769623661,0.08760940159258697,0.08523240232457105,0.15569345205504312,0.08251583173255285,0.042446415500284385,0.05161484124834581,0.10102246889067684,0.03650391733024457,0.020374279440136506,0.0,0.0,0.02903334820219452,0.0,0.09830589829865864,0.019525351130130816,0.020204493778135366,0.07538483392850506,0.053652269192359464,0.038201773950255945,0.0,0.030900990484207032,0.023090850032154706,0.06400919457442886,0.43567000869491895,0.0,0.5039238448193762,0.18948079879326948,0.035654989020238885,0.11341682221675987,0.04601191440230827,0.019525351130130816,0.10985132331473599,0.005433141184036401,0.004074855888027301,0.012224567664081903,0.012394353326083041,0.03497584637223433,0.10509732477870413,0.03463627504823206,0.006621640818044364,0.012394353326083041,0.0019297422962524845,0.0,0.05874583905239359,0.030221847836202482,0.20238450910535594,0.016469209214110343,0.016129637890108066,0.03871113093625936,0.041257915866276425,0.0,0.014092209946094416,0.017148351862114893,0.003565498902023888,0.0004396767941902614,0.05602926846037539,0.015790066566105793,0.07419633429449711,0.02071385076413878,0.011715210678078491,0.016978566200113752,0.014771352594098966,0.10390882514469617,0.03242906144221727,0.039899630570267325,0.040918344542274145,0.1823498009892217,0.031410347470210445,0.003735284564025026,0.0,0.028523991216191105,0.02971249085019907,0.05687819677038108,0.010526711044070528,0.08302518871855626,0.004244641550028438,0.09151447181861314,0.08166690342254716,0.054840768826367424,0.018336851496122856,0.014092209946094416,0.005942498170039814,0.0002911235602073035,0.0039050702260261636,0.013752638622092141,0.05433141184036401,0.025128277976168355,0.0
23,0.015586712997342716,0.013841482584512838,0.02052150244051686,0.053018896334590476,0.37907608173846247,0.01522563084296412,0.04074210308571822,0.01889663274581318,0.03725164226005846,0.015586712997342716,0.0,0.02052150244051686,0.067883445023176,0.2724364854786505,0.12318919500216426,0.00674020021506712,0.07215625051665606,0.0687259700500594,0.0935804583431194,0.047843385455163936,0.017632845205488093,0.0,0.0,0.015646893356405817,9.353897817040082e-05,0.019678977413633468,0.04008011913602413,0.05849530900933251,0.05037096053581411,0.02954855629998175,0.02437304542055521,0.0,0.01871609166862388,0.02365088111179802,0.054643766029294154,0.11711097873679122,0.0,0.6294865558000186,0.2211026391978268,0.03129378671281163,0.04669995863296505,0.09219631008466811,0.012397153966998455,0.07456346487918002,0.008485430627897,0.0172115826920464,0.012637875403250851,0.018054107718929787,0.03057162240405444,0.06306901629812806,0.016429238024226106,0.03815434764600495,0.0031293786712811634,0.00034199761899490126,0.000309565369275162,0.0937609994203087,0.011795350376367461,0.21616784975465267,0.024974849011186205,0.02461376685680761,0.016970861255794,0.041223545958223015,0.0,0.02214637213522054,0.028766211632161462,0.0028284768759656667,0.00015584300249042856,0.04062174236759202,0.014383105816080731,0.03303901712564151,0.03291865640751531,0.02286853644397773,0.03797380656881565,0.023530520393671824,0.05632881608306094,0.01871609166862388,0.025877554397132695,0.03797380656881565,0.24974849011186206,0.030150359890612745,0.011434268221988866,0.0,0.011313907503862667,0.014202564738891433,0.12710091834126572,0.026599718705889886,0.06643911640566162,0.010471382476979277,0.22712067510413672,0.09027053859464894,0.014563646893270029,0.0343629850250297,0.019739157772696567,0.003731182261912156,0.000309565369275162,0.12156432530746057,0.012096252171682958,0.03845524944132045,0.016007975510784412,0.0
24,0.011977164060095288,0.019983997492534683,0.010124343100522537,0.026799731736677306,0.19990614710247442,0.016807732990409965,0.0696131303382334,0.015947494687751185,0.03315226074092674,0.020116341846789877,0.0003371555151407693,0.014888739853709613,0.04400449778985286,0.0886707173509817,0.10872088702064397,0.003771814096273102,0.04268105424730089,0.05082023203399548,0.04883506672016753,0.025542460371252938,0.018197348710089527,0.0007560827149504491,0.0007780958056034482,0.017072421698920356,0.003805528636634544,0.01310209107126446,0.0308362345414608,0.036460869597306655,0.03268905550103355,0.029380446644653637,0.02117509668083145,0.00011948214817737236,0.023755811588807782,0.021638301920724638,0.14544644532646103,0.1740989980227111,0.05088726225371496,0.537979800047374,0.08324459882651863,0.031167095427098793,0.027990830924974074,0.027858486570718877,0.015219600739347606,0.0730540835488685,0.010653720517543324,0.02388815594306298,0.017138593876047957,0.0077421447239289995,0.03758579660847582,0.042416365538790496,0.01588132251062359,0.017932660001579136,0.00231602619946594,0.05580558079500113,0.002155784603570278,0.0733187722573789,0.015285772916475203,0.23233051389499756,0.03123326760422639,0.017204766053175554,0.02885106922763285,0.012771230185626469,0.1838937936232208,0.01766797129306874,0.042945742955811286,0.008006833432439393,0.007368454588738347,0.032490538969650755,0.015087256385092408,0.01502108420796481,0.010322859631905332,0.021505957566469443,0.01614601121913398,0.024880738599976953,0.06015050900898684,0.031034751072843595,0.017072421698920356,0.035997664357413466,0.16682005853867526,0.03189498937550237,0.01727093823030315,0.35795294481377626,0.03976947845368657,0.008800899557970572,0.06815734244142622,0.017138593876047957,0.06332677351111156,0.0077421447239289995,0.1388953997908288,0.037321107899965435,0.005823151587228649,0.02071189144093826,0.021836818452107432,0.008602383026587777,0.4982131681198469,0.04360746472708727,0.018263520887217125,0.035997664357413466,0.03275522767816115,0.0
25,0.013690920314198511,0.06980124947074978,0.044663822008614816,0.03860390645970728,0.30613795587814374,0.015935333480460563,0.03793058250982866,0.017730864013470203,0.02019971849635846,0.0219952490293681,0.0,0.025361868778761176,0.0617213620722064,0.38110135563129627,0.1007741511651661,0.027606281945023226,0.06374133392184225,0.04241940884235276,0.08214552188519107,0.0307484603777901,0.016384216113712973,0.0,0.0,0.017281981380217793,0.0,0.05453923994016784,0.03748169987657625,0.015262009530581946,0.05072373755752235,0.03119734301104251,0.024688544828882563,0.0,0.030972901694416303,0.010324300564805435,0.3819991208978011,0.1759619922349448,0.0,0.4742445020311714,0.18179746646722614,0.03299287354405215,0.09314314639987512,0.06486354050497327,0.026484075361892203,0.07833001950254558,0.012119831097815075,0.005386591599028922,0.005611032915655127,0.011670948464562665,0.02805516457827564,0.04668379385825066,0.037257258559950046,0.01930195322985364,0.005835474232281332,0.0020407560761745934,0.0,0.04062387830934312,0.005386591599028922,0.16361771982050352,0.0572325357396823,0.013915361630824716,0.018628629279975023,0.033666197493930766,0.0,0.017730864013470203,0.017057540063591586,0.006957680815412358,0.00029060651357412653,0.03119734301104251,0.009426535298300615,0.0924698224499965,0.01975083586310605,0.015486450847208151,0.012793155047693692,0.020873042446237073,0.04982597229101753,0.020424159812984663,0.021321925079489486,0.027157399311770816,0.23364341060787952,0.021321925079489486,0.2859382373817853,0.0,0.023117455612499126,0.013690920314198511,0.1319714941762086,0.012793155047693692,0.05049929624089615,0.02850404721152805,0.15351786057232428,0.0572325357396823,0.016833098746965383,0.021321925079489486,0.008977652665048205,0.01885307059660123,0.0003848390634622476,0.08124775661868625,0.019975277179732253,0.08259440451844348,0.014588685580703331,0.0
26,0.015615862174969944,0.03966787977779722,0.0031411217018617703,0.02333404692811601,0.40098662182623973,0.03212918769332897,0.11819592232434148,0.020372417894932056,0.05537348828710607,0.01732104252740919,0.0,0.02728288563902795,0.041821791801931,0.041552552798914275,0.15732532409610525,0.00708996041277371,0.05259135192259993,0.06659178007946953,0.05016820089544942,0.04047559678684739,0.027193139304689043,0.0,0.0008794134905411836,0.022346837250388024,0.0008369621457192003,0.019385208217204068,0.02683415396733341,0.057168414973884224,0.06542507773306373,0.04621936218453748,0.03966787977779722,0.0001620482396578897,0.02773161731072249,0.017231296193070282,0.24016119069091707,0.3746909458649398,0.0,0.5595683946030897,0.12501664373409846,0.03742422141932452,0.041373060130236464,0.026744407632994502,0.0197441935545597,0.1184651613273582,0.014449159828564144,0.00825666275917951,0.0174107888617481,0.01067981378633002,0.031141978015600983,0.08750267598043504,0.02378277859981055,0.013551696485175067,0.015346623171953221,0.08507090896368488,0.0006155354241425344,0.09118227568833025,0.020821149566626593,0.20848073466928266,0.021987851913032392,0.014718398831580867,0.04514240617247059,0.01651332551835902,0.002401028586410709,0.026564914964316688,0.0580658783172733,0.014718398831580867,0.000813424587069542,0.048283527874332356,0.023513539596793826,0.013551696485175067,0.01148753079538019,0.026205929626961055,0.03123172434993989,0.03221893402766787,0.04289874781399789,0.023513539596793826,0.025487958952249794,0.0488220058803658,0.24464850740786245,0.038142192094035784,0.008974633433890773,0.0,0.044873167169453866,0.01148753079538019,0.08086144723935586,0.01965444722022079,0.08929760266721319,0.0018846730211170622,0.19501878451844648,0.05510424928408934,0.023244300593777103,0.020013432557576424,0.041193567461558646,0.008615648096535141,0.0,0.01983393988889861,0.017231296193070282,0.06291218037157431,0.051873381247888664,0.0
