Nouns
['나이']
"['리', '엠', '마랑', '스톤', '관계', '감동', '눈물', '바가지']"
"['엠', '마의', '이야기', '미래', '이야기', '생각', '극']"
"['큐', '베리', '스트로', '베리']"
['눈물']
"['수', '배', '우도', '노래', '무대', '큐', '큐', '베리', '스트로', '베리']"
['공연']
"['행복', '극', '번', '동안', '행복']"
"['이해', '수', '공연', '오픈', '런', '것', '전인', '정', '수']"
"['힐링', '느낌', '요', '배우', '연기']"
"['행복', '극']"
"['베리', '스트로', '베리', '손수건', '기억', '극']"
"['그동안', '다음', '수']"
"['뮤지컬', '큐', '베리', '스트로', '베리', '무', '배우', '연기', '넘버', '마지막', '부분', '공', '얼마', '요담', '때']"
"['가슴', '기억', '이야기']"
"['극', '것']"
['강추']
"['인생', '고통', '슬픔', '기쁨', '농담']"
"['공연', '감사']"
"['배우', '의', '연기']"
"['엠', '마', '로봇', '과의', '관계', '설정', '아기', '인형', '목', '것', '마지막', '데이', '케어', '센터', '혼자', '로봇', '추억', '하다', '로봇', '결말', '등', '등', '연출', '비호', '감', '결말', '힐링', '터', '마음', '공연장', '배우', '분', '연기', '노래', '연출', '별']"
['최']
"['세계', '최고', '딸기', '최호', '승']"
"['큐', '위로', '공연']"
"['정연', '엠', '마', '삼연']"
['이야기']
"['큐', '한마디', '승', '로봇']"
"['때', '미안', '하단', '말', '대신', '큐', '베리', '스트로', '베리']"
['연']
"['넘버', '스토리', '모두', '넘', '공', '것']"
[]
"['인사', '의미', '삼연']"
"['시작', '어색', '불편', '마지막', '은', '행복']"
"['결말', '함', '소', '중이', '기억', '라면', '안녕', '베리']"
"['조르기', '기능']"
"['엠', '마', '엠', '마', '엠', '마의', '이야기', '캐릭터', '개성', '엠', '마의', '이야기', '것', '걸']"
"['다음', '시즌', '큐']"
"['제목', '큐', '베리', '스트로', '베리', '행복', '삼연', '수']"
"['스트로', '베리']"
"['과', '몰입', '아이', '엠', '티켓', '큐', '관객', '이름', '거', '달', '동안', '행복']"
"['위', '시간', '큐', '베리', '스트로', '베리']"
['사랑']
"['큐', '베리', '스트로', '베리', '최고']"
[]
"['큐', '한마디']"
[]
[]
"['넘버', '소', '화력', '무엇', '공연']"
"['공연', '공', '마지막', '짬', '짬', '히', '시간', '내', '수', '극', '마음', '수', '재미', '공연', '마지막', '수']"
"['공연', '공', '마지막', '짬', '짬', '히', '시간', '내', '수', '극', '마음', '수', '재미', '공연', '마지막', '수']"
"['큐', '아이', '엠', '처']"
"['극', '스탭', '분', '친절', '극장가', '행복', '추억', '감사', '수', '큐', '베리', '스트로', '베리']"
"['마지막', '공', '수', '행복', '공연', '그날', '큐', '베리', '스트로', '베리']"
['수']
"['큐', '베리', '스트로', '베리', '이번', '시즌', '큐', '베리', '스트로', '베리', '배우', '님', '넘', '번', '행복', '눈물', '것', '눈물', '극', '요', '조아', '요담', '이번', '시즌', '진짜', '혜택', '주고', '오디오', '북', '실황', '영상', '재관', '혜택', '실황', '오', '포토', '북', '것', '행복', '절대', '것', '요', '실황', '영상', '보고', '기억', '것', '요', '큐', '베리', '스트로', '베리', '감사']"
"['내용적', '의아', '부분', '주연', '배우', '의', '연기']"
"['다음', '시즌', '구', '처음', '극장', '내부', '입구']"
"['눈물', '질']"
"['눈물', '거']"
"['여성', '캐릭터', '주축', '공연', '처음', '다양', '공연', '배우', '수고']"
"['세미', '막', '마지막', '베리', '생각', '눈물', '극', '수', '삼연']"
"['캐스팅', '우', '호', '승', '배우', '캐스팅', '처음', '거', '신선', '분', '요', '덕분', '중반', '터', '눈물']"
"['밤', '공은', '친구', '영업', '연장', '삼연']"
"['열흘', '만', '거', '행복', '이야기', '엠', '마가', '로봇', '행복']"
"['로봇', '딸기', '큐', '사람', '베리', '삼연']"
"['큐', '한마디']"
[]
"['공연', '큐', '베리', '스트로', '베리']"
"['무대', '넘버', '배우', '감정', '연기']"
"['큐', '베리', '스트로', '베리']"
"['페어', '막이', '진행', '것', '오랜만', '거', '요고', '큐', '베리', '스트로', '베리']"
"['행복', '엠', '마', '행복', '바']"
"['극', '바', '큐', '베리', '스트로', '베리', '안녕']"
"['과거', '연기', '소', '정화', '배우', '님', '현재', '연기', '영미', '배우', '때', '감동', '거']"
"['큐', '그동안', '행복']"
"['때', '맘', '극', '공', '넘']"
"['레', '전', '공', '라니']"
"['노래', '연기', '일품']"
"['공연', '공연', '오픈', '런', '지', '사흘', '흑']"
"['공연장', '시간', '동안', '눈', '수', '배우', '연기', '만족', '관람', '기회']"
"['마음', '극']"
"['유', '승', '배우', '최']"
['내용']
['세용']
"['초반', '엠', '마', '로봇', '티', '키', '카', '과거', '내용', '어두움', '고통', '거', '요', '배우', '님', '덕분', '극', '몰입']"
"['큐', '베리', '스트로', '베리', '동안', '힐링', '캐릭터', '엠', '마', '기분', '요', '엠', '마', '다음', '것']"
['건']
[]
['역시나']
[]
"['엠', '마랑', '행복']"
"['코로나', '때문', '공']"
"['극', '울기', '동안', '위', '극', '정연', '엠', '마승', '로봇', '페어']"
[]
"['엠', '마', '안', '감정', '밖', '눈', '기분', '작품', '큐', '베리', '스트로', '베리']"
['공연']
"['시작', '끝', '감동', '작품', '날', '큐', '베리', '스트로', '베리']"
[]
"['마지막', '넘', '감동적']"
"['이번', '여름', '사랑', '베리', '공', '수고']"
"['초연', '정도', '눈물', '극', '거', '작정', '느낌', '정연', '배우', '최고']"
"['공전', '본', '베스', '제목', '서사', '생각', '반전', '시기', '공', '작품', '주신', '창작', '배우', '모두', '감사', '고', '생']"
['눈물']
['감동']
"['처음', '비극', '생각', '이야기']"
"['과거', '속', '응원']"
['공']
"['쓰레기', '이대', '마음', '큐', '스톤', '큐', '미아', '엠', '마', '행복', '거']"
"['큐', '베리', '스트로', '베리']"
"['미안', '하단', '말', '대신']"
[]
"['인생', '슬픔', '고통', '기쁨', '농담', '날', '평범', '말']"
"['배', '배우', '과', '처음', '배우', '도', '몰입', '공연장', '소문', '공', '예매', '칭찬']"
"['주세', '힐링', '뮤지컬', '큐', '베리', '스트로', '베리']"
"['공', '작품']"
"['행복', '시간', '베', '사랑']"
"['평일', '관극', '사랑', '배우', '조합', '무리', '후회', '최고', '사랑']"
"['마', '사랑']"
"['형태', '남', '아이', '뮤지컬', '기억']"
"['큐', '베리', '스트로', '베리', '기억']"
"['위로', '큐', '베리', '스트로', '베리', '안녕', '미아', '안녕', '스톤', '안녕', '엠', '마', '안녕', '로봇']"
"['큐', '베리', '스트로', '베리', '이야기', '것', '생각', '예약', '생각', '여운', '눈물', '극']"
"['마음', '공연', '감사']"
"['마음', '공연', '감사']"
"['공', '때', '여운']"
"['무대', '장치', '공', '것', '티', '요', '공연장', '데', '이용', '생각', '넘버', '번', '수도']"
"['정연', '엠', '마', '연기', '맛', '베', '짱', '정연', '엠', '마', '성일', '로봇']"
"['마', '여', '내가', '거']"
"['동안', '행복', '힐링', '구', '모든', '스텝', '배우', '분', '고생']"
"['큐', '베리', '스트로', '베리', '최고']"
"['배우', '커튼콜', '박수', '만큼', '모두', '최고', '큐', '베리', '스트로', '베리']"
"['주세', '시기', '끝', '공연', '감사', '창작', '이하', '공연장', '분', '모든', '큐', '베리', '스트로', '베리']"
"['맘', '주세', '오', '에스', '티']"
"['마음', '극', '수', '행복', '재연', '배우', '극', '수']"
['공연']
"['약', '달', '간이', '공연', '수', '행복', '여름', '그때', '안녕']"
"['공연', '시작', '마지막', '무대', '인사', '행복', '시간', '언', '간', '수']"
"['최고', '배우', '디테일', '노래', '한동안', '월', '일', '것']"
"['극', '기대']"
"['인생', '슬픔', '기쁨', '고통', '농담', '때', '평범', '유치']"
"['때', '미안', '하단', '말', '대신', '큐', '베리', '스트로', '베리']"
[]
[]
"['삼연', '기대']"
"['정', '가희', '배우', '극']"
"['행복', '버나드']"
[]
"['사람', '말', '요고', '미안', '해', '사랑']"
"['때', '눈물', '줄', '줄']"
"['공', '안녕', '큐', '베리', '스트로', '베리']"
"['여름', '눈', '수', '극', '행복']"
"['극', '예', '극', '여름', '큐', '베리', '스트로', '베리']"
"['그동안', '엠', '마의', '여행', '발짝', '수', '일의', '엠', '마', '자체', '커튼', '산책', '정도', '기운', '수', '엠', '마']"
"['넘버', '극']"
"['큐', '베리', '스트로', '베리']"
"['거짓', '일', '수도', '얘기', '엠', '마', '스톤', '미아', '로봇', '버나드', '모두', '그때', '행복', '큐', '베리', '스트로', '베리']"
"['엠', '마']"
"['발제', '발', '요', '삼연', '주세']"
"['기억', '건', '것', '마', '기억', '간직', '그날', '게']"
"['달', '반', '시간', '동안', '베리', '수', '감사', '힘', '것', '요인', '슬픔', '고통', '기쁨', '농담', '시간', '감사', '시일', '내', '베리', '수', '때', '미안', '하단', '말', '대신', '큐', '베리', '스트로', '베리']"
"['끝', '난', '삼연', '배우', '스텝', '고생', '큐', '스톤', '큐', '미아', '엠', '마']"
"['공연', '감사', '요', '엠', '마', '가치', '성장']"
"['유', '승', '진짜']"
"['극', '그날', '안녕']"
"['엠', '마가', '홀', '채', '거', '희망', '버나드', '새', '임무', '이제', '불안', '슬픔', '즐거움', '행복', '벨', '누르기', '이후', '이야기', '행복', '거', '생각', '큐', '베리', '스트로', '베리', '공연']"
"['세미', '자막', '옆쪽', '앞뒤', '커플', '무리', '관', '짜증', '배우', '연기', '불', '행', '문', '행운', '수', '문', '수', '과거', '걸음', '엠', '마가', '행복', '수', '주신', '큐', '베리', '스트로', '베리']"
"['자', '셋', '눈물']"
"['정연', '엠', '마', '것', '엠', '마', '연기', '느낌', '것', '번', '총']"
"['욕쟁이', '할머니', '세월', '풍파', '엠', '마', '구두', '신고', '머리띠', '스톤', '사랑', '미아', '엄마', '아이', '부모', '서로', '데', '엠', '마', '고', '기억', '문', '밖', '문안', '끝', '듯', '엠', '마', '손', '것', '과거', '것', '요', '저', '도우미', '로봇']"
"['이번', '주', '회', '전극', '공하', '무']"
[]
[]
[]
[]
[]
"['초연', '중계', '때', '욕쟁이', '할머니', '몸', '할머니', '행복', '기억', '불행', '기억', '말', '가슴', '통감', '눈물', '만큼', '공감', '기대', '극', '메시지', '눈', '땀']"
"['뮤지컬', '것', '자체', '하나', '이야기', '만큼', '공연', '주신', '모든', '스탭', '분', '감사', '인사', '공연', '감사', '큐', '베리', '스트로', '베리']"
"['삼연', '오리', '것', '지금', '큐', '베리', '스트로', '베리', '인사', '때']"
"['공연', '동안', '모두', '고생', '안녕']"
"['연기', '하나', '무대', '위', '연기', '큐', '베리', '스트로', '베리']"
"['공연', '진심', '뜻', '로봇', '무대', '열연', '큐', '베리', '스트로', '베리']"
"['엠', '마의', '이야기', '엠', '마', '애', '교', '쟁', '엠', '마의', '이야기', '다음']"
['인상']
"['마지막', '인사', '조금', '공연', '큐', '베리', '스트로', '베리']"
['내용']
"['일', '지', '넘버', '넘버', '왈츠', '씬', '바다', '로봇', '필', '사진', '때', '완전', '대기업', '로봇', '스마트', '엘리트', '느낌', '낭', '낭', '사람', '로봇']"
[]
['삼연']
[]
"['슬픔', '혼자', '수', '힘', '사이', '공연', '마지막', '공연', '날', '어깨', '테이프', '것', '기분']"
"['초연', '보고', '중', '후반', '서사', '조금', '급', '발진', '부분', '수정', '생각', '재연', '부분', '부분', '정리', '추가', '극', '배', '우', '분', '무대', '인사', '컴퍼니', '직원', '분', '배우', '모두', '사람', '생각', '극', '감사']"
"['때', '위로', '힘', '중']"
"['다음', '공연', '수', '연', '기간', '동안', '모든', '스탭', '분', '배우', '분', '수고', '덕분', '공연', '수']"
"['감동', '순간', '속', '위로', '이해', '것', '요', '큐', '베리', '스트로', '베리']"
"['뮤지컬', '큐', '베리', '스트로', '베리']"
"['덕분', '행복', '행복']"
"['기억', '건', '것', '행복', '기억']"
['내용']
"['스튜', '디오', '오']"
"['배우', '분', '연기', '천재', '재']"
['넘버']
"['정연', '엠', '마', '바다', '로봇', '재연', '뻔', '배우', '날', '감사']"
"['때', '거']"
['극']
"['등장', '때', '감탄', '최고']"
"['큐', '베리', '스트로', '베리']"
"['최고', '공연']"
"['큐', '베리', '스트로', '베리']"
[]
"['모', '두들', '큐']"
['행복']
['힐링']
"['후회', '자체', '자막']"
"['정연', '문', '성일', '사랑']"
[]
[]
['공연']
"['큐', '베리', '스트로', '베리']"
"['베리', '말', '요', '행복', '공연']"
"['덕분', '추억', '것']"
"['공연', '얼마', '안', '다', '보세', '완전', '추천']"
"['베리', '덕분', '행복', '여름', '베리', '사랑']"
"['베', '사랑', '삼연']"
"['큐', '베리', '스트로', '베리']"
"['베리', '스트로', '베리']"
[]
"['큐', '베리', '스트로', '베리']"
"['사랑', '극', '예', '다음']"
['완전']
[]
"['위로', '공연', '발전', '삼연', '수', '바']"
['행복']
"['요감', '강력', '추천', '강추']"
"['티켓', '때', '그동안', '감사', '주신', '스탭', '분', '인사', '공연', '전', '안내', '멘트', '시', '오늘', '한정', '덧붙이', '신', '큐', '베리', '스트로', '베리', '티켓', '이름', '앞', '부분', '큐', '글귀', '것', '베리', '날', '배우', '스탭', '분', '모두', '감사', '다음', '기약', '큐', '베리', '스트로', '베리']"
[]
['극']
"['공연', '재미', '요감', '추천', '강추']"
"['유연', '배우', '준비', '승', '배우', '합', '아이', '페어']"
"['공연', '재미', '요감', '강추', '합', '추천']"
"['마지막', '수', '행복', '엠', '마']"
"['초연', '만난', '베리', '울림', '극', '앞', '공연', '바']"
"['초연', '만난', '베리', '울림', '극', '앞', '공연', '바']"
"['공', '베리', '삼연', '오기']"
"['배우', '분', '연기', '합', '각인', '문', '감정', '눈물', '순간']"
"['내가', '대신', '문', '밖', '고요', '어둠', '손', '요', '밖', '가요']"
"['버나드', '안내', '멘트', '커튼', '콜', '것', '시간', '내', '큐', '베리', '스트로', '베리']"
"['가족', '것', '기쁨', '슬픔', '과거', '속', '애', '엠', '마', '과정', '가슴', '마음', '극', '요', '문성', '일정', '연유', '연', '정가', '우', '님', '다음']"
['공연']
"['큐', '베리', '스트로', '베리', '공연', '감사']"
"['큐', '베리', '스트로', '베리']"
"['준비', '극', '동안', '행복', '추억', '것']"
"['지인', '추천', '영업', '관극', '공', '다음', '극', '감사']"
"['감사', '정망', '감사']"
"['제목', '극', '내용', '배우', '연기', '넘버']"
"['사랑', '것', '집']"
"['이번', '생각', '마지막', '공연', '보내기', '굿바이', '큐', '스트로', '베리']"
"['거', '날']"
['마지막']
"['자신', '힘', '극']"
"['마지막', '극', '제가', '수', '사실', '극', '갑사', '큐', '베리', '스트로', '베리']"
"['만큼', '베리']"
"['다음', '수', '그동안', '행복']"
"['이루', '수', '만큼', '사랑', '다음']"
"['사랑', '것', '루', '공연']"
"['배우', '연기', '가슴', '보신', '분']"
"['행복', '기억', '안녕', '다음', '큐', '베리', '스트로', '베리']"
['공연']
"['사라지', '사랑', '내', '행복', '가지', '마', '절대']"
"['배우', '극장', '스텝', '분', '덕분', '행복', '큐', '베리', '스트로', '베리']"
"['최고', '공연', '니더']"
"['배우', '분의', '연기', '조화', '것', '마음', '장면', '웃음', '공연']"
"['여름', '행복', '기억', '갑', '공연', '공연', '배우', '과', '무대', '님', '관객', '등', '것', '중하', '행복', '나날', '큐', '베리', '스트로', '베리']"
"['말', '가요', '웃음', '감동', '보장']"
"['기억', '건', '것']"
"['마음', '극', '앞', '한동안', '여운', '것', '극', '감사', '다음', '삼연', '큐', '베리', '스트로', '베리']"
"['베리', '지', '마', '요', '행복', '줄', '옹']"
"['이번', '시즌', '큐', '베리', '스트로', '베리', '마지막', '공연', '생', '공연', '주신', '분', '큐', '베리', '스트로', '베리']"
"['뿐', '내', '임무', '말거']"
"['뮤지컬', '큐', '베리', '스트로', '베리']"
"['여성', '중년', '여성', '캐릭터', '극', '번', '성장', '변화', '수', '모습', '것', '진심', '큐', '베리', '스트로', '베리']"
['내용']
[]
"['사랑', '행복', '기억', '미안', '하단', '말', '대신', '기억', '거', '큐']"
['공연']
"['다', '거', '이', '제', '베리', '재연', '모두', '기억', '속', '터', '기억', '로']"
"['년', '대로', '객석', '준비', '박수', '준비', '게']"
"['약간', '제목', '진입', '장벽', '극', '비극적', '선율', '후반부', '비극적', '전개', '덕분', '착즙', '것']"
"['만', '마음', '극', '배우', '연기', '극도', '극', '감사']"
"['큐', '베리', '스트로', '베리']"
"['안녕', '얘기', '기억', '건', '것']"
[]
"['큐', '베리', '스트로', '베리']"
['감사']
"['사랑', '베리', '안녕', '얘기', '기억', '건', '것']"
"['스트로', '베리']"
"['애', '앞', '부분', '인사', '것', '오케스트라', '소개', '리듬', '거', '공']"
[]
"['생', '김', '유', '승']"
[]
[]
"['베리', '안녕']"
['추천']
['추천']
"['생각', '수', '극', '것', '미아', '나이', '가늠', '수', '목소리', '극중', '대사', '설정', '것', '나름', '미', '아가', '상장', '키', '미터', '엠', '마', '가슴팍', '초등학생', '정도', '축제', '당일', '미아', '목소리', '꼬마', '느낌', '다음', '개선', '부분']"
"['그동안', '나의', '큐', '베리', '스트로', '베리']"
"['엠', '마가', '마음', '시작', '때', '건', '눈물', '데', '웃음', '이야기', '속', '모두', '행복', '응원', '요', '엠', '마', '구두', '듯', '춤', '데', '모습', '감동적', '음악', '무대', '음악', '연기', '디테일', '문외', '풍경', '행복', '것', '공연', '다락방', '과거', '행복', '기억', '문', '밖', '세상', '이', '엠', '마', '영원', '슬픔', '괴로움', '서러움', '시간', '일', '것', '수', '세상', '응원', '거', '공연', '확신', '덕분', '상처', '수', '힘', '앞', '행복', '것', '일', '거', '공연', '감사', '하다', '말', '큐', '베리', '스트로', '베리']"
"['큐', '베리', '스트로', '베리', '이번', '처음', '관람', '가기', '전', '기대', '데이', '케어', '로봇', '주제', '이야기', '전개', '극', '슬픔', '감동', '가지', '감정', '복합적', '극', '초반', '로봇', '모습', '긴장감', '순간', '엠', '마', '감정', '선', '이입', '슬픔', '발견', '수', '딸', '것', '죄책감', '미안', '표현', '영미', '님', '연기', '엠', '마', '최고', '감정', '넘버', '최고', '엠', '마', '마음속', '자리', '과거', '트라', '우마', '현재', '과거', '아픔', '와중', '로봇', '치유', '과정', '자신', '치유', '모습', '표현', '감동적', '뮤지컬', '번', '감동', '거', '뮤지컬', '글', '초대권', '주관적', '견해', '작성']"
