,Adjectives
681,고마웠습니다
683,있었
688,완벽했습니다
689,뒤늦게
690,아쉽고
691,아깝지만
693,행복했고
694,고마웠습니다
696,아름다운
697,행복했으면
699,없어
700,그랬고요
701,귀여웠다
702,부어가지고
708,삼연해
709,빠른
710,건강하게
711,있길
712,힘든
715,괜찮지요
716,괜찮아요
717,행복해졌음
719,멋지게
721,재밌어요
723,재밌어요
724,산만하긴
731,재미있어요
734,빠르게
735,있었으면
737,슬프고
738,아프지만
739,벅차고
740,통쾌하기도
742,벅차고
743,없게
749,좋으니
750,많으
753,좋으니
756,짧아서
757,아쉬웠던
758,멀지
760,좋겠네요
761,계신
763,있다는
764,벅차고
765,설렜어요
766,행복해졌음
768,그럴
770,나쁘지만
771,친절했던
775,어떠세요
776,싫어요
780,아쉬워지네
782,좋으니까
783,화려하게
784,화려한
785,예뻤어요
786,있도록
787,좋겠습니다
788,좋앗습니다
790,행복했어요
791,궁금해하는
792,있자니
795,있겠습니다
797,좋았지만
798,빠른
800,힘든
801,행복했어요
803,사랑스런
805,없었다
806,많으셨어요
807,빠른
808,망했는데
809,좋게
813,선하고
814,따스하고
816,선한
818,좋았구요
819,없을
821,있죠
822,있길
825,없다니
827,좋으니
829,쎄질
831,강하게
832,사랑스럽고
833,안타깝고
834,멋지고
837,충분했답니
838,고마워요
839,뻔했다가
840,좋게
842,벅차오르고
844,짧았을까요
847,미쳤습니다
848,아쉽지만
849,빠른
850,짱짱하고
853,아니죠
859,아쉬웠습니다
862,재밌고
866,같아서
867,깔끔하다는
868,없을
869,있었고
870,상관없는
874,미치는
875,없었다
876,재밌고
877,있는데
878,자리는
879,부족한가에
883,없기
886,좋다
887,좋아하는
888,있는데
889,없음
890,힘없는
891,젊은
892,벅차게
893,두근거리
895,슬프고
896,빠르고
897,경쾌하고
899,초라하게
900,아프게
901,좋다
902,부족한
903,소중하게
904,따뜻함을
906,충분한
907,소중했던
908,아쉽다
909,곱니다
911,아쉬워
914,없고
918,슬퍼요
919,대단한
920,중요한지
922,같았습니다
924,아쉽다
925,엄청난
926,젊은
927,난잡한
928,이상한
929,부였던
930,가까운
931,냉정함을
932,소중한
938,느린
939,서툰
942,서툴렀기
943,같아서
944,아팠네요
945,높은
947,같아서
948,같았어요
949,같아서
950,불안해하는
951,좋았고요
955,탄탄한
956,벅찬
957,좋겠습니다
958,위대한
959,대단하십니다
960,뛰어나
961,없었고
962,충분히
963,없었습니다
964,기대하고
966,뛰어나고
968,안쓰럽게
969,듬직한
970,슬펐는데
971,그런지
972,후회됩니다
977,안타깝다는
978,완벽하세요
979,넓어
980,비열하신
981,분하신
983,소중한
986,미친
990,아쉬울
991,좋아하는
992,슬프지만
993,좋았네요
994,신나서
995,재밌었어요
998,여전한
1002,지루했지만
1006,아쉬웠지만
1007,아쉬울
1008,아쉽다고
1010,있는데
1014,계신다면
1019,있었기에
1020,가능했다고
1021,있겠습니다
1024,같았던
1025,없어도
1028,뛰어나고
1029,훌륭합니다
1031,없네요
1032,재밌고
1033,많았던
1034,다양한
1035,있었고
1036,깊은
1037,충분한
1038,좋아하는
1040,상관없이
1042,벅차게
1046,만족하면서
1053,길게
1054,좋겠네요
1056,이쁘고
1058,행복합니다
1059,충분했던
1061,있는지
1063,빠른
1069,엄청나요
1072,감미로운
1073,멋지게
1076,좋았
1077,좋았
1081,슬프네요
1082,좋았던
1083,신비롭네요
1085,좋겠습니다
1089,뻔했습니다
1091,어색하지
1093,재미있었어요
1095,즐거웠습니다
1096,당하게
1097,당당하게
1100,안쓰럽
1101,강인한
1102,아니인
1103,충분한
1104,완벽한
1105,싫음
1106,좋겠음
1107,있던
1109,행복했습니다
1110,아쉬운
1111,짧은
1113,좋겠습니다
1114,당해
1115,꿋꿋하게
1117,완전히
1118,아니지만
1120,당당하게
1122,좋아하는
1124,아닐까
1125,있었던
1130,완벽합니다
1132,있도록
1136,대단한
1138,위대한
1141,필요해
1142,재미있어요
1143,아쉬워요
1144,낯설게
1145,있었겠지만
1147,재미있었어요
