,Adjectives
716,훌륭한
719,부족하고
720,허전하고
721,신나게
722,즐겁고
723,행복했는데
724,아쉬워서
726,멋진
728,없었는데
729,좋게
731,없겠죠
732,멋졌어요
733,좋으시니
735,강렬한
736,더라구요
737,그렇게나
738,가능하시다니
739,여리
740,여리
741,약한
744,멋졌어요
745,이쁘시더라구요
746,좋으시던지
747,반했습니다
748,얄미운지
749,끝내주더라구요
750,사랑스럽
751,멋졌어요
752,속상하네요
753,자리는
754,없죠
756,비쌌지만
760,슬픈
761,그리워하게
767,슬픈
771,같음
772,안타까웠지만
773,확실하게
778,좋았던
779,멋진
780,아쉽네요
782,아쉽네요
783,자자하길래
784,궁금해서
786,같더라구요
788,엄청난
789,아까워서
790,좋아하시는
793,고운
795,안좋으신
796,같던데
797,힘들
798,같더라구요
799,좋을
802,좋았다고
804,있으셔서
808,행복했던
809,멋있고
810,멋졌어요
812,기웃하려나요
819,만족스러웠구요
820,알차고
821,재밌어서
822,아깝더군요
825,좋겠네요
831,행복했습니다
832,아쉽긴
833,비싼
834,아쉬워요
835,안되나요
837,같았고
845,귀엽긴
849,영원한
850,좋았고요
851,바쁘겠어요
852,대단해요
853,대단한
857,약하네요
858,아니여
860,훌륭한
862,아쉽기만
864,성장한
865,소중할거
867,가까운
869,허전한
870,야할듯
871,좋아라
875,지루할
878,아름다웠습니다
879,강력히
880,좋았지만
881,넘치는
882,좋지는
884,아쉽네요
887,많던지
888,없게
889,멋있었고
890,뛰어나게
891,청아한
892,사랑스러웠어요
893,멋진
898,반해서
902,많다
904,필요하다
908,아쉬울
909,나쁘지
910,덜하긴
912,괜찮다
913,좋게
914,좋게도
916,반해서
917,화려해서
918,즐거웠습니다
919,재밌지만
920,뛰어난
928,재밌었고
931,힘드셨는지
932,없어도
933,좋아라
935,간절한
937,재밌더라구요
939,야할듯
940,반하시고
941,다를
943,안남았네요
944,아쉽습니다
946,아쉬워
948,이쁘셔서
949,잘나시는
950,아쉽네요
952,뻔했네요
953,없으실듯
954,멋진
955,완벽했던것
957,만족하고
959,노련함과
961,바쁘다는
964,화려하고
965,적절했고
967,멋진
968,훌륭한
969,즐거운
973,멋있고
974,즐거운
975,싫어요
976,허전할꺼에요
977,다르네요
979,없겠다는
980,완벽해서
982,높아서
983,놀라웠습니다
984,좋았던듯
985,완벽했습니다
986,행복해
989,행복해져야
990,안좋아서
991,있는게
993,없었군요
995,깨끗하게
996,맑은데도
997,있으셔서
999,계시더라구요
1000,뛰어난
1001,완벽한
1002,아쉽습니다
1004,슬프네요
1006,새로운
1007,깊었어요
1009,차갑게
1010,굉장하다는
1011,미치는
1012,확실하고
1013,좋았구요
1014,넘치게
1016,멋졌구요
1017,없었음
1018,지루할
1021,좋긴
1022,딱히
1024,중요하지만
1025,좋으면
1028,넓게
1030,안되었고
1031,나쁘지
1034,같더라고요
1035,비밀스러운
1037,아니라서
1038,좋았네요
1039,가까웠구요
1043,지루했고
1044,진부하고
1046,대단한
1049,없었다는
1050,반해
1051,느끼하고
1052,부족해
1053,특별히
1056,촌스럽고
1058,좋은데
1059,재미있어서
1062,아쉬워요
1063,훌륭했고
1064,멋진
1065,멋진
1066,단단해지셨더라구요
1068,화려하고
1069,다양한
1070,넘쳐
1071,남다른
1073,아쉬웠다
1075,멋진
1078,멋지셨구요
1079,여리
1080,여리
1081,예쁘시더라구요
1083,멋졌고
1089,유명한
1095,재밌었네요
1096,대단했어요
1097,안되면
1098,뛰어나서요
1100,순전히
1101,정신차리고
1102,고픈
1103,비싸
1104,괜찮아요
1105,나쁘지
1108,특별하지
1109,뛰어난
1110,깊었다
1111,음산함이
1113,유머러스함이
1114,유쾌한
1116,부드러운
1120,확실하게
1122,끊임없이
1123,지루하지
1125,특별히
1127,아쉽다
1128,즐겁게
1129,멋집니다
1130,있어서는
1131,반했습니다
1134,아쉬워서
1135,멋진
1137,멋졌어요
1140,멋졌습니다
1141,필요없는
1143,완벽하게
1144,뛰어난
1147,훌륭하십니다
1148,안타깝네요
1149,풍부한
1150,아름다운
1151,멋졌어요
1152,재미있게
1153,아니라고
1155,유쾌하게
1156,미친
1158,그런나
1159,계시다면
1161,들떠
1162,멋진
1163,아름다운
1165,강렬하네요
1166,좋아하는
1167,훌륭한
1169,재밌고
1170,아니네요
1173,좋아하기로
1176,그렇고
1177,그렇고
1182,꾸준히
1183,엄청나게
