,Nouns
2120,해도
2122,생각
2123,오페라
2126,갑자기
2127,비교
2130,오늘이
2133,다도
2137,기왕
2138,이면
2143,한잔
2146,캐스팅
2147,소냐
2148,소냐
2151,예전
2153,크게
2154,상관
2156,한해
2160,지불
2162,실망
2164,오페라
2165,유령
2169,금액
2170,지불
2172,실망
2175,발레
2177,가성
2180,오페
2185,발레
2189,일욜
2191,하루
2194,프로그램
2195,자주
2197,큐브
2198,아트
2199,센터
2204,가기
2211,어제
2212,오페라
2215,감동
2218,케이스
2222,할인
2224,가격
2225,만족도
2226,발레
2227,경우
2228,무조건
2230,자리
2235,큐브
2236,아트
2237,센터
2243,표정
2244,변화
2248,경사
2256,구역
2258,시작
2262,비어
2264,양옆
2268,소냐
2269,보이스
2270,시종일관
2272,최수형
2273,비교
2274,안정
2278,연출
2279,기억
2281,환생
2282,연관
2283,지은
2284,연출
2287,연출
2290,발레
2291,오페라
2293,깊이
2294,각인
2295,시종일관
2298,매력
2299,커튼
2302,장선
2307,볼때
2308,브라보
2311,브라보
2316,큐브
2317,생수
2318,천원
2319,페리
2320,돈아까버
2322,큐브
2323,아트
2324,센터
2325,당일
2328,폴바
2330,사이즈
2333,할인
2338,지젤
2339,지젤
2342,약속
2343,몇개
2344,최대한
2345,조신
2346,지젤
2347,영상
2352,감정
2355,분위기
2362,생각
2366,관객
2368,응원
2370,몰입
2373,그동안
2374,고생
2379,시작
2387,최고
2389,생각
2390,소냐
2392,최수형
2393,김준현
2397,최고
2398,찬사
2400,감동
2403,나씨
2411,기회
2418,열연
2422,무대
2423,장치
2425,하의
2426,열연
2427,무대
2431,차이
2432,걱정
2433,안정
2434,마무리
2436,김준현
2438,국어
2440,수준
2443,감동
2449,감동
2451,선사
2453,조만간
2456,바램
2457,달전
2458,김준현
2460,정선화
2461,이정열
2462,캐스팅
2466,캐스팅
2468,최수형
2469,성기윤
2472,결론
2477,감동
2481,연인
2482,절절
2491,열정
2492,다해
2494,어제
2495,대장정
2496,무대
2500,음악인
2502,몇번
2503,더볼껄
2504,아쉬움
2505,남구
2513,여운
2514,무한
2515,반복
2516,음악
2518,별로
2520,막차
2523,김준현
2525,최고
2526,파워
2528,지연
2530,섹시
2531,준현
2538,좀더
2540,이정열
2542,호위
2543,무사
2544,군무
2545,카리스마
2546,박력
2547,무대
2548,조명
2549,음악
2550,배경
2551,변화
2552,환상
2553,후회
2555,강력
2556,추천
2558,연기
2559,노래
2560,관객
2561,호응
2564,다운
2565,감동
2568,추천
2569,관객
2571,태도
2572,문제
2576,명과
2578,가족
2586,부모
2587,제지
2588,도저히
2592,어셔
2597,사이드
2600,자리
2602,피해
2605,부탁
2606,해도
2608,포기
2615,애정
2616,캐스팅
2622,굿바이
2623,할인
2624,비용
2629,눈물
2630,고이
2638,선택
2642,자리
2644,스토리
2645,이해
2646,무대
2647,몰입
2648,고민
2653,큐브
2655,대반
2658,선택
2660,큐브
