,Nouns
1121,코로나
1122,시국
1123,현재
1124,진행
1126,함성
1127,유도
1129,임진
1132,최고
1134,수현
1136,잡채
1137,요웰댕
1139,여름
1142,연기
1143,귀신
1147,수현
1148,귀신
1151,전설
1152,리틀
1153,농구단
1155,어른
1159,남자
1160,어른
1164,사실
1165,연령
1166,성비
1168,관객
1170,하나로
1172,생각
1173,눈물
1174,시절
1175,청춘
1176,전설
1177,리틀
1178,농구단
1180,어른
1184,남자
1185,어른
1189,사실
1190,연령
1191,성비
1193,관객
1195,하나로
1197,생각
1198,눈물
1199,시절
1200,청춘
1201,웰컴
1202,대학로
1203,남아
1204,농구
1206,순간
1208,전설
1209,리틀
1210,농구단
1211,전설
1212,리틀
1213,농구단
1214,넘버
1217,최고
1218,호루라기
1220,훈련
1221,장면
1224,장면
1225,사실
1227,장면
1229,장면
1230,꼽기
1232,장면
1233,장면
1234,농구
1235,진심
1236,전설
1237,리틀
1238,농구단
1239,승리
1242,농구
1244,순간
1248,우린
1249,전설
1250,리틀
1251,농구단
1252,이면
1255,전설
1256,리틀
1257,농구단
1258,웰컴
1259,대학로
1260,전국
1261,학교
1262,필수
1265,펑펑
1266,웰댕
1268,여름
1269,전리
1271,위로
1272,여름
1273,코튼
1275,코트
1276,스콘
1277,코트
1280,농구공
1281,심장
1282,박동
1283,소리
1285,상록
1286,구청
1288,시즌
1289,웰댕
1290,재밋
1292,인생
1293,최고
1295,전리
1298,전리
1299,농도
1304,사람인
1306,예상
1307,내용
1308,금방
1310,보기
1311,부모님
1312,해도
1313,동생
1314,해도
1315,애인
1316,해도
1317,친구
1318,해도
1319,별로
1320,직장
1321,동료
1323,해도
1325,추천
1328,주변
1329,사람
1330,후기
1333,최고
1335,추천
1339,다행
1340,최고
1341,다나
1342,가족
1344,대요
1345,딥디
1346,김대현
1347,평생
1349,우해
1352,최고
1353,눈물
1355,펑펑
1357,유죄
1358,최고
1359,가족
1360,가슴
1364,시절
1366,코트
1368,내기
1369,판이
1371,근심
1373,시절
1375,추억
1379,여름
1380,전리
1382,최고
1383,성불
1384,농구
1386,오열
1387,최고
1389,이름
1391,극일
1393,야다
1395,공주
1398,자막
1400,대가
1401,리만
1404,펑펑
1407,넘버
1408,눈물
1410,전리
1411,농덕
1412,여름
1413,수현
1415,상태
1417,지훈
1418,다인
1422,제목
1425,인기
1427,매년
1430,손수건
1431,필수
1433,아이스크림
1436,인생
1439,오픈
1440,런해
1441,최고
1445,시즌
1449,시즌
1458,전리
1462,상록
1463,구청
1464,농구단
1465,전설
1466,농구
1467,스타
1468,농구
1469,판이
1473,동해
1474,바다로
1475,성불
1476,농구
1479,아이스크림
1480,농구
1481,판이
1485,하자
1486,추천
1488,작품
1489,생각
1491,넘버
1492,중간
1493,중간
1494,농구
1495,직접
1499,스토리
1500,공감
1506,오슷
1507,초코
1509,청춘
1510,엽기
1511,감동
1515,여름
1518,여름
1519,가기
1521,화이팅
1522,홍종우
1523,친구
1524,누가
1525,전리
1527,안보
1528,거지
1531,전리
1533,앵콜
1536,짱짱
1537,레젼
1538,코치
1539,전설
1540,리틀
1541,농구단
1542,전리
1544,스콘
1546,대체
1547,웨안보
1548,눈물
1549,좔좔
1550,힐링
1551,극체
1552,고웰댕
1553,진섭
1554,수현
1555,내년
1556,후년
1560,오열
1562,세상
1564,수현
1565,종우
1568,이벤트
1570,전리
1573,사랑
1575,전리
1579,선생님
1586,바다로
1588,사람
1590,최고
1592,상태
1596,추천
1598,상태
1599,전리
1602,여름
1604,여름
1605,전리
1608,열연
1609,시야
1610,애드립
1613,전리
1615,상록구
1616,청사
1617,전설
1618,리틀
1619,농구단
1621,여름
1625,작품
1628,웰컴
1629,대학로
1631,에너지
1632,감동
1634,페어
1635,디테
1637,재미
1638,달라
1648,느낌
1652,훌쩍
1656,여름
1657,청춘
1658,동시
1663,전리
1665,여름
1668,청춘
1669,힐링
1670,성장
1671,농구단
1673,캐릭터
1674,친구
1675,기분
1678,힐링
1679,넘버
1680,장면
1681,기도
1683,극장
1684,웃음
1687,여름
1689,퇴근
1691,전리
1693,힐링
1697,위로
1700,인화
1701,사진
1702,나눔
1703,안해
1705,친구
1707,분위기
1710,며칠
1712,웰컴
1713,대학로
1714,오지
1718,추천
1720,시즌
1721,처음
1723,사랑
1724,농구단
1725,그대로
1726,캐스팅
1728,전리
1730,감정
1731,온몸
1736,이제야
1737,후회
1738,중이
