,Nouns
2,서사
4,시점
5,표현
6,장면
8,개월
11,위로
12,연기
13,연출
14,노래
18,보통
19,벌써
23,은기
24,시선
25,제이
26,은기
27,제이
30,그것
32,마음
33,감히
34,상상
36,눈물
37,좔좔
40,이야기
41,생각
43,방향
44,생각
45,작품
46,반전
47,반전
49,보통
51,제목
52,삼연
53,딥디
54,중계
55,가슴
59,가을
60,초겨울
63,보통
64,감동
65,연우
67,제이
68,진심
71,사실
72,내용
73,크게
74,공감
76,재연
77,영상
78,업그레이드
79,영상
80,미가
81,작품
82,프랑스
83,느낌
84,니스
85,바다
86,정휘
88,연우
90,혜인
92,복제
93,은기
94,복제
95,제이
96,스토리
97,상의
98,반전
101,제이
102,마음
103,이해
104,기도
105,기도
107,생각
108,작품
111,연우
115,사랑
117,처음
118,마음
124,보이
125,니스
134,은기
135,숨소리
137,제이
138,자꾸만
140,처음
141,인생
143,처음
144,자꾸만
145,여운
146,작품
147,넘버
148,맛집
151,지인
153,삼연
156,초연
159,취향
160,재연
161,고민
162,재연
164,제이
165,은기
166,상황
167,이해
168,무대
170,삼연
172,디테일
174,영상
176,더욱
177,몰입
179,추천
180,감동
191,제이
192,처음
196,사랑
200,보통
203,니스
204,보통
209,사람
210,페어
212,객석
213,소란
214,연우
216,연우
220,삼연
221,장미
223,그대로
224,최고
226,음색
229,니스
232,우주
236,리그
239,연우
241,삼연
242,하늘만
243,상상
244,우주
246,이야기
247,심취
248,제이
249,은기
251,입장
253,서로
254,마음
260,제이
261,처음
263,오늘이
264,삼연
265,여주
267,중계
269,보통
270,하루
273,지수
274,최고
280,보통
281,하루
282,재연
284,보통
288,연우
289,제이
290,넘버
293,감탄
299,내용
300,이해
302,수도
306,수선
307,시작
315,캐슷
317,연우
319,어제
322,어제
326,감정
327,변화
329,변화
330,감정
332,용기
333,사람
336,내일
339,자둘
341,공주
342,눈물
343,바가지
344,심장
345,거리
346,생각
351,최고
353,사랑
354,이야기
361,연도
363,보통
364,휘연
366,페어
367,대학로
369,눈물
370,좔좔
372,무대
374,심플
375,의상
