,Adjectives
687,없다며
688,평범함이
690,아니라고
692,행복해요
697,새로운
698,신기하면서도
700,좋앗던
701,차가
703,그런지
708,따뜻하고
709,따뜻하고
710,슬픈
712,좋아하던
713,같아서
714,만족합니다
715,아담하니
716,재밌었어요
722,있었던
723,같아서
728,아프고
731,예쁘게
734,아름다우
737,아름답고
739,완벽해
741,없었을
744,아니냐고
745,좋았던
747,조았어요
748,아름다운
749,애틋하고
750,예쁘고
751,재밌었습니다
752,그렇게도
755,중요한
756,계셔서
757,황당해서
758,좋아하는
759,좋았는데
760,없었어요
761,아쉽네요
763,격해지
764,깊네요
765,귀여우시고테오의
766,돈독하기도
767,친한
769,좋으셨어요
770,짙으셨던
772,있다가
773,좋을
774,재밌음
775,좋았는데
776,힘들었습니다
777,아름답
779,힘든
780,없지만
781,촉촉한
782,추웠음에도
783,없었다면
784,아름다운
785,아프
786,힘든데
787,소중해서
788,멋진
789,아쉬워
790,대단하세요
792,좋아한다고
797,깊게
798,행복했습니다
799,많아서
800,없지
802,재밌어서
804,굉장히
806,있거나
807,잔잔하게
809,평범하게
810,힘들었던
811,평범한
812,슬프고
813,안쓰럽고
818,지루한데
819,안타까웠던
820,같을
823,아름다운
824,있었어요
826,살벌할
827,섬세한
828,아님의
830,아님이
831,좋아하던
835,곱니다
836,매운
837,조화롭네요
838,예쁘구
839,좋아해서
842,어둡고
843,우울한
849,아름다운
851,잔잔한
855,아름다운
857,인해
859,신선한
861,좋겠다
862,뻔했습니다
863,아름다
864,독특하고
865,아름답고
868,재밌었어요
872,좋았구요
873,예쁘더라
876,깊은
877,불편해서
878,입니다나만
879,불편한
880,다정하고
882,환생했나
886,좋더라구요
887,위대한
888,있었던
892,좋아했습니다
894,아름답고
895,고통스러웠다고
897,슬프지만
904,좋았지만
905,아니여서
906,아쉬웠다
908,좋도
910,파란만장한
911,아렸던
915,궁금해서
918,예쁘고
921,좋구
924,재밌었어요
925,깊게
930,있겠지만
932,아픕니다
933,행복하게
934,건강하게
937,따뜻하고
938,좋아하는
940,예쁜
941,아름다운
942,재미있게
943,환생한
944,행복해라
945,행복해라
946,많은데
953,대단하다는
955,행복하길
956,재미있었습니다
957,예뻐요
958,슬펐습니다
960,아쉬운
961,재밌어요
962,없나
963,슬퍼요
965,예쁘세요
966,이쁘네요
967,괜찮았습니다
970,멋진
974,아름답고
975,슬펐던
976,아름다웠어요
978,재미있었어요
979,예뻐서
980,어떡하란
981,잔잔하지만
982,아름답고
983,슬프고
985,예쁘고
987,잔잔하게
989,슬프고
990,좋았던
991,처절하고
992,아팠다
993,기대했던
994,깊었습니다
995,많았는데
996,편안한
998,좋겠습니다
999,만족하는
1001,독특하고
1002,새로워서
1003,신기했어요
1004,힘들었는데
1005,아름다워서
1006,재미있었습니다
1008,재밌어요
1009,깊은
1016,예뻤고
1020,예뻤고
1022,잔잔해서
1024,아님이
1028,좋으면
1029,좋으련만
1031,이런지
1033,예뻐요
1034,있었습니다
1035,지루하기도
1036,아쉽
1037,괜찮으신
1040,힘들게
1041,신기하고
1042,지루하고
1043,슬픈데도
1044,지루하고
1045,지루하고
1046,지루하고
1047,지루하고
1048,지루했음
1049,재미있는
1050,재미있는
1051,지루한데
1052,괜찮아요
1053,없던
1054,생생하다
1055,우울하게
1056,아름다운
1057,불행했던
1058,가난했던
1059,안타깝고
1060,슬픈
1062,재미있어요
1063,슬퍼요
1068,만족스러웠습니다
1069,신나는
1070,좋아해서
1071,좋아하시는
1072,행복하게
1073,행복합니다
1074,아름다운
1075,재미있어요
1076,많았는데
1078,귀여우면서
1084,완벽해
1085,예쁘고
1087,답답하고
1089,있었어요
1096,재밌었어요
1097,멋진
1099,아름답고
1100,멋진
1101,적절한
1102,아프다
1103,아니실
1105,좋으시
1106,행복하게
1107,행복해요
1111,아름다운
1112,멋지게
1121,쓰라린
1124,좋더라구요
1128,슬펐어요
1132,좋았는데
1133,아쉽
1137,외로웠던
1138,불쌍하네요
1142,좋앗고
1143,좋진
1145,슬픔니다
1146,좋다
1148,있었던
1149,아름답고
1150,슬펐어요
1154,멋진
1155,뭉클해
1157,없었다
1158,뻔히
1159,아니었음
1160,재미있었고
1167,흥미로웠던
1168,어떨까
1169,궁금해서
1171,아쉬웠던
1172,지루한
1173,없지
1174,재밌었어요
1175,재미있어요
1176,같더라고
1177,예뻤어요
1178,깊더라구요
1180,예쁘고
1191,좋아하신다면
1192,미쳤음
1193,슬퍼서
1196,흥미롭진
1197,지루한
1198,가까운데요
1200,아닐까
1201,있구요
1205,아니고
1206,깊은
1207,아니지만
1208,단순히
1209,없어가
1211,똑같구
1213,부담스러운
1214,슬프게
1215,있었어요
1216,좋은데
1217,이쁩니다
1218,색다르네요
1219,색달랐고
1225,재미있게
1227,재미있게
1230,미친
1231,멋집니다
1233,좋아하는
1234,있으면
1235,따뜻해지고
1237,안타깝
1238,없었을까
1240,완벽해라고
1241,그래놓고
1243,힘들고
1244,아름답
1249,아닌데
1252,휩쓸려서
1253,같았어요
1254,잘생겼다
1255,잘생겼다
1257,없을지도
1259,아름다운
1261,곱니다
1263,재밌었어요
1264,부드럽게
1265,다양한
1266,재밌었고요
1267,분합이
1269,많아서
1272,그렇고
1273,그렇고
1274,추워요
1275,추워서
1276,어려워요
1277,재밌습니다
1278,멋진
1279,멋진
1280,멋진
1281,멋진
1282,그렇게만
1283,있던
1284,새롭게
1285,있었던
1286,아닐까
1287,없었다
1290,침울할
1292,따스한
1293,멋진
1297,예뻤습니다
1302,그리워
1303,좋았는데
1304,재미있었습니다
1305,붉어지게
1307,아름다운
1311,재미있고
1320,좋구
1323,아름다운
1325,아픈데
1327,기대했는데
1329,새로웠는데
1330,재밌어요
1332,이쁩니다
1333,재밌어요
1336,행복해요
1337,오래된
1341,충분히
1342,잔잔하지만
1343,강렬하게
1344,평탄하지
1346,외로운
1347,어려운
1349,느리고
1350,섬세하게
1351,안타까운
1352,속상한
1353,행복한
1354,불행한
1356,벅차게
1357,아리는
1358,강렬하고
1359,새로운
1360,멋진
1363,잔잔한
1366,슬픈
1370,행복한
1371,예쁘고
1373,인해
1374,행복했기에
1375,완벽한
1376,환하게
1377,아프다
1378,행복했을까
1380,있으시네요
1381,섬세하게
1383,개운해는
1387,좋더라구요
1389,좋더라구요
1390,애달파요
1391,풍부하고
1392,아름답게
1396,이로웠어요
1397,아름다워요
1399,좋았던
1401,없었습니다
1404,재밌어요
1405,재밌다가
1406,지루하다가
1407,아름다운
1409,재밌어요
1413,완벽해
1414,아파요
1417,명확히
1418,부탁드려요
1419,나쁘지는
1420,아쉬운
1421,많았지만
1422,탁월했네요
1423,아름답고
1424,처절하게
1425,어색하지
1426,멋진
1431,특별한
1434,풍부한
1435,성했고
1436,많았다고
1439,신기했어요
1440,같아서
1441,신기하고
1444,완벽한
1445,뛰어나
1446,같았어요
1450,미안한
1452,아름다운
1453,아름다운
1454,완벽한
1455,아름답습니다
1456,아름답네요
1458,좋았던
1459,예쁜
1462,좋아하는
1463,슬펐고
1464,안타까웠어요
1465,재미있었어요
1466,없고
1469,좋은데
1470,힘들어요
1473,재밌어요
1475,좋음
1476,섬세하고
1477,곱니다
1480,없었기
1484,미어지게
1485,재미있었다
1486,좋더라구요
1487,슬프지만
1488,그럴
1489,없었을
1492,슬퍼요
1493,지루할
1494,재밌고
1495,다양한
1496,같아서
1497,행복하고
1499,멋있고
1500,슬펐네
1503,따뜻한
1504,이쁘네요
1505,안타까워서
1506,아쉬운
1507,있다면
1508,어두워서
1509,아쉬웠습니다
1510,기뻐요
1511,따뜻한
1513,즐거웠어요
1514,재밌었습니다
1515,없이는
1517,안쓰럽
1518,같아서
1521,좋앗습니다
1524,편한
1525,굉장히
1526,슬프지만
1532,많아서
1534,행복해용
1535,좋다
1539,같고요
1542,슬퍼요
1545,심히
1546,그랬던
1547,아닐까
1548,돈독해졌을
1554,아픈
1556,아름다웠어요
1559,유익하고
1560,좋았어
1565,다양한
1566,특이하고
1567,신선했습니다
1568,다양한
1569,있었구요
1570,있었습니다
1571,불안정한
1572,어색한
1573,불안한
1574,정확한
1575,좋았으나
1576,부족한
1577,추워서
1578,좋았지만
1579,부족했던
1581,아닌데도
1582,없게
1583,아름다운
1584,예뻐서
1585,황홀했어요
1592,재밌어용
1594,아픈
1595,아님의
1596,훌륭했습니다
1597,행복하게
1601,재밌었고
1602,없지만
1603,달랐어요
1605,완벽한
1607,작아
1609,슬프지만
1610,행복한
1612,재밌어요
1615,신기하고
1616,재밌었던
1619,있었어요
1620,있었다면
1621,따뜻하고
1622,아름다운
1623,아름답고요
1624,따뜻하고
1626,슬프지만
1628,행복했어요
1631,섬세하고
1632,예민한
1633,달랐을
1634,당하는
1635,미친
1637,궁금해져서
1639,유명한
1640,있던
1641,새로운
1643,선명하게
1646,깊었습니다
1647,재미있어요
1648,좋겠네요
1649,좋다
1650,좋다
1651,좋다
1652,좋아한다
1654,미쳐
1655,영원히
1656,즐거운
1657,좋았던
1658,행복한
1659,있길
1661,아쉽네요
1662,따뜻하고
1663,섬세한
1664,완벽했다
1665,지루하다는
1666,지루하지
1669,완벽해
1671,훌륭히
1672,거대해서
1673,어렵게
1675,완벽하고
1678,멋진
1681,아쉬웠어요
1682,이럴
1683,아쉽습니다
1684,새로운
1687,아쉬울
1689,행복한
1690,아름다워요
1691,재밌는
1693,행복했어요
1694,빠르게
1695,아름다운
1697,행복한
1699,어느덧
1702,아쉽지만
1706,힘들
1707,맑게
1708,즐거웠습니다
1709,높은
1711,대단했어요
1712,대단했어
1713,미쳐가는
1714,상관없다는
1715,신기했어요
1716,있으면
1717,좋겠습니다
1720,그런지가
1721,기대하고
1722,슬펐어요
1724,행복한데
1726,행복했습니다
1727,있겠습니다
1728,그러진
1729,아닐
1731,있기를
1732,기대해
1733,뒤늦게
1735,지루한
1736,어려운
1737,많았을
1740,많아서
1743,잔잔한
1745,아프지만
1746,따뜻했던
1747,아름다운
1748,완벽한
1749,완벽한
1750,슬프고
1751,행복하고
1753,어느새
1754,행복했습니다
1756,처절하고
1757,쓰렸지만
1759,완벽해를
1760,찬란히도
1762,가능한
1763,행복했던
1766,완벽했어요
1768,어떻겠느냐
1769,행복했어요
1770,없다는
1771,슬플
1772,아니라니까요
1773,있으면
1774,짠하고
1775,사랑스럽고
1776,고맙고
1777,좋을
1778,아름답고
1782,완벽한
1783,아쉽네요
1785,완벽해
1786,아쉽지만
1787,재밌었어요
1788,있으면
1789,아프고
1790,슬프다
1791,아팠다
1793,완벽했다
1794,슬프
1795,아프고
1800,재미있었어요
1801,중요한
1803,행복했습니다
1804,아름답고
1805,슬픈
1806,빠른
1807,있기를
1808,없네요
1810,들떠서
1811,그런지
1812,어수선한
1813,예뻤어요
1814,재밌습니다
1816,행복해지고
