,Rating,Id,Date,views,like,Title,Text
0,5,khy101***예매자,2021.07.03,조회 67,공감 0공감하기,미친 작품,배우님들 연기 너무 실감나서 좋았어요
1,5,conve***예매자,2021.03.20,조회 19,공감 0공감하기,마이클리 배우님 사랑합니다,마이클리 배우님 너무 멋있어요진짜 기대했는데 기대이상입니다
2,5,edward215***예매자,2021.02.24,조회 34,공감 0공감하기,꼭 재연 와주라,썸씽로튼 보고 싶어서 질척이는중진짜 인생 뮤지컬 중 하나로 꼽자면 꼽을수 있을정도로모든 배역 좋았구요 진짜 이시국에 올려줘서 너무 감사했어요넘버도 다 좋고 앙상블 조차 좋았다는 꼭 재연 와주라 준다 끝내 
3,5,smt***예매자,2021.02.11,조회 16,공감 0공감하기,썸씽로튼 이즈 썸씽,뮤지컬이 궁금하다그럼 썸씽로튼 보세요다채롭고 뮤지컬틱하고 아주 혼자 다 합니다
4,5,irene***예매자,2021.01.16,조회 25,공감 0공감하기,인생 뮤지컬 등극 ,진짜 짱  인생 뮤지컬 
5,5,shinje1***예매자,2021.01.10,조회 19,공감 0공감하기,다시 봐도,질리지 않고 진짜 재밌는 뮤우지컬
6,5,shinje1***예매자,2021.01.10,조회 6,공감 0공감하기,다시봐도,질리지 않고 재밌는 진짜 뮤우지컬
7,5,leey***예매자,2021.01.05,조회 8,공감 0공감하기,신나고 즐거웠어요,어느 배우도 멋지지 않은 사람이 없었고 역할에 다 몰입하셔서 정말 즐겁고 재밌게 잘 관람했습니다다음엔 친구와 같이 가겠습니다
8,5,qwtf3***예매자,2020.12.14,조회 21,공감 0공감하기,인생 뮤지컬,제 인생 첫 뮤지컬이였고 최고의 뮤지컬입니다저는 처음에 혼자 보다가 너무 재밌어서 친구에게 추천하고 동생이랑 도 같이 총 3번을 보았는데 보면 볼 수록 더 재밌고 놓쳤던 부분 까지 확실하게 볼수 있어서 좋았어요썸씽로튼의 갓상블 최고였습니다 또 언제 이런 멋진 작품과 배우님들을 볼 수 있을까요 정말 최고였습니다
9,5,harrypotter***예매자,2020.12.08,조회 12,공감 0공감하기,다시 와주세요,꼭 다시 보고 싶어요 재연 기다립니다
10,4,xoxo3***예매자,2020.12.04,조회 15,공감 0공감하기,최고로 유쾌한 오믈릿,이미 이벤트 응모 기간도 끝나고 공연도 끝이 났지만 이 공연만 생각하면 기분이 너무 좋아져 이렇게 후기를 남겨 봅니다개인적으로 준비하고 있는 일이 있어서 좋아하던 공연도 못 보고 자칫하면 썸씽로튼도 못 보고 보낼 뻔 했었는데 함께 준비하는 분들이 흔쾌히 휴식 좀 취하고 오라고 해주셔서  겨우 본 썸로진짜 너무 행복하고 최고의 힐링이었어요 사실 이런 장르의 뮤지컬을 별로 좋아하지 않는 편인데요 좀 지루하더라도 완전 무게 잡는 극을 더 좋아하는데  특정 넘버에서 제가 아는 곡이 나오면 너무 신나고 윌리엄이 나오면 막 앙상블들과 같이 윌 파워 부르고 싶고 진짜 너무 재미있었어요
11,5,Minyoongil***,2020.11.26,조회 12,공감 1공감하기,정말 보고싶습니다,재연 꼭 해주세요 
12,4,iceicei***예매자,2020.11.25,조회 12,공감 0공감하기,노래가 맴돌아요,유쾌하고 독특한 무대였습니다노래가 귀에서 자꾸 맴돌아서 공연 후에도 흥얼거리게 되네요
13,5,sanri***,2020.11.25,조회 21,공감 0공감하기,재연꼭와주세요,진짜 한번보고 완전 푹 빠져서 몇번을봤는지 재연기대할게요완벽한 팀이였습니다
14,5,dr1***예매자,2020.11.24,조회 10,공감 0공감하기,대존잼,꼭 돌아와쥬세요
15,5,eunlee***예매자,2020.11.19,조회 15,공감 0공감하기,짱재밌어요,자첫이었는데 금방 끝났어 언제와 빨리 돌아와 마다무스 언제 오는지 예측해주세요
16,5,reo0***예매자,2020.11.18,조회 8,공감 0공감하기,대 존잼,공연 끝난지 꽤 많이 지났지만 아직까지 생각나고 시츠프로브도 계속찾아봐요 정말 정말 너무 재밌는 공연이였습니다또 보고싶네요
17,5,alsk2***예매자,2020.11.17,조회 11,공감 0공감하기,뮤우지컬,이건 뮤우지컬너무 재밌어요셰익스피어 최고
18,5,cooc1***예매자,2020.11.16,조회 5,공감 0공감하기,뮤우지컬,다시 도라와 또 볼랴
19,5,sohyun***예매자,2020.11.12,조회 9,공감 0공감하기,진짜재밌었어요,다음에도 또보고싶어요
20,5,limem***예매자,2020.11.09,조회 14,공감 0공감하기,다음번에 관람 기대,이번에는 지인만보내서다음번에는 제가 가서 보고싶네요
21,5,bigeyesa***예매자,2020.11.04,조회 12,공감 0공감하기,대박대박,맨눈으로 마이클리 공연 직관 요소요소 오리지널 뮤지컬 찾는 재미가 쏠쏠뮤덕이라면 꼭 관람해야함
22,5,sychoi***예매자,2020.11.02,조회 10,공감 0공감하기,좋았습니다,재밌게봤습니다
23,5,polaris1***예매자,2020.11.02,조회 31,공감 0공감하기,재연 꼭 다시 와주세요 진짜루  이시국만 아니었어도 아,진짜 좋고 재밌는 극인데 중단기간이 너무 길었어서 아쉽고 슬픕니다 그거만 아니었어도 더 볼 수 임았는데 
24,5,moc***예매자,2020.11.02,조회 11,공감 0공감하기,돌아와요,재연으로 부디
25,5,dldhsdbb2***예매자,2020.11.02,조회 13,공감 0공감하기,꼭 돌아와줬으면 하는 뮤지컬,사실 썸씽로튼이라는 뮤지컬을 처음 봤을 때는 순식간에 스쳐지나가는 가사들과 대사들을 이해하지 못하고 응 응 하며 극을 잘 이해하지 못한 채 집에 돌아왔지만 유튜브에 가사와 함께 올라왔있는 영상들과 작년 영상들의 해석본들 몇 번씩 보고 읽고 들으며 가사를 익힌 채 다시 뮤지컬을 관람하니 훨씬 더 재미있고 훨씬 더 신나는 뮤지컬이었습니다 또한 배우님들이 해석하신 각자의 캐릭터의 색깔이 너무나 재각각 다르고 재미있어서 썸씽로튼의 여러 감정들을 다양하게 즐길 수 있었던 것 같습니다 극 흐름도 극 이해도 음향도 모두 만족스러웠고 무엇보다   넘버를 들을 때마다 같이 환호하고 편안하게 즐길 수 없다는 게 너무 아쉬웠어요 마스크가 없었더라면 배우님들 모두에게 목청껏 환호하고 박수치며 정말 말 그대로 관객과 배우님들이 하나 되어 즐길 수 있는 뮤지컬이 됐을텐데 신나는 뮤지컬을 보면서도 가만히 앉아 박수만 쳐야 한다는 사실이 많이 슬펐습니다 다만 총막공 세미막공 때 배우님들이 말씀하셨던 것처럼 언젠가 이 배우님들이 모두 다시 만나는 그날에는 더 신나고 재미있게 썸씽로튼을 즐길 수 있길 바라며 썸씽로튼이 건강한 어느 날 재연되는 날만 기다리고 있겠습니다 한 순간도 재미없는 부분이 없었던 말 그대로 웃음 가득했던 썸씽로튼 정말 만족스러웠고 꼭 다시 만나길 바랍니다
26,5,soons***예매자,2020.11.02,조회 9,공감 0공감하기,썸씽로튼,코로나의 우울함도 날려버리고썸씽로튼과 함께 신나게 웃을 수 있었던 10월이었습니다
27,5,jwo***예매자,2020.11.02,조회 10,공감 0공감하기,될까 봐도 다시,잊지 못할 총막이었습니다 무대인사때 약속한대로 꼭 호시절에 다시 돌아와주세요그때는 마스크 없이 싱얼롱 하면서 보고싶습니다 
28,5,pkcjshmwj***예매자,2020.11.01,조회 20,공감 0공감하기,매니아를 위한 뮤지컬,매니아라면 즐겁고 재밌을 수 있는 코미디 포인트들이 엄청 많았다 존잼
29,5,chlwlsd***예매자,2020.10.30,조회 14,공감 0공감하기,왜 막공주에 봐서,너무 늦게 봤은데 또 너무재밌고 쫌만 읽찍 볼껄
30,5,whgpdnjs1***예매자,2020.10.30,조회 10,공감 0공감하기,돌아와요,진짜 매일이 레전드 시국 좋아지면 하루 빨리 돌아오기
31,5,bbom2***예매자,2020.10.30,조회 7,공감 0공감하기,최고,최고
32,5,pam***예매자,2020.10.29,조회 10,공감 0공감하기,보내기 아쉬워요,다음시즌에 꼭 돌아오리라 믿습니다그날까지 씨디 열심히 듣고 있을게요
33,5,pam***예매자,2020.10.29,조회 6,공감 0공감하기,흥미진진,차라서 더 좋았어요배우들 너무 찰떡이고 가사되짚기도 좋구요진짜 번역이 정말잘되서 감탄하며 봤샙다신나는건 당연하고 잔재미까지 완벽했습니다다음시즌 기다릴게요
34,5,jeonga1***예매자,2020.10.29,조회 6,공감 0공감하기,넘넘 재밌었어요,앙상블과의 화음 하며 배우들의 연기 노래까지 뭐하나 빠지는게 없었어요
35,5,131mi***예매자,2020.10.29,조회 9,공감 0공감하기,사랑해요,제발 재연 와주세요 모든 배우님들 고생 많으셨습니다 
36,5,hwscj***예매자,2020.10.28,조회 3,공감 0공감하기,재연을 기다리며,전염병 사태가 진정되어 하루 빨리 재연이 올라오기를 기다려 봅니다
37,5,opal***예매자,2020.10.28,조회 4,공감 0공감하기,재미있어요,재미있어요
38,5,joon8***예매자,2020.10.28,조회 4,공감 0공감하기,꿀잼,너무 재밌었습니다 임규형 배우님 귀여웠어요
39,5,tmzkdl0***예매자,2020.10.28,조회 6,공감 0공감하기,웰컴 투 더 르네상스,기대 안하고 봤는데 세상에 넘버 왜이리 좋은가요받은  아직까지 계속 듣고있습니다흑사병 노래도 있었으면 좋았을텐데 조금 아쉽지만 다음에 올 때 만날 수 있겠죠
40,5,hoiw***예매자,2020.10.28,조회 4,공감 0공감하기,재밌어요,재밌어요
41,5,ly***예매자,2020.10.28,조회 4,공감 0공감하기,썸씽로튼,웰컴투 르네상스자꾸 흥얼거리게 되네요 넘 재밌었어요
42,5,ly***예매자,2020.10.28,조회 5,공감 0공감하기,썸씽로튼,공연 보는 내내 재미었어요다시 보고 싶은 공연이에요
43,5,baik9***예매자,2020.10.27,조회 6,공감 0공감하기,즐거운 뮤우지컬,재연 빨리 왔으면 좋겠어요 아주 즐거운 뮤우지컬 이에요
44,4,faith***예매자,2020.10.27,조회 8,공감 0공감하기,마지막 주 선물,미니  주셔서 고맙습니다
45,4,faith***예매자,2020.10.27,조회 8,공감 0공감하기,재밌어요,좋은 시절에 다시 왔으면 좋겠어요
46,5,wkdtpals5***예매자,2020.10.27,조회 6,공감 0공감하기,행복했습니다,앙상블 최고
47,5,moy***예매자,2020.10.27,조회 7,공감 0공감하기,즐거웠어요오오믈렛,유쾌한 뮤지컬이었어요 다른 캐슷으로도 보고싶네요
48,4,fiance***예매자,2020.10.26,조회 5,공감 0공감하기,재미있었어요,킬링타임용으로 좋은 공연이었어요
49,5,hyunyi1***예매자,2020.10.26,조회 7,공감 0공감하기,흥겨운 뮤지컬,넘버도 좋구 재미있어요
50,5,mir0***예매자,2020.10.26,조회 4,공감 0공감하기,꼭 다시 만나요,흥겹고 유쾌하고 따뜻한 극이었습니다
51,5,jiae1***예매자,2020.10.26,조회 4,공감 0공감하기,힘들어,찐으로 힘들어 레알열라힘들어
52,5,jiae1***예매자,2020.10.26,조회 5,공감 0공감하기,서경수 최고,셰익스피어 진짜 잘살린듯
53,5,tkawjdt***예매자,2020.10.26,조회 9,공감 0공감하기,자꾸만 생각 나는 넘버들,특히 윌파워가 요즘 자꾸 맴도네요 루즈한 부분이 있었지만 부분부분 재밌어서 잘 보고 나왔습니다
54,5,gonny***예매자,2020.10.26,조회 6,공감 0공감하기,중독성 있는 넘버들로 가득한 쇼 뮤지컬,신나게 박수치고 환호하며 관람하고 싶은 뮤지컬이었어요이후 꼭 다시 돌아오세요
55,4,gonny***예매자,2020.10.26,조회 5,공감 0공감하기,재밌었어요,중독성 있는 넘버들로 이루어진 신나는 쇼 뮤지컬
56,5,sophia2***예매자,2020.10.26,조회 8,공감 0공감하기,재연 앵콜공연이 기다려지는 공연,코로나로 인한 중단기간이 너무 아쉬워요 
57,5,opaszx***예매자,2020.10.26,조회 6,공감 0공감하기,잘 봤습니다,내사랑 썸로 언젠가 다시만나 이모습 이대로
58,5,tkwls***,2020.10.26,조회 7,공감 0공감하기,코로나만 아니었으면,대박일텐데 끝까지 웃겨주셔셔 감사합니다다시 올라올때까지 기다릴께요
59,5,rudolf***예매자,2020.10.26,조회 4,공감 0공감하기,다시 보고픈 뮤지컬,이렇게 끝나서 너무 아쉽다연장을 기대했지만그래도 이 공연을 함께 할 수 있어 좋았다다시 올라오길
60,5,tnfks0***예매자,2020.10.26,조회 5,공감 0공감하기,가지마요 썸로,너무 오래 쉬어서 별로 보지도 못했는데 연장도 안하고
61,5,tnfks0***예매자,2020.10.26,조회 2,공감 0공감하기,즐거웠어요,닉이 좀 아쉬웠지만 다른 페어는 좋았습니다
62,5,tnfks0***예매자,2020.10.26,조회 3,공감 0공감하기,경윌,경윌 이제 없다니 믿을수없어
63,5,foryouair***예매자,2020.10.26,조회 4,공감 0공감하기,썸로,썸로 얼른 다시 돌아와주세여
64,4,revedeeto***예매자,2020.10.26,조회 3,공감 0공감하기,좋았습니다,연장 됐으면 좋았을텐데 아쉬워요
65,5,sh***예매자,2020.10.26,조회 3,공감 0공감하기,연장안해서 아쉽지만 ,다시 돌아오길 
66,5,sh***예매자,2020.10.26,조회 3,공감 0공감하기,뮤지컬의 기원에 대해,재밌어요
67,5,rize0***예매자,2020.10.26,조회 3,공감 0공감하기,강력 추천,강력 추천
68,5,ch***예매자,2020.10.26,조회 3,공감 0공감하기,기발하고 유쾌합니다,간만에 흥미로운 대극장 극이었습니다
69,5,bwq1***예매자,2020.10.26,조회 4,공감 0공감하기,준다 끝내,재연을 기다립니다
70,5,kinkikid***예매자,2020.10.26,조회 3,공감 0공감하기,꼭 다시보고싶은극,너무 재밌고 신나고 좋았던 극 
71,4,sopia***예매자,2020.10.26,조회 3,공감 0공감하기,신나는 르네상스,신나고 유쾌한 르네상스 마지막까지 즐거운 공연이었다
72,5,WKDDKWK***예매자,2020.10.26,조회 3,공감 0공감하기,꼭 마스크 벗고 다시 만났으면 좋겠어요,닉바텀이 셰익스피어와의 시대를 잘못 만났듯이 함께 즐기기 너무 좋은 이 뮤지컬이 코로나 시대를 잘 못만나 많이 공연을 못한게 많이 아쉽습니다 특히 공연이 중단된 3주간은 너무 힘들었어요 저도 표가 취소되었어서 보고 싶어도 볼 수 없어서 아쉬웠는데 준비한 배우들은 더 많이 아쉬웠을거라 생각합니다 뮤지컬 썸씽로튼을 보면서 다른 뮤지컬도 간접적으로 경럼할 수 있어서 재미있었습니다 소리지르고 같이 즐기고 싶었는데 그걸 못해서 많이 아쉬웠습니다 다음에 마스크 없이 다시 볼 수 있게 된다면 다함께 즐기면서 보고 싶습니다
73,5,slrzns2***예매자,2020.10.26,조회 3,공감 0공감하기,썸씽로튼,진짜 힘들어 죤낸 힘들어
74,5,misosy***예매자,2020.10.26,조회 5,공감 0공감하기,썸씽로튼,뮤지컬을 좋아한다면 한 번쯤 꼭 봐야하는 공연당신이 아는 뮤우지컬이 등장하리라
75,5,alsl231***예매자,2020.10.26,조회 4,공감 0공감하기,,
76,5,xxra***예매자,2020.10.26,조회 3,공감 0공감하기,잰밌어요,
77,5,yuri***예매자,2020.10.26,조회 3,공감 0공감하기,재미있게 관람했습니다,배우들의 열연이 매우 인상적이었고 재미있었습니다 마침 증정 도 운좋게 받았구요 머지않아 곧 다시 무대에 올려지길 바랍니다
78,5,shs8***예매자,2020.10.26,조회 5,공감 0공감하기,강필석,강필석 짱 천재 만재
79,4,yuri***예매자,2020.10.26,조회 5,공감 0공감하기,좋은공연이었습니다,초반 예매된 회차 취소 후 기회가 없다가 겨우 시간을 맞춰 관람했는데 너무 재미있네요 꼭 머지않아 다시 돌아오길 바랍니다
80,5,ddw9***예매자,2020.10.26,조회 2,공감 0공감하기,재밌어요,재연이 금방 왔으면 좋겠습니다
81,5,winni***예매자,2020.10.26,조회 3,공감 0공감하기,대바아아악,역시 두번째는 두번째 관람 매직의 효과가 첫번째 관람 하고나서 이것저것 찾아보고 원어 대본 읽어보고 봤더니  나랑 맞는 배우들로 봤더니 역시 더 잘 들리고  더 재밌었다
82,4,winni***예매자,2020.10.26,조회 9,공감 0공감하기,재밌었지만,내한 보고 라센 이번에 보는 거였는데 역시는 역시 재밌고 신났다 하지만 역사적인 문화적인 배경의 차이를 100퍼센트 극복하기는 참 어렵구나 하는 걸 다시 한 번 느꼈다 넘나 아쉽
83,5,hyoum***예매자,2020.10.26,조회 3,공감 0공감하기,유쾌한 뮤지컬의 집합체,다양한 뮤지컬작품들과 셰익스피어 작품의 패러디 앙상블의 화려한 춤 등 뮤지컬의 집합체를 보는듯한 느낌이었습니다특히 자칫하면 과해보일 수도 있는 셰익스피어와 노스트라다무스 역할을 박건형 마이클리 배우가 찰떡으로 소화해서 유쾌하게 관람했던 것 같네요
84,5,jonge***예매자,2020.10.26,조회 2,공감 0공감하기,너무 재밌었어요,굿굿굿
85,4,so02***예매자,2020.10.26,조회 3,공감 0공감하기,유쾌한 극,여러 뮤지컬들을 알고 보면 더 재밌을 거 같아요
86,5,musical7***예매자,2020.10.26,조회 2,공감 0공감하기,너무 재밌었어요,너무 재밌었어요너무 재밌었어요너무 재밌었어요너무 재밌었어요너무 재밌었어요너무 재밌었어요너무 재밌었어요너무 재밌었어요너무 재밌었어요
87,5,kyk9***예매자,2020.10.26,조회 2,공감 0공감하기,유쾌 그 자체 힐링극,기분 안 좋은 날 가서 제대로 전환하고 왔어요유쾌한 시나리오와 다채로운 무대연출 좋은 넘버까지 정말 최고입니다 꼭 다시 돌아오기로 약속해주세요 벌써 그리워요
88,5,humani***예매자,2020.10.26,조회 3,공감 0공감하기,좋은 날에 꼭 다시 만나야 해요,보는 내내 행복했던 뮤지컬마스크 벗고 따라 부를 수 있는 날재연을 기다립니다 목 빠지게
89,5,humani***예매자,2020.10.26,조회 3,공감 0공감하기,좋은 날에 만나 다시 꼭,보는 내내 행복했던 뮤지컬마스크 벗고 따라 부를 수 있는 날재연을 기다립니다 목 빠지게
90,5,cree***예매자,2020.10.26,조회 4,공감 0공감하기,서경수배우는 셰익스피어 그자체다,사랑해요 윌
91,5,cree***예매자,2020.10.26,조회 3,공감 0공감하기,서경수는 셰익스피어 그자체다,사랑해요 윌
92,5,rkddo***예매자,2020.10.26,조회 3,공감 0공감하기,너무너무너무 재밌게 관극 했어요,뮤덕을 위한 뮤지컬이랄까요 재연하면 다시 보고싶어요 넘 재밌었습니다
93,5,yukiru***예매자,2020.10.26,조회 4,공감 0공감하기,썸씽로튼,장미 전쟁 초서의 시 잔혹한 봉건 제도십자군과 흑사병 딱히 그립지 않은 시절너무 야만적이고 재미없던 시절너무 중세스러워너무 좀 짓밟혀서 시작된 거야웰컴 투 더 르네상스시인과 화가와 풍류가 유랑악사들런던을 거닐며 루트를 튕겨호박 바지에 뾰족 신 신고웰컴 투 더 르네상스어딜 둘러봐도 참 놀라워이게 바로 혁신오 최신 유행 문화 다 그대에게모두 다웰컴 투 더 르네상스새로운 시대눈부시게 발전한 과학상식살림 도구들도 모두 최신식술잔은 백납 방식집들은 튜더 양식세련되고 모던한 장식숙녀복은 페티코트 파딩게일제비꼬리 턱수염은 내가 제일우리는 문화인들모두 다 대죄인들지옥 갈 준비나 하세요마녀사냥과 전쟁 속에틈틈이 일궈낸 문화 예술 문화 예술웰컴 투 더 르네상스저 멋진 인쇄소 활자들우리처럼 멋져문학과 극예술도 꽃을 피웠네모두 다웰컴 투 더 르네상스새로운 시대프랜시스 베이컨이 닭을 들고 있네뭘 만드는 거죠고기 얼리는 법을 알아냈나 봐요 새로워라저기 월터 홀리가 신세계를 발견했어담배도 들여왔대요 어머 이것도 새롭네항상 새로운 작품을 써내는 작가들도 한가득그럼요 진짜에요예를 들면데커 와우존 웹스터 와우벤 존슨 아하크리스토퍼 말로우토마스 키드 토마스 미들턴 토마스 무어마지막 그분요 슈퍼스타 시대의 영혼엘리자베스 시대의 천재이름만으로 가슴 떨리는내 마음 뺏은 그대셰익스피어 셰익스피어너무 좋아 너무 좋아너무 좋아 너무 좋아너무 좋아 너무 좋아너무 좋아 너무 좋아걸작들만 내놓는 천재 작가근데 연기까지 잘해어쩜 그래사랑해웰컴 투 더 르네상스이태리도 프랑스도 아니고이곳이 바로 문화의 중심 윌리엄 셰익스피어가 있는 이곳셰익스피어가 있는 곳이 톱
94,5,fin***예매자,2020.10.26,조회 5,공감 0공감하기,썩었어,제 속이 썩었어요썸씽로튼 정말 내한때부터 너무 재미있게 봐서라이센스 공연이 올라 온다는 이야기를 듣고굉장히 기대하면서 행복하게 기다렸는데이 역병 때문에 마음껏 보지 못했어요모든 공연들이 중단도 되고 띄어앉기 좌석에공연을 계속 이어가기가 힘든 상황에본 것 만으로도 다행이라고 해야 할까요그래도 참 아쉽습니다꼭꼭 다시 올라왔으면 좋겠어요이 시기를 우리 모두 무사히 보내고다시 만나길 바랍니다
95,5,wjd***예매자,2020.10.26,조회 3,공감 0공감하기,흥이 넘치는,신나는 뮤지컬이었어요
96,5,sinae1***예매자,2020.10.26,조회 4,공감 0공감하기,만들어 오믈릿,삶이 달걀을 줄때 만들어 오믈릿유쾌하게 다 헤쳐나가버려
97,5,haveagoodday***예매자,2020.10.26,조회 4,공감 0공감하기,너모 재밌어요,노래 너무 좋아요
98,5,sinae1***예매자,2020.10.26,조회 4,공감 0공감하기,썸씽로튼 재연오기로 약속했지요,그러면 그때 제 통장 다시 털어가세요오믈릿 오믈릿
99,5,ddud***예매자,2020.10.26,조회 4,공감 0공감하기,준다 끝내 온다 재연 반드시,일주일 뒤에 쓰는 후기네요 분명 막공을 보고 왔는데 제 가슴은 아직 썸씽로튼을 보내지 못하였읍니다코땡땡 때문에 늦게 본 것도 억울하고 코땡땡 때문에 윌파워에서 같이 윌오빠한테 함성 못지른 것도 너무 억울하고그러니까 코세글자놈 끝나면 꼭꼭 재연 올라와야 합니다 윌파워 때마다 정말 무대 위로 뛰쳐올라가서 저도 손 머리 위로 하고 같이 흔들고 싶었어요 나도 낭독회 초대해달라  한 장면 한 장면 정말 곱씹으면서 기다리고 있겠습니다 배우스텝분들 정말정말 고생 많으셨고  시간상 앙상블분들 인사는 다 못해도 이름이라도 한번씩 다 얘기해주셨으면 더 좋았을텐데 그게 좀 아쉬웠어요닉 나이젤 포샤 비아 윌 노스트라다무스 앙상블들 전캐 다 너무 사랑했지만 유랑악사 두 분 했다 사랑보인다 보인다 미래가 돈통에 월급 넣고 있는 내 모습 매진되는 재연 공연 다시 후원하게 해주세요
100,4,dpdms0***예매자,2020.10.26,조회 3,공감 0공감하기,뮤우지컬,뮤지컬을 왜 보냐면 신나니까 재밌으니까오랜만에 눈과 귀가 모두 즐겁고 유쾌한 극이었습니다바텀에서 정상을 꿈꾸는 형제 초상화와는 달리 핫하고 섹시한 국민작가 셰익스피어 가족을 소중히 하면서도 자신의 자리를 찾으려고 노력하는 비아 많은 것으로부터 자유로워지고 싶은 포샤 모자라지만 최선을 다하는 노스트라다무스까지 적절한 패러디와 인용들도 좋았습니다밤이가고 낮이오듯 아침이 밝아오듯
101,5,dpwjd2***예매자,2020.10.26,조회 3,공감 0공감하기,꿀잼,가지마윌파워
102,5,mberr***예매자,2020.10.26,조회 2,공감 0공감하기,재밌어요,서경수 배우 윌리엄 다시 보고싶네요 특히 탭댄스 배틀 너무 재밌었습니다
103,2,mberr***예매자,2020.10.26,조회 15,공감 0공감하기,극은 좋았는데 굉장히 실망스러웠던 점,극 정말 재밌었고 배우들 대부분이 정말정말 잘하고 좋았어요근데 한 분이 정말여기는 한국이고 한국어로 하는 한국인 대상 공연아니었나요한국말 못하는 배우가 어떻게 뭐라는지 하나도 안들리게 대사와 노래를 하면서도 무대에 설 수 있는지 이해가 안가네요한국어 잘 못한다고 이 배우한테만 특별히 프랑스인이라는 대사를 추가해주는 것도요마이클리씨가 말한 대사 중 제대로 들리는 건 영어단어 뿐이었어요  이라는 단어 말고는 뭐라는지 모르겠어서 알아듣느라 바쁘다가 왜 내가 돈주고 이렇게 까지 해야하나 싶었습니다한국인 배우가 딕션을 그런식으로 했다면 이런 대극장 뮤지컬에 올라가지도 못했을텐데사대주의도 아니고 왜 이 분만 이걸 용납하고 받아들이고 가야하는지 모르겠습니다자선봉사 하시는 거 아니고 돈받고 일하시는 프로 아닌가요 이 정도면 관객 기만이라고 밖에 안보여집니다교포라서 그렇다기엔 다른 교포들이나 외국인들 약간의 억양차이는 있어도 발음이 이정도는 아닙니다검색해보니까 마이클리씨 한국에 오신지도 꽤 되셨던데 더더욱 이해가 안가네요도저히 한국어 발음이 안되고 고칠 의지도 없으시다면 영어 쓸 수 있게 미국이나 영국 가서 무대 서시는게 맞다고 봅니다이정도로 한국어 안되는 배우를 무대에 시운 제작사도 반성해야하지 않을까 싶네요다른 배우들과 넘버들 다 정말 좋았어서 별 한 개하려다가 두 개 합니다이미 막공했으니 재연으로 돌아올때는 한국어 알아듣느라 고생하지는 않았으면 좋겠습니다
104,5,dlekdm***예매자,2020.10.26,조회 4,공감 0공감하기,즐겁게봤습니다,다음에또올라오길
105,5,11060***예매자,2020.10.26,조회 5,공감 0공감하기,뮤우지컬 뮤우지컬,너무 신나는 공연
106,3,ceojea1***예매자,2020.10.26,조회 7,공감 0공감하기,뮤지컬뮤지컬,가볍게 보기좋아요
107,5,uhuh***예매자,2020.10.26,조회 3,공감 0공감하기,진짜 재밌었어요 진짜,썸로 언제 다시 와요
108,5,11060***예매자,2020.10.26,조회 3,공감 0공감하기,너무 즐거웠어요,다음에도 꼭 돌아오길
109,5,redmoon***예매자,2020.10.26,조회 3,공감 0공감하기,넘버가 넘좋아요,넘버 중독성 엄청납니다
110,5,esse0***예매자,2020.10.26,조회 2,공감 0공감하기,썸씽로튼 보내서 아쉽네요,유쾌하고 즐거운 극
111,5,ddud***예매자,2020.10.26,조회 2,공감 0공감하기,세미막,소리 질러 세미막 전 제가 세미막까지 보러 갈 줄 몰랐어요 그래도 3층 끝자리에서라도 보고 싶었어요나중에 치이지 말고 공연은 미리미리 보자막공밖에 안 남았단 생각에 르네상스부터 괜히 눈물이 났습니다  전캐가 다 너무 사랑이었어요 
112,5,lyy4***예매자,2020.10.26,조회 3,공감 0공감하기,그래서 재연 어디쯤이라구요,진짜 이시국만 아니면 환호할 노래 천지인데 너무 아쉽네요 코로나 끝나면 다시 온다고 했으니깐 꼭 와야돼요 이 캐슷 그대로 모든 캐들 다 사랑했습니다 진짜 앙들도 꼭 이대로 와주세요 특히 샤일록 클램팽경 절대 데려와
113,4,khg3***예매자,2020.10.26,조회 3,공감 0공감하기,재밋었어요,셰익스피어어 오 64년생 오 월드스타
114,5,feellike***예매자,2020.10.26,조회 2,공감 0공감하기,인류 최초의 뮤지컬,위이이이일 파워넘버도 다 너무 좋고 셰익스피어 아이돌화 된 콘서트가  제일 인상이 깊다
115,5,dorudor***예매자,2020.10.26,조회 4,공감 0공감하기,총막까지 모든 창작진들 수고하셨습니다,이별은 달콤한 슬픔이어라
116,5,ddud***예매자,2020.10.26,조회 4,공감 0공감하기,끝인줄 알았죠 근데 를 준대요,마지막주에 를 증정한다니 또 보러 갔습니다 이런 혜자한 혜택 같으니 전곡 가 늦게라도 나온다면 좋겠지만 이거랑 유툽으로라도 열심히 보고 들으려구요힘들게 일하고 왔는데 달걀이나 보고 싶겠냐고 샤일록 볼 때마다 정말 제 심정을 대변해주는 것 같았어요배우별로 디테일 다른 것도 재밌고 아는만큼 보인다는데 모르는 것도 있어서 아쉽지만 그래도 너무 재밌었어요썸씽로튼 정말 사랑했어요
117,5,without***예매자,2020.10.26,조회 2,공감 0공감하기,와 대존잼,이것이 뮤지컬이다뮤우지컬뮤우지컬노래와춤 달콤한 로맨스
118,5,vhxj***예매자,2020.10.26,조회 2,공감 0공감하기,두번째,두번째로 관람했었는데 더 재미있었어요 다음에 꼭 다시 돌아와줬으면 하는 공연입니다 뮤지컬 팬이라면 누구나 즐거워 할 작품이라고 생각합니다 넘버들도 너무 중독성 있어서 머리에서 떠나지 않네요
