,word,count
0,넘버,1485
1,연기,1331
2,최고,1141
3,선생님,913
4,사랑,815
5,추천,778
6,음향,767
7,노래,623
8,페어,583
9,생각,533
10,편지,491
11,처음,465
12,사람,404
13,마음,387
14,무대,386
15,눈물,352
16,연출,326
17,감정,310
18,감동,281
19,김해진,242
