,word,count
0,멋진,65
1,재밌어요,61
2,좋겠습니다,52
3,행복했습니다,31
4,재미있어요,31
5,아쉬운,31
6,새로운,30
7,재미있게,29
8,충분한,26
9,있다는,25
10,좋아하는,25
11,재밌었어요,25
12,있었습니다,24
13,깊은,23
14,슬프고,22
15,행복했어요,22
16,훌륭한,21
17,어려운,21
18,좋았던,20
19,완벽한,20
