,word,count
0,영웅,3120
1,감동,2318
2,생각,1436
3,무대,1434
4,노래,1369
5,연기,1303
6,최고,1155
7,의사,920
8,장면,775
9,눈물,714
10,넘버,624
11,마음,622
12,역사,605
13,처음,597
14,사람,568
15,내용,445
16,추천,441
17,죄인,418
18,연출,409
19,나라,407
