,word,count
0,노래,542
1,무대,397
2,연기,262
3,생각,250
4,추천,201
5,처음,170
6,대니,168
7,열정,166
8,관객,161
9,내용,146
10,넘버,145
11,음악,144
12,기대,113
13,친구,112
14,스토리,107
15,최고,106
16,에너지,101
17,장면,100
18,커튼,87
19,기분,80
