,word,count
0,노래,1682
1,연기,668
2,연가,572
3,감동,443
4,추억,441
5,무대,441
6,생각,417
7,스토리,370
8,최고,292
9,이문세,240
10,기억,233
11,부모님,226
12,음악,225
13,사랑,212
14,넘버,207
15,내용,203
16,처음,198
17,커튼,196
18,사람,179
19,추천,165
