,word,count
0,넘버,607
1,사랑,417
2,최고,298
3,생각,297
4,연기,267
5,노래,259
6,힐링,248
7,내용,209
8,무대,201
9,추천,181
10,기분,177
11,감동,174
12,사람,169
13,페어,168
14,위로,159
15,마음,147
16,소리,145
17,웃음,130
18,선배,117
19,메세지,114
