,word,count
0,멋진,74
1,강렬한,60
2,좋겠습니다,48
3,길게,35
4,엄청난,30
5,재밌어요,28
6,재미있어요,28
7,짧아서,28
8,아쉽네요,27
9,멋있어요,25
10,강렬하고,24
11,다양한,23
12,빠른,23
13,아쉬운,21
14,아쉬워요,21
15,짧은,20
16,멋있는,19
17,멋있고,18
18,새로운,18
19,있었어요,17
