,word,count
0,전설,773
1,넘버,558
2,감동,530
3,눈물,528
4,최고,489
5,생각,415
6,연기,412
7,제목,392
8,추천,328
9,힐링,322
10,친구,321
11,여름,311
12,사랑,309
13,내용,286
14,사람,274
15,마음,252
16,아이스크림,246
17,노래,219
18,무대,206
19,처음,193
