,word,count
0,멋진,170
1,화려한,134
2,화려하고,105
3,새로운,87
4,재미있게,82
5,재밌어요,81
6,아쉬운,79
7,귀엽고,76
8,좋아하는,66
9,완벽한,65
10,아쉬워요,58
11,행복한,55
12,멋있고,53
13,재밌었어요,52
14,멋지고,52
15,있었습니다,50
16,엄청난,49
17,아쉽네요,48
18,즐거운,47
19,다양한,47
