,word,count
0,재밌어요,638
1,재미있게,209
2,재미있어요,180
3,재밌었어요,148
4,섬세한,147
5,좋아하는,129
6,아쉽네요,125
7,좋은데,110
8,아쉬운,103
9,잘생겼다,103
10,재밌습니다,91
11,아쉬워요,90
12,새로운,89
13,아름다운,87
14,재미있었어요,84
15,행복했습니다,83
16,좋겠습니다,81
17,행복한,80
18,좋았는데,78
19,좋았던,77
