,word,count
0,멋진,593
1,새로운,312
2,아쉬운,245
3,좋아하는,203
4,완벽한,173
5,아름다운,172
6,쉬운,164
7,있었습니다,162
8,행복한,156
9,화려한,154
10,길은,145
11,훌륭한,141
12,아쉽네요,140
13,새롭게,134
14,있었어요,121
15,행복했습니다,118
16,힘든,115
17,좋았던,114
18,좋았지만,109
19,기대하고,109
