,word,count
0,무대,2327
1,최고,1929
2,연기,1824
3,노래,1520
4,넘버,1460
5,앙상블,1402
6,감동,1001
7,생각,893
8,연출,843
9,장면,730
10,추천,615
11,처음,520
12,군무,443
13,감정,384
14,기대,375
15,표현,374
16,스토리,372
17,웅장,357
18,유다,354
19,내용,342
