,word,count
0,최고,407
1,연기,364
2,넘버,330
3,생각,300
4,감동,298
5,여성,278
6,무대,242
7,눈물,221
8,노래,200
9,사랑,180
10,라듐,168
11,과학자,161
12,사람,160
13,처음,147
14,서사,143
15,연출,126
16,감정,118
17,그녀,116
18,추천,111
19,마음,111
