,word,count
0,재밌어요,1183
1,재밌었어요,716
2,다를,693
3,멋진,683
4,화려한,620
5,화려하고,271
6,아름다운,265
7,완벽한,226
8,즐거운,221
9,재미있게,200
10,아쉽네요,177
11,아쉬운,165
12,좋아하는,161
13,즐겁게,155
14,아쉬워요,154
15,있었습니다,152
16,훌륭한,139
17,멋지고,125
18,재밌었지만,123
19,행복했습니다,115
