,word,count
0,멋진,630
1,아름다운,285
2,재밌어요,284
3,완벽한,267
4,화려한,261
5,애절한,223
6,빨간,221
7,아쉬운,204
8,좋아하는,201
9,아쉽네요,186
10,있었습니다,184
11,새로운,180
12,멋있고,172
13,행복한,163
14,재미있게,155
15,슬픈,147
16,멋지고,142
17,화려하고,137
18,재밌었어요,136
19,멋있어요,132
