,word,count
0,재밌어요,403
1,재밌었어요,325
2,즐겁게,317
3,즐거운,286
4,재미있게,281
5,재밌고,258
6,유쾌한,215
7,유쾌하고,184
8,재미있어요,182
9,재밌는,171
10,멋진,136
11,재미있는,135
12,재미있었어요,133
13,즐거웠습니다,126
14,재밌었습니다,123
15,유쾌하게,111
16,재밌습니다,109
17,완벽한,103
18,행복한,101
19,재미있고,98
