,word,count
0,따뜻한,106
1,따뜻하고,69
2,아름다운,60
3,재밌어요,52
4,행복한,35
5,예쁘고,34
6,재밌고,34
7,따뜻해지는,33
8,소중한,27
9,예쁜,24
10,좋아하는,22
11,행복하게,21
12,좋을,20
13,슬프고,19
14,재밌었어요,16
15,젊은,16
16,있다는,15
17,귀엽고,14
18,사랑스럽고,13
19,아름답고,13
