,word,count
0,무대,3246
1,최고,2322
2,연기,2176
3,노래,2082
4,사랑,1571
5,앙상블,1478
6,감동,1329
7,넘버,1207
8,생각,1126
9,처음,864
10,연출,809
11,음악,787
12,조명,784
13,스토리,743
14,추천,739
15,군무,683
16,음향,550
17,기대,548
18,공주,529
19,사람,508
