word,count
좋았던,653
재미있는,291
아쉬운,192
멋있는,180
즐거운,167
행복한,118
신나는,104
유명한,82
힘든,70
아름다운,53
소중한,42
새로운,41
넘치는,39
충분한,37
다양한,37
어려운,35
젊은,34
따듯한,33
귀한,32
지루한,29
