,word,count
0,노래,1682
1,연기,668
2,광화문,636
3,연가,572
4,감동,443
5,추억,441
6,무대,441
7,생각,417
8,스토리,370
9,최고,292
10,이문세,240
11,기억,233
12,부모님,226
13,음악,225
14,사랑,212
15,넘버,207
16,내용,203
17,처음,198
18,커튼,196
19,사람,179
