,word,count
0,감동,1194
1,연기,1192
2,노래,917
3,사람,668
4,생각,647
5,마음,579
6,위로,572
7,최고,539
8,힐링,531
9,내용,516
10,넘버,502
11,처음,489
12,눈물,486
13,추천,481
14,엄마,471
15,서울,436
16,공감,423
17,무대,377
18,친구,323
19,관객,297
