word,count
좋았던,1111
멋있는,769
아쉬운,312
재미있는,252
훌륭한,143
즐거운,139
깊은,133
화려한,105
행복한,105
아픈,98
아름다운,97
지루한,97
새로운,91
완벽한,85
뜨거운,85
벅차오르는,78
진정한,61
희의,59
야하는,58
슬픈,55
