word,count
재미있는,1007
좋았던,731
행복한,283
즐거운,234
아쉬운,165
멋진,127
야한,82
완벽한,81
사랑스럽고,81
사랑스러운,74
귀엽고,73
따듯한,60
아름다운,59
당연한,54
유쾌하고,48
예쁜,45
새로운,40
시끄럽게,40
당연해질,39
필요한,39
