,word,count
0,젊은,160
1,익숙한,144
2,멋진,129
3,즐거운,100
4,행복한,84
5,붉은,73
6,아름다운,69
7,재미있게,65
8,좋아하는,65
9,즐겁게,64
10,있었습니다,54
11,재밌었어요,37
12,좋을,37
13,아쉬운,37
14,행복했습니다,36
15,소중한,36
16,신나고,34
17,귀엽고,34
18,신나게,34
19,즐겁고,33
