word,count
좋았던,4154
멋있는,2780
재미있는,2007
아쉬운,1221
즐거운,797
행복한,660
새로운,659
유명한,491
완벽한,437
아름다운,426
훌륭한,324
엄청난,297
어렵게,243
필요없는,230
힘든,220
충분한,215
미친,208
기대하고,191
대단한,188
섬세한,187
