,word,count
0,썸씽,648
1,넘버,487
2,최고,346
3,연기,345
4,노래,323
5,추천,235
6,앙상블,232
7,생각,218
8,무대,198
9,재미,175
10,패러디,161
11,사람,160
12,처음,153
13,사랑,134
14,웃음,128
15,매력,111
16,파워,110
17,대사,110
18,탭댄스,110
19,나이,107
