word,count
좋았던,3917
멋있는,2667
재미있는,2249
아쉬운,1107
즐거운,856
행복한,534
새로운,419
완벽한,411
화려한,374
아름다운,338
훌륭한,277
강렬한,244
넘치는,239
예쁜,224
기대하고,215
엄청난,214
유명한,191
불타는,191
좋았지만,181
지루한,177
