word,count
좋았던,796
멋있는,450
재미있는,434
아쉬운,324
화려한,268
즐거운,173
행복한,153
새로운,143
귀여운,126
아름다운,77
완벽한,65
예쁜,51
엄청난,49
다양한,47
찬란한,46
힘든,40
진정한,38
넘치는,37
지루한,36
기대하고,34
