word,count
재미있는,256
좋았던,234
따듯한,172
행복한,144
아쉬운,94
슬픈,83
예쁜,50
아름다운,46
가볍게,40
즐거운,37
새로운,31
아픈,22
어려운,20
고맙다는,19
귀엽고,18
귀여운,17
귀여워요,17
기대하고,15
따뜻하게,14
불행한,14
