word,count
좋았던,1047
화려한,833
멋있는,696
재미있는,636
즐거운,374
아쉬운,370
아름다운,247
행복한,135
슬픈,104
지루한,100
훌륭한,91
예쁜,88
새로운,84
완벽한,70
사랑스러운,63
좋았지만,58
깊은,57
진정한,52
넘치는,50
힘든,46
