,word,count
0,재밌었습니다,997
1,재밌었어요,443
2,재밌어요,107
3,재미있어요,65
4,화려한,40
5,재미있게,38
6,멋진,24
7,좋아하는,19
8,좋은데,18
9,강한,17
10,아쉬워요,16
11,즐겁게,15
12,신나고,14
13,재미있었어요,14
14,새로운,14
15,신나는,13
16,아쉽네요,13
17,화려하고,12
18,아쉽지만,11
19,그렇고,11
