,word,count
0,따뜻한,44
1,재밌어요,37
2,재미있게,34
3,따뜻하고,23
4,따뜻해지는,22
5,재밌고,21
6,즐거운,21
7,멋진,20
8,좋을,20
9,행복했습니다,19
10,좋아하는,19
11,재밌었어요,19
12,있었어요,18
13,좋았던,17
14,힘든,16
15,좋다,16
16,행복한,16
17,재밌었습니다,15
18,아쉬운,15
19,아름다운,15
