word,count
재미있는,1736
좋았던,1574
아쉬운,465
행복한,259
아름다운,219
섬세한,147
즐거운,126
슬픈,124
잘생겼다,103
새로운,89
따듯한,76
예쁜,74
멋진,73
아쉽습니다,58
완벽한,56
따스한,54
재밌다,45
아쉬웠지만,45
아픈,43
그리워하게,43
