word,count
좋았던,224
재미있는,202
따듯한,106
즐거운,74
행복한,64
아쉬운,57
힘든,28
멋있는,28
아름다운,26
슬픈,26
유쾌한,25
새로운,18
뜨겁게,15
바쁜,14
설레고,13
사랑스러운,13
예쁜,13
원하는,12
뜨거운,11
지루한,11
