word,count
재미있는,2588
즐거운,1019
좋았던,950
유쾌한,510
아쉬운,353
멋있는,301
행복한,245
귀여운,137
예쁜,130
신나는,130
완벽한,103
다양한,91
새로운,82
가볍게,80
지루한,78
아름다운,68
힘든,64
잘생겼다,57
기대하고,54
완벽하게,53
