word,count
재미있는,1892
좋았던,1424
멋있는,785
아쉬운,614
즐거운,459
행복한,220
새로운,183
완벽한,157
잔인한,131
귀여운,130
사랑스러운,109
미친,103
아름다운,99
훌륭한,92
지루한,91
강렬한,90
기대하고,88
기괴한,87
넘치는,84
화려한,80
