word,count
좋았던,224
재미있는,189
따듯한,89
즐거운,74
행복한,56
아쉬운,44
아름다운,26
슬픈,26
멋진,20
힘든,16
뜨겁게,15
바쁜,14
설레고,13
있었죠,13
따뜻하게,13
원하는,12
예쁜,12
있었고,12
뜨거운,11
새로운,11
