,word,count
0,재밌어요,400
1,재밌습니다,333
2,같지만,67
3,재밌고,61
4,재미있게,46
5,재밌는,40
6,행복한,36
7,재밌었어요,36
8,재미있어요,35
9,막연한,34
10,즐겁게,34
11,즐거운,31
12,유쾌하고,28
13,재밌,24
14,완벽한,24
15,귀엽고,22
16,재밌어,21
17,즐겁고,21
18,따뜻한,20
19,행복하게,19
