word,count
재미있는,814
좋았던,705
멋있는,304
행복한,295
아쉬운,275
즐거운,253
신나는,221
예쁜,186
새로운,131
슬픈,119
아름다운,91
고마워요,66
완벽한,56
귀여운,55
힘든,47
사랑스러운,47
아쉬웠지만,44
마라,44
아픈,39
넘치는,39
